kfr_top20_black_male_p100
0.5476349
0.26771119
0.50532013
0.32248038
0.28049377
0.40287215
0.36793348
-0.14132893
2.3194284
0.26361206
0.24388367
0.361743
-0.35689873
0.86791867
0.36030778
""
""
0.29451478
0.14967827
0.2952683
0.31720576
0.33893821
0.27264205
0.36155957
0.35261562
0.36990663
0.2224607
0.36622989
0.43508434
0.45898339
0.27450934
0.46243116
0.36173633
0.45925626
0.37410781
0.35161316
0.32784551
0.34762248
0.27862754
0.55397117
0.45048037
0.62091303
0.3899776
0.76402652
0.34671402
0.3177551
0.4517391
0.44306627
0.44032696
0.36920199
0.48649192
0.56381482
0.34938809
0.31585449
0.28451109
0.40912884
0.56050491
0.14535975
0.19329005
0.47999471
0.46301001
0.36172119
0.094708018
0.36686796
0.63128769
0.31667367
""
-0.31839424
0.60768741
-0.089878641
0.24471369
0.27426034
0.32746592
0.33393696
0.3325879
0.55287141
0.3229287
0.2796618
0.031830505
0.28934243
0.44015896
0.47379866
0.27721733
0.32557106
0.33398843
0.17720909
0.43702337
0.31621492
0.33628052
0.35060805
0.44449538
0.18302692
0.47565025
0.39450476
1.2633061
""
0.41570231
0.32765302
0.35834208
0.25146151
0.2231216
0.3117862
0.30173412
0.36060208
0.3458252
0.29173928
0.31053138
0.27686089
0.4633083
0.53588933
0.38701156
0.45304057
0.34811121
0.25051451
0.32626107
0.36876327
0.30157894
0.48642862
0.3209905
0.63460273
0.29613757
0.20537421
0.17365943
0.34651381
0.44800353
0.35252833
0.38305435
0.31381691
0.33047238
0.48456478
0.3171666
0.48840144
0.4082081
0.16636401
0.25484166
0.5839721
0.3031483
0.28336135
0.30418941
0.46636921
0.40505764
0.17440186
-0.01552774
0.056077417
0.28684023
0.20169701
0.57107133
0.36408356
0.34121734
0.27948174
0.55181795
0.3935934
0.3257511
0.36492622
0.31218371
0.37312144
0.53718829
0.39640608
0.2739113
0.56041449
0.21975222
0.22744727
0.4477759
0.41065088
0.19952878
0.38178799
0.10438477
1.033802
""
0.27124342
0.23435454
0.31930053
-0.10136618
0.26570904
0.98459446
-0.2063953
0.30787894
0.30991137
-0.0073494897
""
0.069206037
0.03934902
0.29671875
0.30716312
0.31194016
0.38770375
0.048239391
0.48455071
0.34732848
0.62632138
0.34038934
0.43433675
0.37155622
0.34414279
-0.0079220086
0.52326196
0.32652861
0.30707064
0.22873524
0.079355665
0.4314498
0.19334553
0.76130992
0.10092802
0.3379226
0.25315058
0.30218577
0.1743321
0.43792671
0.50172365
0.10497069
0.59479988
""
0.25656113
0.33054879
0.54315096
0.28317213
0.29735085
0.65335143
0.20257801
0.57979095
-0.178313
0.47868571
0.48998123
0.31263912
0.28085339
0.2229071
0.6711666
0.46298081
0.32557288
0.30322251
0.46287543
""
0.75216466
""
0.52155721
""
0.094953872
""
0.80423254
0.46406892
0.33686349
0.27371055
0.4682624
0.80145425
0.31001604
0.43140629
0.42623845
0.6390714
0.2844131
0.35435906
0.47041151
0.1349619
""
0.23152244
0.79826385
0.44971883
0.60011381
0.11164465
0.38991317
0.54249746
0.31778523
0.45168135
0.45409214
0.38646245
0.38574669
0.46763512
0.37325856
0.39211535
0.33629334
0.41489238
0.5521965
-0.024297314
-0.10708275
""
1.2752784
0.29215395
0.43119714
""
0.38495353
0.43050542
""
""
0.48016948
0.42924109
0.019835172
0.4789061
0.40215722
0.61646831
""
""
""
""
0.12697907
""
""
""
1.2380347
1.0844531
0.48130491
0.45751101
""
-0.024540402
0.6301558
0.21521015
1.1576769
""
0.032661851
0.32959223
""
0.33287343
0.49537107
1.0336393
-0.0062548756
0.20496348
0.75700676
""
0.55287755
0.58144069
0.14173965
0.66980183
0.43018967
0.14897816
0.1628793
0.082475871
0.30254132
0.34648311
0.41555414
0.81728458
0.24493246
0.073417418
0.41671526
0.35137418
0.30081484
0.37219483
0.31986126
0.34699085
0.32839331
0.75234979
0.31582928
0.30859354
0.52483743
0.28936145
0.32379067
0.26862085
""
""
""
""
0.027294213
0.075113095
0.52836263
0.5382157
0.78549379
0.079731092
0.20564079
0.25090724
0.37022066
0.41383496
0.349493
0.88221925
""
0.44527814
""
""
0.16851497
1.222331
0.32139322
""
""
""
""
0.73213422
""
""
""
""
""
""
1.1801597
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.38571098
""
""
""
""
""
""
""
""
""
0.22341651
0.15881194
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.1800005
""
0.85798824
""
""
""
0.39070722
0.45678264
""
""
""
0.92354125
""
""
""
""
""
0.26208812
""
""
0.011285881
""
""
""
-0.18064497
0.34071013
""
0.38798356
""
""
0.40786478
""
""
""
""
""
""
0.35332924
""
""
0.65997571
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.27143985
0.30436552
""
""
-0.00065965462
-0.15446685
0.79359627
""
""
""
""
""
""
0.18357946
""
""
0.38912171
0.55165929
0.15280794
0.65121019
0.17156786
0.11703607
0.2507385
0.38192135
0.57139593
0.36013225
0.35270146
0.96418566
""
""
0.45983434
0.59526396
0.32248077
0.65194994
0.37456259
""
0.906138
0.4461619
-0.014392636
0.30073205
0.50148022
0.53036165
0.10311408
""
0.62655759
0.37402153
0.27702036
""
""
""
0.067827366
""
0.4553358
0.43370995
0.26111314
-0.23360439
0.45864293
0.46129537
""
0.92239493
""
0.99056375
0.030181741
""
""
-0.1338924
""
""
0.2216673
0.5666517
0.59140265
-0.051904321
0.39942625
0.82311058
0.3971259
0.62629163
0.55790758
""
0.57849795
0.046544883
""
""
""
""
0.16850679
0.4116745
0.37460622
0.34758741
0.37881306
0.44052127
0.47186515
0.52986753
0.54392177
0.30669263
-0.1245155
""
""
1.5369526
""
0.67594367
-0.32869399
1.69366
0.50893033
0.71774858
""
0.6837191
0.44990826
""
0.70968789
0.031030415
0.089213178
0.60539711
0.65576684
0.34112519
0.38321164
0.37888923
0.55228299
0.34617487
0.36613992
0.46449807
0.44543898
0.47110766
-0.053947162
0.29379657
1.0801905
0.88519746
0.36077124
1.4065067
0.49994245
0.46347338
-0.010550275
""
0.38985687
""
""
""
""
""
""
""
""
""
""
""
""
0.3306329
""
""
0.35128006
""
""
""
""
""
""
""
""
1.0470265
""
""
""
""
""
""
""
0.089805558
0.05977777
""
""
0.47274768
""
0.58925331
""
0.81237239
""
0.11484368
""
""
""
0.36494386
""
0.28555599
-0.10972819
0.23777933
-0.022078121
""
-0.088905863
0.16463247
""
0.089898862
0.5925988
-0.43405825
""
0.55057847
""
""
-0.022459757
""
""
""
""
0.59475046
0.46003789
0.31459993
0.39932093
""
""
""
""
""
-0.029195309
-0.41106373
""
""
1.0477953
0.68909472
0.54171634
""
0.009550143
0.42652345
0.44624129
0.4222171
0.65791643
0.30509093
0.33622006
""
""
""
0.23270576
0.09566354
0.34497499
0.27861914
""
""
0.35418013
0.26817313
0.47788194
0.33740866
""
0.50894916
0.58876389
0.091545857
0.23154299
""
0.74458414
0.37202835
""
0.46839455
-0.066050731
0.60442501
0.14125133
""
""
0.8282969
""
""
""
0.7478174
1.133368
0.38678294
