proginc_hisp_male_n
""
""
""
21.0
""
""
""
""
""
""
""
""
46.0
30.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
22.0
200.0
""
56.0
""
""
40.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
32.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
221.0
""
""
""
57.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
33.0
""
""
""
""
""
""
49.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
42.0
""
""
""
""
22.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
33.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
54.0
22.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
54.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
113.0
29.0
47.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
72.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
24.0
""
""
""
""
""
""
""
""
47.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
126.0
""
""
""
""
""
""
""
""
""
55.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
24.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
40.0
48.0
""
""
""
""
""
""
""
""
26.0
26.0
""
242.0
133.0
""
""
""
""
""
""
""
28.0
""
""
51.0
""
178.0
""
112.0
""
131.0
""
41.0
43.0
181.0
93.0
""
""
23.0
""
""
""
""
""
""
""
""
""
23.0
""
""
""
""
""
""
""
""
""
""
""
51.0
""
""
""
""
""
""
""
50.0
""
""
""
""
""
23.0
""
95.0
""
""
""
""
22.0
""
""
""
54.0
""
""
""
""
""
""
""
20.0
""
""
""
""
92.0
""
""
""
""
""
""
67.0
""
""
57.0
31.0
""
""
""
""
""
20.0
37.0
254.0
""
""
31.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
31.0
""
""
""
""
""
""
""
83.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
64.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
31.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
""
95.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
61.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
25.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
21.0
""
""
""
93.0
""
""
""
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
25.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
35.0
""
30.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
651.0
""
""
""
""
""
""
""
""
""
""
""
""
125.0
""
21.0
""
""
""
""
""
30.0
""
""
""
""
68.0
240.0
69.0
118.0
""
70.0
292.0
26.0
541.0
""
79.0
267.0
116.0
98.0
71.0
300.0
""
53.0
30.0
220.0
""
664.0
""
86.0
20.0
""
36.0
""
183.0
62.0
25.0
""
""
""
74.0
""
""
55.0
31.0
""
71.0
""
42.0
21.0
95.0
68.0
53.0
173.0
""
""
""
""
""
99.0
23.0
""
1251.0
""
""
""
""
""
""
""
""
""
""
53.0
72.0
""
""
""
""
""
""
""
""
1101.0
""
""
""
117.0
""
361.0
919.0
""
20.0
31.0
""
102.0
""
""
""
""
1153.0
""
144.0
98.0
""
""
""
""
""
""
""
412.0
""
""
""
21.0
""
""
""
307.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
67.0
""
""
""
""
""
""
""
27.0
""
""
""
""
""
""
24.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
63.0
""
""
""
""
""
""
27.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
52.0
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
21.0
""
""
""
""
""
""
""
""
146.0
""
""
""
""
""
""
54.0
""
""
""
20.0
""
31.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
69.0
80.0
""
40.0
""
""
""
""
""
""
26.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
45.0
""
37.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
21.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
181.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
121.0
""
""
""
""
""
""
""
53.0
""
""
""
""
""
""
""
""
""
""
""
39.0
""
""
20.0
""
36.0
""
20.0
32.0
113.0
""
92.0
22.0
""
""
34.0
""
""
""
100.0
""
27.0
""
34.0
""
""
""
90.0
""
""
64.0
""
""
""
""
""
59.0
""
""
""
""
""
""
33.0
29.0
""
""
""
""
""
""
""
""
""
""
""
""
81.0
""
""
111.0
21.0
""
""
""
""
29.0
62.0
""
71.0
""
""
233.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
36.0
""
""
""
147.0
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
36.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
34.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
37.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
33.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
49.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
26.0
""
""
""
45.0
""
""
""
37.0
""
41.0
130.0
2086.0
""
""
""
""
160.0
79.0
""
""
""
23.0
""
""
52.0
27.0
""
750.0
""
""
""
""
""
""
""
""
""
""
""
151.0
""
""
77.0
""
""
""
34.0
""
""
""
""
""
""
1316.0
27.0
55.0
""
126.0
28.0
""
27.0
""
""
""
168.0
""
64.0
1608.0
""
""
""
""
""
""
""
212.0
""
""
21.0
""
128.0
""
""
""
""
21.0
""
22.0
35.0
""
108.0
88.0
""
""
""
""
""
2383.0
""
""
""
96.0
""
""
1009.0
22.0
42.0
""
""
""
41.0
""
20.0
""
""
""
""
""
""
69.0
20.0
77.0
44.0
""
27.0
30.0
""
""
""
27.0
""
""
""
61.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
232.0
""
""
125.0
""
""
""
""
""
32.0
107.0
59.0
""
107.0
""
""
""
""
95.0
29.0
""
""
""
20.0
""
""
563.0
""
""
""
""
""
23.0
22.0
29.0
""
124.0
""
""
40.0
""
""
""
45.0
""
""
""
""
23.0
""
""
""
""
104.0
""
""
20.0
""
""
""
60.0
""
118.0
""
""
""
""
""
749.0
95.0
""
23.0
""
22.0
120.0
452.0
""
""
""
""
46.0
104.0
""
103.0
""
""
29.0
""
524.0
31.0
""
62.0
""
57.0
137.0
40.0
""
""
""
""
""
""
31.0
""
""
""
""
""
65.0
""
""
""
""
""
""
""
""
""
""
""
236.0
""
""
""
""
""
""
82.0
""
""
""
73.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
88.0
""
""
""
""
""
""
""
""
""
""
""
""
""
32.0
""
""
""
""
""
""
""
310.0
""
""
""
""
""
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
""
""
24.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
98.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
32.0
""
""
""
22.0
""
""
""
""
""
""
""
""
""
21.0
""
""
""
""
""
""
""
""
23.0
""
""
""
""
""
""
""
""
""
""
81.0
""
""
""
""
""
53.0
28.0
""
51.0
""
""
""
""
63.0
""
36.0
""
""
""
211.0
42.0
""
""
24.0
""
""
""
""
""
147.0
""
30.0
""
92.0
55.0
""
44.0
""
26.0
26.0
""
210.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
35.0
""
""
""
""
""
""
""
34.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
35.0
""
""
""
""
""
""
""
""
""
""
235.0
""
""
""
20.0
""
""
""
""
""
""
47.0
""
""
""
""
""
""
""
""
""
""
""
""
24.0
""
""
48.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
40.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
