pos_hours_black_pooled_mean
0.77308714
""
""
0.75226021
0.77043515
0.75387412
0.77572477
""
""
0.78063494
0.7604304
0.7886827
""
0.79518718
0.70363355
""
""
0.8332966
""
0.74840575
0.76795959
0.76264083
0.7982893
0.754502
0.81957918
0.67282832
0.74215591
0.75501877
0.79073757
0.71548104
0.72383034
0.79751319
0.80324626
0.81684023
0.78168952
0.74020714
0.73011643
0.73551476
0.73421031
0.72441989
0.78520042
0.70909244
0.78837085
""
0.78543925
0.71497941
0.74699908
0.74739897
0.80576187
0.74278039
0.8026101
0.76667881
0.74853688
0.65134752
0.80990106
0.74682897
0.79280162
0.82569259
0.7123397
0.72079033
0.71674293
0.77621394
0.55451059
0.71212226
""
""
""
""
""
""
0.70492715
0.67847764
0.70006502
0.76518416
0.68841374
""
0.74107456
0.81419778
0.73171717
0.75190002
0.73136002
0.80346739
""
0.79806483
0.81263137
0.83903569
0.7859984
0.77519101
0.77640051
0.73942202
0.69603074
""
""
0.74696636
""
""
0.84424686
0.74588358
0.73496193
0.72797775
0.75720233
0.76718277
0.74424678
0.6989997
0.72538072
0.72134078
0.73428863
0.73998934
0.60842776
0.69150698
0.72808641
0.77706122
0.77181345
0.6657061
0.81114239
0.74895102
0.76172757
0.67348379
0.77052492
0.72138679
0.6705147
0.68300635
0.78542072
0.76106548
0.74368018
0.76596022
0.74515724
0.74294025
0.74650186
0.69427955
0.75952345
0.70628816
0.80208361
0.74950057
0.7714625
0.70609415
0.73523128
0.77167207
0.71357948
0.75497741
0.74602258
0.80157799
0.63503009
0.68235141
0.71942079
0.73931676
0.74091715
0.74978358
0.7043823
0.71446633
0.66924489
0.76668215
0.7237106
0.79208034
0.69676483
0.73148292
0.6581924
0.72347915
0.70941037
0.7249552
""
""
0.8427853
0.75403339
0.85961473
0.81095159
""
""
""
0.77659976
0.73889816
0.81000477
""
0.71473229
""
""
0.81726736
0.72235978
""
""
""
""
0.76104861
""
0.82645661
0.76238006
""
""
0.8522712
""
0.81738013
0.90594327
0.81305522
""
0.72921222
0.83806992
0.6049239
0.75665826
0.732494
""
0.73238498
0.74390829
""
0.71642119
0.69971722
0.74162728
0.77639407
""
0.77846104
0.81464607
""
0.79729116
""
""
0.74603748
0.79394072
0.72364968
0.74840015
""
0.83761227
0.76444536
""
0.80834782
""
0.76628321
0.71390563
""
0.8287189
0.79182184
0.78898597
0.73407549
0.80999875
""
""
""
0.90074885
""
0.90326977
""
""
0.79123741
""
0.78604788
0.71965396
""
0.77195084
0.76035476
0.69344449
""
0.9313066
0.72980279
0.67007452
""
""
0.69600624
""
""
0.7448566
""
0.78784919
0.8954826
0.79981303
0.77279371
0.80328882
0.75233817
0.79054362
0.84257901
0.79964858
0.74825025
0.7249065
0.77500457
0.83320111
0.87044376
""
""
""
0.8087067
""
""
""
0.80586743
""
""
0.83892703
0.90674466
""
0.84311622
0.81810343
""
""
""
""
""
""
""
""
""
""
""
""
0.77403539
""
""
""
""
""
""
""
0.78474438
""
0.80108809
0.8665064
""
""
0.81013471
0.62406617
""
""
""
""
""
0.73229778
""
""
""
0.87217927
0.71584713
""
""
0.74804145
""
0.77345979
0.72179925
0.76262575
0.7686128
0.72098202
0.77144134
0.83015716
""
0.74365443
""
""
0.68147999
0.65877175
0.85888076
""
""
""
""
""
0.71563697
0.72015488
0.83334494
""
0.82390672
0.69023561
""
0.74855852
""
0.65326208
0.67062205
""
0.86334628
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.82565671
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.7689116
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.77600306
""
""
0.86673599
""
""
""
""
""
""
0.77159548
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.7659387
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.88454825
0.81596434
0.744712
""
""
""
""
0.80715948
0.88339633
0.80553442
0.51736718
0.72032928
""
""
0.77058673
""
0.71792173
""
""
""
""
0.78103608
0.65621102
""
""
0.77626276
0.78382939
""
""
0.77598882
""
""
""
""
""
""
0.80886143
0.76445752
0.87417036
""
0.61419284
""
""
""
""
""
""
""
""
""
""
""
""
0.79108888
0.83638489
""
0.73971879
""
0.79814124
""
""
""
0.79567367
""
""
""
""
""
""
0.67613286
0.77863628
0.73462605
0.80238038
0.74687809
0.76720423
0.71011269
0.80026925
0.76949871
""
""
""
""
""
""
""
""
0.81742132
""
""
0.74896747
""
""
""
""
""
0.71356428
0.76104838
0.7984885
0.74412233
0.74536359
0.83973402
0.7295199
0.74445182
0.73718899
0.76404715
0.89453506
""
0.74152994
""
""
0.78233153
""
0.70153105
0.78459823
0.7137112
""
0.85386455
""
""
""
""
""
""
""
""
""
""
""
""
0.78447014
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.76875192
""
""
""
""
""
""
""
0.85907078
""
0.75192642
""
0.7779336
""
""
""
""
""
""
""
""
""
0.89500457
""
""
""
""
""
""
""
""
0.82110256
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.71495724
0.69602382
0.68691343
0.79442436
0.68098402
0.78561676
""
""
""
0.63792509
0.88472992
0.71652889
0.73722726
""
""
0.75817996
0.81688744
0.78556764
0.71262771
""
""
""
""
0.79386091
""
""
0.75201398
""
0.69928104
""
""
0.85577297
""
""
""
""
""
""
""
""
0.79343468
