work_29_black_male_mean
""
0.7072491
0.62771529
""
0.74277085
0.76833236
0.64022505
""
0.75502747
0.74024123
0.85688907
0.83279997
0.67111313
""
0.81090117
""
0.95813298
0.77513325
""
0.74189204
""
0.72859073
0.78201723
0.71625966
""
""
""
""
0.75174278
""
""
0.80536133
""
0.63275075
""
""
""
""
""
0.96291649
0.55104637
""
""
0.71728581
0.74547863
0.71368521
0.71922952
0.5880816
0.822164
0.71809965
0.80640715
0.66247267
""
0.6861217
0.45578244
0.73929125
""
""
""
""
""
""
""
""
""
0.78967673
0.74521446
0.73971254
0.60207087
""
0.67137033
0.85700732
0.71893549
0.78220612
0.470893
0.86686516
""
0.69305867
0.63492066
0.75720948
0.69210523
0.72619861
0.65557289
0.75622475
0.72745782
0.83295578
0.67772549
0.63465565
0.84652454
""
0.7171039
0.74024117
0.66220427
0.74309766
0.75365257
""
""
0.80244511
0.82511586
""
0.69744158
""
0.66386157
""
""
""
0.67106241
0.75023448
0.81400526
0.69357938
0.78830552
0.8303175
0.68639255
0.78606135
0.74024522
""
""
""
0.91125649
""
""
0.61845297
0.73079908
""
""
""
""
0.73151118
""
0.70478719
0.69827491
0.76072788
0.59067017
0.82521981
0.82822651
""
0.74664974
0.78883153
0.83862311
0.78085172
0.74963987
0.94559401
0.77541882
0.71782577
""
""
""
""
0.8867349
""
""
""
""
0.8440457
0.88970387
0.82896191
""
""
""
0.66043949
0.54885215
0.56948316
0.83563226
0.84429318
0.62123871
0.61803001
0.78372145
0.71595067
""
0.70971185
0.70471692
0.65052783
0.73141944
0.51653308
0.62210882
""
""
""
0.80759943
0.60228682
0.91262478
0.88854808
0.44124222
0.73968685
0.69584012
""
0.64938706
""
""
0.77616763
""
0.79302776
0.84952283
""
""
""
""
0.74482197
""
""
0.60167223
0.64779812
""
0.85896289
0.79542172
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.7975558
""
""
0.75375652
""
""
""
""
0.66564012
0.67046547
0.72955382
0.66006851
0.80305821
0.69895446
0.75299144
0.68348449
0.68025804
0.77548587
0.61567569
0.69003814
0.71596587
0.71014535
0.66503167
0.62959605
""
0.64424247
0.66946453
0.62960321
0.82214904
0.61995339
0.66730231
0.80669409
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.72373056
0.82762748
""
0.67968172
0.72021508
0.7696712
""
0.57582659
0.71794051
0.68786216
""
0.76382792
0.85619217
0.545739
0.75689906
0.81484222
0.67369282
0.85045677
0.79603279
""
0.70646363
0.73860979
0.66999155
0.84924817
0.76745313
0.72730631
""
""
""
""
0.60906821
0.72611535
0.66611314
""
0.71685284
0.68296576
0.71062696
0.68455619
0.5968132
0.87062252
""
""
""
""
""
""
""
""
""
""
""
""
""
0.69423425
""
""
0.74124962
0.82262337
""
""
""
""
0.78972834
""
""
""
""
""
0.66033208
""
0.65327883
0.77526248
""
""
0.74989444
0.72416121
0.72020215
0.64488876
0.6817348
0.73137802
0.68041593
0.76370943
0.6054076
0.59200788
0.70228618
0.66064173
0.72117198
0.74523312
""
""
0.60937089
0.79610586
0.69031447
0.7369473
0.67781991
0.60006517
0.64517629
0.86031252
0.86451173
0.79930884
0.71736258
0.66226053
0.56328678
0.69381785
0.66683698
0.6741333
""
0.84363395
0.75176811
""
0.86287695
""
""
""
""
""
0.75215715
""
""
""
""
""
0.66410679
0.59432048
0.66158545
0.65170765
0.63590914
0.65880877
0.72998309
0.7108705
0.72006613
0.6266467
0.66711968
0.62439692
0.67291129
0.58582693
0.65426385
0.58438253
0.70693022
0.7413429
0.59802979
0.58445674
0.64067733
0.69422328
0.65781355
0.68675244
0.66276872
0.63443416
0.67336243
0.70821923
0.71938062
0.7117582
0.74355614
0.68437898
0.52152079
0.67969149
0.74216533
0.56379396
0.44156048
""
""
""
0.73148322
0.73295635
0.64138168
0.6683262
0.68429804
0.72671473
0.81158638
0.60559267
0.65884566
0.67363024
0.65467924
0.72430706
0.76030451
0.73897499
0.75665969
0.65882915
0.81841826
0.76795942
0.79807782
0.80879658
0.63899666
0.67444617
0.62064087
0.59277368
0.71563643
0.67600316
0.65981907
0.7123912
0.80719787
0.79951501
0.81345165
""
0.79680049
""
0.66044319
""
""
0.81317627
""
0.73059458
0.77381873
0.9269104
0.77730697
0.81052083
0.81034666
""
""
""
0.72265857
""
""
0.61876029
""
0.66732413
0.70661759
0.94698882
""
0.74790132
""
""
0.91880947
""
0.76886696
""
0.67329961
0.76674461
0.72649181
0.79839379
0.69542634
0.77653766
0.69336057
0.80372828
0.62986052
""
""
""
0.72343528
0.84301978
0.67232549
0.74474287
0.70678431
0.66359442
0.81492412
""
""
""
""
""
0.80727595
0.84168917
0.78363651
""
""
0.62870187
0.74902964
""
""
0.64762539
0.71843505
0.73904741
0.67522812
0.76443398
0.65108681
0.6678589
0.81210536
0.44639164
""
0.83681238
0.75533199
0.79656899
0.75032997
0.82463193
0.78023559
0.6147992
0.7524417
0.68411565
0.62812847
""
""
""
0.79185581
""
0.87718779
0.88854903
0.81728297
""
0.76817483
0.64373219
0.57659012
0.62457716
0.79078197
0.56503427
0.76428938
0.89549679
0.7413193
""
0.84455311
0.63356763
""
""
""
""
""
""
""
""
""
""
0.83509105
0.71105504
""
0.56311727
""
""
""
""
""
0.74959332
""
0.78480858
0.80684561
0.74883205
0.52526498
""
""
""
0.8984797
0.84032094
0.64734197
0.8680954
0.7655834
0.7655521
0.76198536
0.74229324
0.72068566
0.73223305
0.65190202
0.64029694
""
0.70828694
0.84098357
""
0.82953286
0.80303162
""
""
0.79663837
""
""
""
0.76621962
0.8182376
""
0.64339149
""
0.80313289
0.76828837
0.72020137
0.73032588
0.81544214
0.64328182
0.7210905
0.65542406
0.62119436
0.66219151
0.76550913
0.79475188
0.64262736
0.69428533
""
0.5836072
0.78473014
0.68196243
0.68019849
0.70300382
0.79649508
0.77918893
0.59964502
0.69905299
0.71613222
0.76149744
0.71467739
0.74024647
0.69
0.78210968
0.62365973
0.64442146
0.66817886
""
""
""
0.61232102
0.6387949
0.77258223
""
0.76944774
0.64418262
""
""
""
""
""
""
0.56728214
0.51956248
0.59654045
0.67450595
0.49285939
0.70364153
""
""
""
""
""
0.61778438
""
""
""
""
0.56221467
""
0.77447599
""
0.57656682
""
""
0.76589882
0.70564419
0.72860575
0.72507161
0.89763194
0.66135323
""
0.81614238
0.75954574
0.86112356
0.86075699
""
0.7374351
0.85362118
0.89678311
0.77471244
0.73344779
0.68178487
0.85233808
0.86264092
0.7989974
""
""
0.73389047
0.61631113
0.59623218
0.70751977
0.65855235
0.82467699
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.46530828
""
""
""
""
""
""
""
""
""
""
0.42983088
0.68423766
0.69297516
0.68325502
0.70200133
0.7260794
0.69579655
0.66256285
0.56588918
0.85086942
0.76461381
0.74885696
0.76815963
0.68678153
0.6065979
0.65293592
0.68752253
0.73574054
0.62487942
0.66140264
0.69490492
0.74699646
0.78646129
0.75778943
0.7271685
0.6928767
0.75277644
0.61646885
0.71027309
0.81872982
0.70283628
0.62810886
0.74567086
0.77187502
0.69752127
0.81466305
0.75367379
0.77326536
0.7359165
0.73152328
0.80547607
0.78673744
0.70668745
0.74595886
0.92476285
0.81481838
0.74605972
0.74172008
0.84834319
""
0.6644066
""
0.76642329
0.69284624
0.6717369
0.75278842
""
0.81800896
0.851924
0.86256665
0.72858018
0.88034225
0.79025459
0.58197922
0.65283149
0.69424331
0.68670481
0.65319341
0.63794219
0.69551134
0.77924985
0.7724753
""
""
0.84669119
0.83801484
0.64815575
0.79561108
0.71639335
""
0.68395436
""
0.77593166
""
0.74390107
0.70259488
""
""
0.61636788
""
0.66637254
0.84235752
0.8658281
""
0.76125461
0.6265977
0.75258452
0.63155305
0.46654344
0.91968769
""
""
""
""
0.77434403
0.60788101
0.63530576
""
""
0.5411852
0.68281347
0.63941002
0.70669746
0.59426731
0.86982453
0.63748592
0.82220775
0.74778646
0.60386902
0.67415643
""
0.62064302
0.55394709
0.55930561
0.54821068
0.60754454
0.60386515
0.63088846
0.85725164
0.63146567
0.68079001
0.60505944
0.67329919
0.59265804
0.66724068
0.6113345
""
0.42596218
0.61212653
0.72439337
0.64706385
0.67626017
0.67006934
0.62225312
0.61941278
0.66029751
0.89242822
0.86614913
0.78141141
0.75095999
0.65967613
0.74996859
0.71337169
0.83686256
0.78936219
0.64822882
0.7003538
0.9553135
0.70467579
0.85702783
0.75755566
0.88239932
0.67602074
0.85459501
0.77083641
0.73564172
0.71894091
0.78085852
0.83423465
""
0.73893964
0.82679427
0.76338464
0.70941091
""
""
0.84532821
0.77126378
""
""
0.67955589
0.72297692
0.73097402
0.70306027
0.65995646
0.75773221
0.60197312
""
""
0.65720505
0.68744528
0.61553013
0.63976824
0.64510554
0.64720726
0.80067998
""
""
0.77183908
""
0.76245499
0.73178411
""
""
""
""
0.8864637
""
""
""
""
""
""
0.6155991
0.66219354
0.66693205
0.80940181
0.75541985
0.62114346
0.74542022
0.75415176
0.62040418
0.73833054
0.73130804
0.7138046
0.76972836
0.70062506
0.83753127
0.78624851
""
""
0.73937172
0.69557625
0.68090802
""
0.79865694
0.84624702
0.70313144
""
0.72609818
0.71061361
0.67761081
0.69097382
0.80916852
0.7602461
0.62251908
0.80799282
0.70989156
""
""
""
""
""
0.5783388
""
""
""
""
""
""
""
0.65994191
""
""
""
""
""
""
""
""
""
""
""
""
0.72403175
""
0.60585696
""
""
0.89566153
""
""
""
""
""
""
""
0.71775365
""
""
""
""
""
""
""
0.75345153
0.6613397
""
""
""
0.88146144
""
""
""
0.79209065
""
""
""
""
0.74350762
0.68582946
0.72611153
0.67680943
0.82965451
0.76082432
0.65514129
0.70599014
0.77439868
0.71454597
0.77223599
0.67319524
0.66820771
0.58407253
0.84016955
""
0.7267018
0.85549992
0.73610568
0.7367754
0.7544803
0.71148419
0.78496879
0.65261638
0.54851323
0.68720949
0.88491726
0.68995833
0.7035293
0.74801892
0.73790699
0.67898679
""
""
0.74312377
0.6500352
""
""
""
""
0.77061528
""
""
0.73802179
""
0.66589332
0.61499006
0.74683791
0.83529055
""
0.69825
0.73347384
""
""
0.77025223
0.78097987
""
0.85856801
0.67976409
0.70094973
0.73773861
""
""
0.73929316
0.69384354
0.72626537
0.64761186
0.61909306
0.67816067
0.76943702
0.77065003
0.71644962
0.72761619
0.74991846
0.73517752
0.8004604
0.76526535
0.66544962
0.93819422
0.70010293
0.71599478
0.8184191
0.69342929
0.67689025
""
""
0.64557964
""
""
