kir_imm_black_female_mean_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.046445828
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.02775538
""
""
0.054042142
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.027691137
""
""
""
""
""
0.037183501
""
""
0.046574783
""
""
""
""
""
""
""
""
0.011198077
""
""
""
""
""
""
""
""
""
""
0.036376603
""
""
0.030895639
0.035698295
""
0.027083233
0.022188865
0.060694564
""
""
0.066963769
""
0.034466259
""
""
""
""
0.046965692
""
""
""
""
""
""
""
""
""
""
""
""
0.0349348
""
""
""
""
""
""
""
""
""
""
""
""
""
0.047361258
""
""
""
""
0.032005157
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.017073084
0.014902283
""
""
0.025115957
""
""
""
""
0.032309271
""
0.018047566
0.067356572
""
""
""
0.037903748
0.0065954207
""
0.046180546
""
""
0.034286302
""
""
""
0.027970068
""
""
""
""
""
""
""
""
""
""
""
""
0.019562721
""
""
""
""
""
""
0.025776198
0.044311155
""
""
""
0.050861813
0.035395671
""
0.0057335556
""
""
""
""
0.012308663
0.028525295
0.010260412
""
0.033239149
0.025359271
""
""
0.028741783
""
0.079596937
0.027419221
""
""
""
""
0.051255152
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.027816217
""
0.027808299
""
""
""
""
""
""
""
""
""
""
0.015002997
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.025306515
""
""
""
""
""
""
0.028403914
""
""
""
""
""
""
""
0.050093167
""
""
""
""
""
""
""
""
""
""
""
""
""
0.054205589
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.044280417
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.04229502
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.04411431
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.01338654
""
""
""
""
""
0.047970288
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.050220076
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
