kfr_native_asian_female_p25
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.62815094
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.52062804
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.5110141
""
""
0.56850928
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49120605
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.69896233
""
""
""
""
""
0.58751237
""
""
0.42930284
""
0.52395672
""
""
0.5562166
""
""
""
0.57494503
""
0.6555624
""
""
""
""
""
0.47214565
""
""
0.59535104
0.69990909
""
0.51537985
0.49726984
""
0.46482712
0.54606885
0.56608516
0.52514279
0.30403101
0.60555184
0.63556206
0.53777266
0.61581755
""
""
""
0.41523221
0.45509234
0.45998624
""
""
""
""
""
0.52558672
""
""
0.37672254
""
0.59381968
""
""
""
0.38356432
""
""
""
""
""
""
""
""
""
0.43394846
""
""
""
""
0.42953852
""
""
""
""
""
""
""
""
0.60906905
""
""
""
""
0.5656448
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.67924666
""
0.67942768
0.62056977
""
""
0.51916265
0.35710272
""
""
""
0.48749959
""
""
""
""
""
""
0.42822918
0.50537968
""
""
""
""
""
""
""
""
0.45694059
""
""
""
""
""
""
""
""
""
""
""
""
0.51735044
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.59514159
""
""
""
""
0.42754495
""
0.4004738
0.37221274
0.42359844
""
""
""
""
""
""
0.65373915
""
""
""
""
0.38079756
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.60283506
""
""
""
""
""
""
""
""
""
""
0.44659376
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.64413357
""
""
""
""
""
""
0.67416328
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.53340268
0.55851376
0.57978886
0.56686753
0.52820683
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.53517032
""
""
""
""
""
0.64186746
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.36247557
""
""
""
0.57218438
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
