kir_imm_white_male_mean_se
""
0.052974746
""
""
""
""
""
0.036812607
""
""
""
""
""
""
""
0.045453742
""
""
""
""
""
""
0.039394177
""
""
0.070920959
""
""
""
""
""
""
""
""
0.048936408
""
0.032302275
""
""
""
0.054740619
""
""
""
0.02892076
""
""
0.065212838
0.04100278
""
0.043405429
""
""
""
""
""
""
""
0.050877888
""
""
""
0.060303148
""
""
""
""
""
""
0.025041906
""
""
""
""
0.040064827
""
""
""
0.069651157
""
""
""
""
0.064530171
""
""
""
""
""
""
""
""
""
""
""
""
""
0.034031752
0.043120515
""
""
""
""
0.0085256239
0.051917169
""
0.017249007
0.045100711
""
0.042722445
0.060904942
""
""
""
0.057945672
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.063273489
""
""
0.052445952
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.057575963
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.033608168
""
""
""
""
""
0.050833203
""
""
""
""
""
0.056482583
""
""
""
0.01255679
""
""
0.038484741
""
""
0.013277198
""
0.030650035
0.019662403
""
0.050352555
0.050800435
""
0.02171446
0.037163708
""
""
0.0048034117
0.060922381
0.022434227
""
0.061748486
0.026368482
""
""
0.02426224
0.040172506
0.033498328
0.0085155368
0.023733918
""
0.012432873
0.01156024
0.061631929
0.012647486
0.0086637503
0.020174544
0.020523453
0.031948086
0.015774131
0.023880323
0.01026796
0.031305555
0.036850151
""
""
0.021470249
0.020499006
0.017600995
0.05468991
""
""
0.024469683
""
0.014237875
0.030961622
0.061036535
0.025016591
""
0.016077297
""
""
""
0.031271622
0.063261561
""
""
""
""
""
""
""
""
0.022131113
""
0.028769413
""
""
0.013870071
""
""
""
""
""
""
""
""
0.018585274
""
""
""
""
0.0328128
""
""
""
0.055820066
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.03979402
""
0.011874693
0.010542459
0.027996473
0.031105241
0.013527157
0.028912345
0.032837871
0.049838323
0.057647604
0.025510715
0.048415452
