teenbrth_black_female_mean
""
0.40622881
0.31876361
""
0.27407673
0.49298513
0.38407648
0.45065159
0.41440988
0.36342797
0.38304594
0.44675031
0.5937959
""
0.37073499
""
0.39544344
0.48297787
0.32207826
0.57939041
0.34043109
0.46914414
0.52798545
0.32988432
""
""
""
""
0.72057223
""
""
0.3305203
""
0.38730481
""
""
""
""
""
""
0.41961166
""
""
0.45672274
0.45742226
0.6207695
0.51874691
0.42501742
0.42043829
0.44065046
0.43340561
0.55824852
""
""
0.43656251
0.50961286
""
""
""
""
""
""
""
""
""
0.45734885
0.43677154
0.53571486
0.55883652
""
0.42964417
0.64965785
0.45755595
0.37995154
""
0.53318805
""
0.48928916
0.56970733
0.49953276
0.56888312
0.48790661
0.39406601
0.50876898
0.44951382
0.35359603
0.29624385
0.41260046
0.21578078
""
0.44864497
0.47426972
0.37776381
0.34369171
0.30137837
""
""
0.33996764
0.33777282
""
0.46363968
""
0.24574016
""
""
""
0.44027811
0.42664173
0.50861567
0.47882989
0.53897423
0.52795112
0.6196869
0.62156588
0.51277739
""
""
""
0.21681294
""
""
0.42379415
0.49972543
""
""
""
0.53043282
0.3778227
""
""
0.42901361
0.36850592
0.37790814
0.51334727
0.48102683
""
0.45773584
0.43925825
0.50775772
0.42376149
0.60475093
0.28961438
0.55500853
0.44547167
""
""
0.53528535
""
0.59692693
""
""
""
""
""
""
0.53876978
""
""
""
0.47542179
0.45517811
0.30530056
0.1726891
0.29861447
0.55085313
0.51635057
0.60819227
0.52930349
""
""
0.39993733
0.47938317
0.29467851
0.41112608
0.42119533
""
""
""
0.43581763
0.4685016
0.52539855
0.42043602
0.32616836
0.40842164
0.5974344
""
0.52773297
""
0.47438562
0.5089044
0.49156034
0.56720555
0.70077318
""
""
""
""
0.6481927
""
""
0.36375251
0.65175021
0.44867423
0.47699153
0.67538339
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.39252621
""
""
0.33593586
0.43973273
""
0.27938277
""
0.45890382
0.49653819
0.33100671
0.45690677
0.34208903
0.55513781
0.41527864
0.53237545
0.56356621
0.42782339
0.46296808
0.34389219
0.35332626
0.43303335
0.57039452
0.53859586
0.15775777
0.508663
0.41902569
0.48059779
0.42774692
0.67157346
0.54437613
0.52352822
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.52522373
0.575046
""
0.49599126
0.40564191
0.36781195
0.47920722
0.49012285
0.52150577
0.27996558
""
0.47499299
0.48624763
0.50577545
0.58225876
0.3877151
0.49297088
0.23004866
0.45367754
""
0.53344852
0.54424703
0.6147272
0.43599528
0.43992028
0.48087525
""
""
""
0.61089706
0.50741416
0.50117797
0.60631835
""
0.30807388
0.57192683
0.45755678
0.41657835
0.39564449
0.73378086
""
""
""
""
""
""
""
0.13889258
""
""
""
""
""
0.48111555
""
""
0.55085438
0.48005638
""
""
""
""
0.35207471
""
""
""
""
""
0.37515646
""
0.43789595
0.26187345
""
""
0.45180389
0.48583463
0.57510549
0.46930119
0.33959016
0.41382948
0.54543585
0.54578763
0.41645148
