lpov_nbh_other_pooled_mean
0.28071436
0.28476095
0.16535281
0.4135111
0.40371835
0.34165373
0.36205366
0.22094572
0.30768758
0.30038473
0.26613325
0.41418546
0.30007327
0.27203327
0.34607354
0.50575167
0.094814859
0.38589412
0.33221558
0.16022356
0.35967451
0.33403754
0.34541962
0.38586316
0.46936831
0.22817506
0.38702211
0.38538763
0.58766401
0.40221709
0.30443558
0.38939583
0.55890799
0.55071616
0.26769495
0.39664364
0.34983325
0.25255525
0.064976215
0.12315945
0.35152411
0.13834153
0.088902302
""
0.16800748
0.27782506
0.38182786
0.24644972
0.48154044
0.29635692
0.34370601
0.31002191
0.29657614
""
0.32649484
0.37852913
0.35828203
0.089541927
0.25635001
0.30836233
0.24726191
0.3532809
0.35302982
0.25026399
0.15757611
0.33602104
0.33845839
0.12407548
0.25635782
0.23944873
0.34739789
0.28762677
0.26485994
0.34341255
0.2196461
0.26229814
0.26590738
0.16851242
0.2867614
0.43820658
0.36067757
0.29423952
0.13944547
0.29935589
0.46390441
0.28462729
0.24917485
0.37001139
0.42683351
0.25160173
0.28463355
0.14818797
0.24745126
0.34507772
0.28193042
0.27544203
0.27433264
0.24258852
0.44374377
0.40043625
0.43377352
0.4207941
0.44987938
0.47012985
0.52774745
0.46424174
0.40024439
0.5027287
0.27924722
0.32717234
0.34821427
0.36986351
0.43810374
0.29123202
0.48211312
0.37523234
0.42030281
0.18365055
0.25192115
0.20481402
0.35552439
0.23182347
0.56467521
0.35107923
0.22756623
0.4524675
0.44998235
0.21315409
0.25962013
0.27631092
0.48280501
0.36182347
0.41734448
0.20494136
0.31748918
0.2985144
0.34572047
0.36566341
0.22610456
0.39118683
0.34688804
0.41861606
0.13745767
0.16434777
0.2562235
0.28601542
0.27133682
0.38536161
0.24507836
0.28081924
0.19689637
0.45389003
0.41893336
0.2018581
0.43378067
0.36516708
0.19830261
0.45372722
0.2084647
0.22374342
0.36141104
0.16821811
0.70548642
0.60853183
0.54668635
0.68104452
0.33657378
0.43332282
0.3093487
0.36953673
0.46560061
0.35093209
0.31200245
0.39026129
0.21933985
0.31953654
0.34151208
0.42065725
0.43398112
0.47041136
0.34227622
0.3509925
0.42358816
0.24765038
0.29711628
0.45001477
0.052916102
0.49941289
0.34719536
0.29002312
0.15254605
0.3841579
0.43392521
0.18436961
0.16760531
0.25362632
0.39240968
0.36520305
0.39409146
0.39877677
0.35877207
0.36219069
0.5132075
0.37239692
0.30787581
0.40292957
0.48371789
0.43461037
0.33299184
0.4237633
0.36931658
