lpov_nbh_white_male_mean_se
0.0031460454
0.0047650733
0.0085098892
0.0030719747
0.0041689421
0.0089956522
0.0029355187
0.0074718306
0.0091369823
0.0046875025
0.0040268032
0.0024982989
0.0095755663
0.005793653
0.0042836722
0.010659344
0.011753857
0.0042887791
0.010538512
0.0092683835
0.0039629601
0.0038736393
0.0048481114
0.0068260515
0.0026691505
0.013159253
0.0062064677
0.0039957003
0.0026519052
0.0087229945
0.0078344056
0.0058471342
0.0028383809
0.0036865105
0.010193961
0.0036701637
0.0069214827
0.006139827
0.017149912
0.017711494
0.0043812785
0.0070382371
0.012920659
0.01176998
0.010004906
0.010282842
0.0027183201
0.0047834539
0.0032955802
0.0058919047
0.0044710832
0.0035314802
0.0057717245
0.018718198
0.013656859
0.0042083832
0.010423784
0.014026333
0.017455498
0.0072847726
0.0080921846
0.003374777
0.012186662
0.0068776971
0.0051845144
0.0065723094
0.008831582
0.0061827283
0.0063527813
0.005241158
0.011171281
0.0087345643
0.0098316558
0.0059837089
0.0077736457
0.0083364649
0.0057344818
0.0049220263
0.007803136
0.0029872102
0.008595679
0.0054183211
0.0060732863
0.0056897961
0.0024116945
0.0059833578
0.0060615102
0.005284748
0.0037725046
0.0043431902
0.0051092831
0.0061768466
0.0057168943
0.0037197596
0.0065958854
0.011395091
0.005150395
0.0036635217
0.0019190337
0.0037233005
0.0032164678
0.0022294959
0.0025371464
0.0035421324
0.0033692895
0.0022994922
0.0035902909
0.0025349623
0.0059889937
0.0042866487
0.0051733921
0.0063308892
0.0037543443
0.01256169
0.0038181155
0.0029100203
0.0041447924
0.015248866
0.012391307
0.012730727
0.0055408757
0.0068219746
0.0094601475
0.0075510172
0.008447405
0.0047831577
0.0048278216
0.0069996375
0.011318364
0.010353574
0.0016641136
0.007367067
0.0063562505
0.0070987404
0.0048210528
0.0067450707
0.0036866928
0.0057683629
0.013175858
0.0087668533
0.0046794498
0.0056171338
0.013069826
0.010293315
0.0073925536
0.013787982
0.0051952563
0.0069520148
0.0092764227
0.0090572704
0.0058573564
0.0028971783
0.0063545867
0.015215909
0.0032031662
0.0037794493
0.0097284103
0.0049527697
0.0086184926
0.005494379
0.012263033
0.0072834599
0.0045140819
0.0017414531
0.014346723
0.0013993451
0.0067921062
0.0067880661
0.011896443
0.0041907816
0.0012352839
0.0038229767
0.0058650514
0.003298322
0.0056725657
0.0096029798
0.0035290816
0.00222543
0.0060150041
0.0081650382
0.0075330697
0.0066629252
0.002283205
0.0060761073
0.0070556621
0.0018082667
0.0081059961
0.0058921264
0.0035084537
0.0087522147
0.0071566021
0.0051578381
0.0025055332
0.0094734849
0.0079632336
0.0053258184
0.004597846
0.0043192841
0.002744881
0.0073252744
0.0031062444
0.0037767708
0.0063431705
0.0054057473
0.0038789038
0.0032323177
0.0021540346
0.0058371658
0.0047354931
0.0042747334
0.0046811169
0.0038617847
0.0094513763
0.0095458832
0.0031376046
0.0028939217
0.0036896891
0.0016541685
0.0050731041
0.004914199
0.006745317
0.0053769653
0.0040563364
0.0051181754
0.0020820063
0.0040878193
0.004767532
0.0039050484
0.0016819763
0.0028479467
0.0030456143
0.0041359053
0.0088371905
0.0050573698
0.0090734586
0.0060899532
0.0078315157
0.0045088562
0.011510487
0.0044566425
0.0038721489
0.0064918869
0.0060623097
0.00381147
0.0063682287
0.0070182197
0.0053617661
0.0024538739
0.0062174816
0.0045719352
0.0017484698
0.0041944878
0.0052066613
0.011244066
0.0048156334
0.0063777603
0.0076980628
0.0025122918
0.0057200203
0.0029080529
0.0051799878
0.0031459494
0.0022613406
0.0022993255
0.0029313399
0.0011238283
0.0022308431
0.0012041606
0.0011508747
0.003490194
0.0043370752
0.0067046979
0.016798243
0.0047918935
0.014128848
0.008803132
0.0030919511
0.0045526596
0.0083698081
0.0051212204
0.0021082438
0.029241748
0.034265094
0.0012391036
0.0021507177
0.0073117637
0.0033548044
0.0014332575
0.0062606651
0.010727741
0.011364761
0.013332296
0.0093191713
0.0074761938
0.0092131952
0.0073867757
0.012753331
0.005672032
0.0061949403
0.0040137437
0.0014090484
0.010011198
0.0061709457
0.0043679816
0.0086138975
0.0080132447
0.0081988284
0.006823339
0.0049835588
0.012458017
0.0055560647
0.0046269246
0.0060925893
0.0050682481
0.0030908776
0.0042254371
0.0092801489
0.0036494043
0.0042531961
0.004999782
0.0064431038
0.0031922865
0.0052166232
0.0074576628
0.0071030231
0.0053410619
0.0042092772
0.0063214889
0.0063732807
0.0038954399
0.0082279369
0.0032965178
0.003158086
0.0019654611
0.0067895576
0.0010628615
0.0031275705
0.0064081559
0.0057288227
0.001661509
0.011413705
0.0080003655
0.0047760517
0.0038724679
0.0061641545
0.0094133159
0.0059665698
0.0066432473
0.0084325885
0.0073099402
0.0059147361
0.0066880099
0.0064196484
0.013700937
0.0061875987
0.0047394214
0.012091203
0.0055990135
0.0075106169
0.0067099421
0.0049727755
0.015970252
0.0044096373
0.041170672
0.019139906
0.0091611594
0.010013754
0.013193037
0.018882001
0.018766334
0.012773724
0.012133972
0.0063140937
0.048314527
0.028286574
0.046313755
0.018506857
0.027133476
0.030976206
0.0082009407
0.020135654
0.054505575
0.067558296
0.040150125
0.025221433
0.086787738
0.034374524
0.034681257
0.02582315
0.020226337
0.012934959
0.017079139
0.013126018
0.011385967
0.017437497
0.0048775603
0.010768475
0.016226588
0.017691987
0.064518526
0.027522337
0.010161495
0.0074749403
0.013914514
0.013179217
0.0068346588
0.0053248946
0.018824315
0.011662064
0.040133286
0.0064018881
0.0079882732
0.017738568
0.023167729
0.0299257
0.020788861
0.010524378
0.01359571
0.015721884
0.019095244
0.025274124
0.032580592
0.015527762
0.040533274
0.0075351112
0.0094824852
0.007364464
0.009039009
0.0087356148
0.0092737805
0.0094531132
0.0069562434
0.0031056982
0.011281709
0.011194734
0.0095237056
0.0056958515
0.076741837
0.052005786
0.082773514
0.073562145
0.0088766208
0.0069483137
0.016232869
0.025308711
0.0092316531
0.0084698908
0.011349348
0.012967317
0.0081125079
0.005362018
0.015633387
0.0043699061
0.01111126
0.010277972
0.0026156937
0.011690645
0.01807712
0.056398753
0.02748093
0.020132851
0.011285436
0.0031706935
0.033880282
0.039870013
0.0069156238
0.020048479
0.023595551
0.024995403
0.027933678
0.021117369
0.01704669
0.023543969
0.036109958
0.015722562
0.010305149
0.010506225
0.019747773
0.0092936782
0.046936721
0.014592016
0.0037484032
0.0017734056
0.015430969
0.078682549
0.01286965
0.010261253
0.0081205945
0.010709575
0.022522522
0.027501579
0.01486777
0.021713339
0.020135295
0.0090377992
0.014719016
0.01613152
0.0063745948
0.0044766949
0.0034995745
0.0079338942
0.0097626094
0.0097727375
0.010966663
0.0059701619
0.0069871875
0.0019424204
0.0059064003
0.0072454433
0.012313969
0.014574519
0.0046097958
0.0080261016
0.0034405366
0.0058470983
0.0042200852
0.0079589337
0.0058638942
0.004126953
0.0069508259
0.0040252227
0.0085098185
0.0028374821
0.010747548
0.013429244
0.0074690594
0.0050189993
0.010220206
0.028138958
0.015302029
0.09977255
0.0085052671
0.059189007
0.0094251325
0.0054120799
0.0098756356
0.018110255
0.0053848955
0.010270129
0.026723037
0.035094243
0.084955983
0.014388647
0.012537437
0.019502951
0.023813473
0.014771885
0.019125585
0.017481854
0.015753187
0.0075136777
0.013854345
0.022116354
0.0027836338
0.011705652
0.0027236948
0.01750195
0.010661113
0.082583956
0.0052512726
0.018007318
0.029600179
0.037481897
0.051638935
0.033710983
0.020366482
0.0071885744
0.0049272743
0.0070456332
0.0048597711
0.0015694344
0.0039851801
0.0068237665
0.0087807206
0.0080236671
0.018121978
0.032190885
0.01990049
0.021720257
0.042684015
0.012786865
0.01867377
0.015736116
0.005820815
0.027152086
0.024251562
0.0065858276
0.014451611
0.033680107
0.016362799
0.010126944
0.010950921
0.0055337776
0.0089440932
0.004985685
0.0020516468
0.0016902332
0.0060256207
0.0041801007
0.0048639895
0.0053032427
0.0061113127
0.011431466
0.030151488
0.0070995432
0.0099912956
0.0091862399
0.0025313674
0.0084601017
0.0061898539
0.0052198973
0.0075105564
""
0.0042930325
0.038830966
""
""
0.071556032
0.097545795
0.025313636
0.013960795
0.024433628
0.022607461
0.076969586
0.07625068
""
0.0080599803
0.016895782
0.018677935
0.0074639139
0.018021857
0.011215356
0.017505603
0.012696831
0.011290573
0.019319152
0.079912625
0.036739152
0.0059864675
0.066031516
0.023080701
0.0083283773
0.0086863963
0.0092406143
0.024248125
0.015252561
0.0069323746
0.0064889602
0.0088882893
0.019967237
0.007155064
0.066826768
0.0050261747
0.023267953
0.013645827
0.020855309
0.0089956168
0.0315325
0.041059334
0.014399681
0.0039357925
0.03207124
0.0016602072
0.01536246
0.0032276898
0.005522606
0.024351737
0.0069091585
0.0052223708
0.014850358
0.010235796
0.014158986
0.0065916786
0.010956474
0.0034324415
0.0087462729
0.024462819
0.0059966706
0.01012004
0.021964669
0.013611122
0.059535757
0.0032580139
0.0017838103
0.0052834097
0.0040391353
0.02070792
0.024554584
0.012789302
0.010528399
0.017198419
0.007317265
0.0064894985
0.027243407
0.02276657
0.005041203
0.0069172229
0.0045418036
0.011603596
0.0055384035
0.0035546897
0.0038632089
0.0030433768
0.0044999458
0.0019167378
0.0023968238
0.010093448
0.016336733
0.020643739
0.0039632004
0.0037555811
0.0017066292
0.0024505029
0.063886434
0.018029975
0.002061422
0.0079444209
0.0038908648
0.0010352253
0.007965696
0.010412351
0.0087702228
0.0082655242
0.0031758703
0.0084405299
0.0050317189
0.001964014
0.010065934
0.0025795174
0.0085346624
0.0057395087
0.004400766
0.0099953944
0.025532356
0.0059691095
0.05392316
0.027479451
0.02714392
0.006339056
0.008267411
0.0014301075
