hs_pooled_female_p75_se
0.018415466
0.011729185
0.029268647
0.04196243
0.015413579
0.073212057
0.028776992
0.013481389
0.024103189
0.033874176
0.037058238
0.045199376
0.033574611
0.052299209
0.047575649
0.019459687
0.019871298
0.058950268
0.06081802
0.029761622
0.04721339
0.017117519
0.018262262
0.029939687
0.022950197
0.013099181
0.025399864
0.015646413
0.025771802
0.031030281
0.028541947
0.090553395
0.059214737
0.032999579
0.013170479
0.018707396
0.0057576112
0.04710491
0.015744315
0.023296745
0.01157357
0.017574729
0.081150278
0.043001276
0.0078730695
0.040504038
0.020733459
0.016876586
0.0083397627
0.034327183
0.010221946
0.011939006
0.11289053
0.039013039
0.036594704
0.033416692
0.02236544
0.028014496
0.0096642505
0.073232256
0.019944659
0.021907132
0.012316576
0.020322243
0.044756886
0.082934782
0.025095539
0.085631318
""
0.0063883732
0.053160593
""
""
0.13908246
0.012334455
""
0.05566949
0.018268935
0.024751011
0.016913509
0.021304466
0.11122503
0.19417411
0.022213787
0.029011287
0.060728461
0.08818078
""
0.075335324
0.019887011
""
0.080398217
0.092100225
""
""
0.087902293
0.027088013
0.013246783
0.013046286
0.023828112
0.035285134
0.051276375
0.053312857
0.0028950504
0.013840748
0.015796172
0.0053504505
0.015750596
0.030691007
0.014139144
0.016703855
0.028267015
0.026843499
0.016805938
0.012108944
0.023441818
0.032077055
0.092798129
0.028766811
0.062456943
0.039524235
0.030950725
0.029586259
0.028302226
0.027266772
0.032700878
0.014239707
0.019288361
0.019944293
0.037021454
0.043683261
0.033279601
0.030302599
0.01140396
0.03755223
0.062247332
0.017789949
0.018771172
0.020822717
0.032756224
0.023976184
0.045851659
0.022357708
0.065109394
0.036820672
0.014551872
0.039962053
0.047652364
0.037904359
0.067515999
0.073093615
0.039657306
0.023706241
0.015098422
0.046774048
0.074482314
0.023043696
0.022329602
0.083434291
0.096403964
0.051685773
0.039053313
0.024889963
0.046309479
0.028681269
0.036722541
0.031364303
0.040191118
0.019581147
0.048265785
0.0076777181
0.052475136
0.049439367
0.012743096
0.06749519
0.092657909
0.012355192
0.030379016
0.041437332
0.084488302
0.020430058
0.039788801
0.011557164
0.020276764
0.041042469
0.029648397
0.0034765173
""
0.018365784
0.010810564
0.020713404
0.033569764
0.0035755907
0.026966823
0.0080782464
0.0058363592
0.030368701
0.011120163
0.013443771
0.028320227
0.0059647756
0.014217171
0.023333553
0.024468359
0.0018724913
0.015572303
0.0068628439
0.020513091
0.015078054
0.01084971
0.065178402
0.038164627
0.0088789761
0.012689748
0.011453826
0.0027223597
0.0062995921
0.017395329
0.0038440574
0.0036426759
0.017188028
0.0035231323
0.002756197
0.0061345999
0.0053513786
0.00816203
0.0043850639
0.0070203911
0.0030492316
0.0094882846
0.010450965
""
0.025183806
0.0054024146
0.0055264612
0.0062844134
0.014516204
0.01860627
0.053738117
0.0084389765
0.017617974
0.0044209464
0.0093734115
0.019607143
0.0079956846
0.036286432
0.0041216137
0.049329337
0.095505118
0.048417486
0.0074227327
0.013076775
0.034509629
""
0.061579004
0.050509851
""
0.11190913
0.040391605
0.026272994
0.0080439383
""
0.0068362858
0.043910261
0.021548163
0.0045460728
0.02039687
0.015818415
0.085558549
""
0.060101464
""
0.08909069
""
0.0045069349
0.076666109
0.066696286
0.066831589
0.020717608
0.006453285
0.040165164
0.094133288
0.027022542
0.012035683
""
0.022847582
0.026323633
0.020846032
0.023596661
0.029566508
0.068675131
0.020360315
0.061736487
0.039327011
0.04399623
0.012254318
0.0564196
0.046815205
0.023383766
0.10092431
""
""
0.10057525
0.057787858
0.021841306
0.072314076
0.010341861
0.027328176
0.0034636438
0.0036319601
0.0060411091
0.0079994984
0.0038517429
0.0066192448
0.0083145034
0.010476797
0.013171261
0.0046562678
0.012194848
0.0081630265
0.008763344
0.031940352
0.013354233
0.031881321
0.0071742167
0.0043417611
0.041515913
0.016464958
0.01508799
0.01056833
0.010275473
0.036759578
0.057166964
0.10277931
0.0059481869
0.009214215
0.025058275
0.042744417
0.032280277
0.028358916
0.053182594
0.028591789
0.049934413
0.05914757
0.048117619
0.015092537
0.022363856
0.0051078061
0.039900932
0.014191847
0.026778273
0.068336375
0.073124468
0.012148056
0.0084384587
0.0093718385
0.029430142
0.083126985
0.048657324
0.011617499
0.012666289
0.013160523
0.0043139253
0.020188158
0.017737284
0.0090236142
0.043087915
0.0057203015
0.013499456
0.0055443235
0.0096187554
0.0056833308
0.0078099193
0.022361133
0.010186725
0.013286754
0.012626572
0.0085497033
0.0066570984
0.04467959
0.030885778
0.040629957
0.072925426
0.0085925879
0.049348902
0.031321838
0.055274155
0.034740672
0.13675593
0.045297705
""
0.039339744
0.042602215
0.021605372
0.018404128
0.046349801
0.042618431
0.013947734
0.055423386
0.084080622
0.070241846
0.025659114
0.026694441
0.037779294
0.04073954
0.187591
0.021966036
0.060730089
0.016555803
0.021823598
0.067487977
0.011191236
0.030327387
0.032764647
0.011453679
0.019044936
0.086197577
0.010344528
