proginc_black_pooled_mean_se
0.026482189
""
""
0.015267652
0.0067036473
0.0081456378
0.004992147
""
""
0.006729261
0.0091028968
0.0041797403
""
0.02007599
0.013678628
""
""
0.012985408
""
0.010679702
0.0051599578
0.0049659377
0.0097917346
0.010351153
0.0041639539
0.016734185
0.0049133007
0.0080206366
0.0045797285
0.015314622
0.013710715
0.015907515
0.005144448
0.007148508
0.0090143085
0.0081106117
0.011614331
0.014426783
0.022566466
0.018223435
0.0066383216
0.014062921
0.019812016
""
0.021270288
0.01647806
0.0033740131
0.0077071632
0.0042903773
0.0097618317
0.0097121773
0.0052742912
0.0064885165
0.03357961
0.0049229739
0.0038561907
0.013139993
0.002076162
-0.0025112203
0.014457864
0.018680971
0.0079431487
0.018588416
0.00025252736
""
""
""
""
""
""
0.0094793644
0.010229106
0.0083549339
0.011585445
0.017471811
""
0.0099491868
0.008508468
0.021387549
0.0042548086
0.0080453278
-0.00012545468
""
0.020255338
0.0079512112
0.026055345
0.038644835
0.011954733
0.0064158891
0.014076331
0.014421079
""
""
0.011528469
""
""
0.058620147
0.022560468
0.0063773203
0.0099403234
0.016108863
0.0030075822
0.006053973
0.013504253
0.018385984
0.0052832994
0.012012582
0.0060192975
0.01773739
0.023945507
0.010339362
0.0073978645
0.0052743941
0.010398293
0.0053837034
0.0054147397
0.0057427152
0.0087124333
0.0063633621
0.015140778
0.0062402054
0.011634753
0.024485053
0.012052654
0.0050733215
0.0043072384
0.0056477333
0.0090730684
0.011558713
0.010573135
0.002714603
0.00010930567
0.008879697
0.016661927
0.019272335
0.008679051
0.0063575045
0.0047055068
0.021558831
0.010172329
0.0075381687
0.016563037
0.0027775497
0.013980244
0.0081717074
0.014763472
0.0088405954
0.0097649442
0.0096538765
0.014560391
0.048967268
0.0044441354
0.0099300621
0.011131058
0.0063035171
0.0050991992
0.011204676
0.0054033133
0.030393871
0.037318476
""
""
0.010757172
0.0044135875
0.029234035
0.0026068711
""
""
""
0.030921286
0.0033271676
0.011118604
""
0.016021216
""
""
0.015140222
0.016031409
""
""
""
""
0.0083856713
""
0.046470907
0.0063692913
""
""
0.012118369
""
-0.001397902
0.016606124
0.0069573335
""
-0.0015770879
0.0010597135
-0.0032713993
0.033106737
0.0080446694
""
0.010513453
0.031013459
""
0.0031884818
0.019893276
0.012114425
0.0059202206
""
0.020066313
0.01693592
""
0.016281551
""
""
0.0080510182
0.022005208
0.018511292
0.0051089455
""
0.053430188
0.068630859
""
0.0010205403
""
0.0063385242
0.014905566
""
0.037967861
0.0080146855
0.012822735
0.032313745
0.015848372
""
""
""
0.0036346293
""
0.018331185
""
""
0.030248059
""
0.037711199
0.013099394
""
-0.001401243
0.010721728
0.011832288
""
0.043457478
0.008977023
0.013116114
""
""
0.037422791
""
""
0.012359954
""
0.02777439
0.021084554
0.017845366
0.016795319
0.011637179
0.014495088
0.002118259
0.0090421988
0.0035439655
0.0039014041
0.0066410382
0.010205858
0.020177022
0.015984906
""
""
""
0.053098459
""
""
""
0.014301348
""
""
0.0055368058
0.0063719773
""
0.013989172
0.0066346466
""
""
""
""
""
""
""
""
""
""
""
""
0.0099108806
""
""
""
""
""
""
""
0.036128171
""
0.032781001
0.036188051
""
""
-0.0051111067
0.046463266
""
""
""
""
""
0.025868921
""
""
""
0.016423402
0.014277278
""
""
0.023851825
""
0.017650118
0.017861899
0.0052827755
0.010139522
0.002730587
0.017322978
0.0016255337
""
0.0041162032
""
""
0.019426104
0.019232525
-0.00035228574
""
""
""
""
""
0.023564864
0.030180402
0.04034552
""
0.053016238
0.01201254
""
0.021755336
""
0.014795243
0.041231789
""
0.01173474
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.010052293
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.031247752
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.036429167
""
""
0.011392382
""
""
""
""
""
""
0.01191011
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0072318385
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.011207526
0.01578765
0.013045565
""
""
""
""
0.00025038674
0.019074656
0.005849014
0.032556582
0.066717796
""
""
0.024869606
""
0.039857976
""
""
""
""
0.038676571
0.00044637659
""
""
0.0080763586
0.044687171
""
""
0.016763842
""
""
""
""
""
""
-0.0066265352
0.012596431
-0.0064059794
""
0.021510586
""
""
""
""
""
""
""
""
""
""
""
""
0.037662845
0.084736705
""
0.0083458498
""
0.0070886249
""
""
""
0.016739424
""
""
""
""
""
""
0.059147049
0.007285648
0.020957762
0.016512396
0.0031289551
0.0060630939
0.015781879
0.021484554
0.04687852
""
""
""
""
""
""
