hs_natam_male_p75_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.026771218
""
""
""
""
0.073377021
""
""
""
0.14907259
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.052128956
0.06295795
""
""
0.15947308
0.10475963
""
""
0.064692356
0.10981844
""
""
0.076546974
""
""
0.12428181
0.071103111
0.080307633
""
0.10383341
""
""
""
""
""
""
0.055001438
0.05545368
""
0.05317992
0.1449811
0.18508814
""
0.1305629
0.043623552
0.14805844
0.040068407
0.064829782
0.19542396
""
""
""
""
""
""
0.15947437
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.16135781
""
""
""
""
""
0.24101473
""
""
""
0.10468488
""
""
0.10238241
""
""
0.10714412
""
""
0.093083359
""
0.098691531
""
""
0.097717345
0.25535947
""
""
0.056647766
""
""
""
0.16428062
""
""
""
""
""
""
0.080037318
""
""
0.078478105
0.086880133
""
0.059798494
0.051745858
""
0.16811585
""
""
""
0.10303571
""
0.062331695
""
""
0.083296157
0.050925802
0.029328307
""
""
""
0.13787284
""
0.12336999
""
""
0.1456012
""
0.13552298
""
""
""
""
""
""
""
""
""
""
""
""
""
0.1747936
""
""
""
""
0.098029986
""
""
""
""
""
""
""
""
0.14441192
""
""
""
""
""
""
""
""
""
""
""
0.2618421
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.085734278
""
""
""
""
""
""
""
""
""
0.083347693
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0864897
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.08027494
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.076991238
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
