spouse_rk_asian_pooled_p10
0.43104535
0.65970892
""
0.59374636
0.58461267
""
0.50500602
0.64513463
""
0.49341607
0.59219307
0.53816789
""
0.46391883
0.4729422
""
""
0.5920347
""
""
0.60990489
0.55458784
0.527098
0.60983759
0.59657395
""
0.52915442
0.60142827
0.59058005
0.66490358
0.53026235
0.68784755
0.62300909
0.5828256
0.54168642
0.5626151
""
0.58137375
""
""
0.58870399
""
""
""
""
0.65900642
0.62555432
0.54357564
0.61231261
0.44137424
0.66280574
0.58295125
0.47550818
""
""
0.55089337
""
""
""
0.65910381
""
0.56373292
""
""
0.46820891
0.63062686
""
""
""
""
0.80195153
""
0.58125764
0.63005066
""
""
0.57931226
0.6638056
""
0.55801451
0.60003537
0.54660785
""
0.60671306
0.59308654
0.60385132
0.48212877
0.52815509
0.49641594
0.53170437
0.57645518
""
0.62240827
0.59415543
""
""
0.50113672
0.59089094
0.56928819
0.56984985
0.55006713
0.57192385
0.62214655
0.54963315
0.57257253
0.59167284
0.60049886
0.57002175
0.60255718
0.60390389
0.63409358
0.73260248
0.58155572
""
0.51134193
0.5564009
0.58470678
""
""
""
0.59300148
0.7056275
0.47962138
0.68606609
0.5712176
0.59001887
0.57389736
""
0.76567721
0.64304048
0.57827836
0.70244628
0.5240472
0.56571293
0.46319732
0.70053238
0.59201312
0.45535967
0.57711542
0.71870035
0.59872288
0.60786062
""
0.44837025
0.60490847
""
0.49058095
0.76277506
0.78929847
0.59932452
""
0.62137443
0.60794789
""
0.58166522
0.5760175
""
0.58476955
""
0.66070324
""
""
0.58032024
0.61465853
""
0.6323449
0.6642766
0.37271628
""
0.59530348
0.5800789
0.60392314
0.46288896
0.54148006
0.66281629
""
0.56944412
0.57569891
0.45841053
0.76075625
""
0.49592462
0.61248857
0.61546957
0.53836805
0.63863111
""
0.56555831
0.66505826
""
""
0.48998508
0.52434355
""
""
0.50723869
0.68067408
0.67295563
0.57501358
0.44676864
0.53797847
0.50671113
0.58240652
0.51058698
0.58164406
0.56125718
0.64723092
0.57370353
0.58940625
0.67219794
0.58964825
0.49020493
""
""
0.58351028
0.58121789
0.55625713
0.60830754
0.66135335
0.41780692
0.44292244
0.5119853
0.55125451
0.59630114
0.60864186
0.55276483
0.5105564
0.57967305
0.59734327
0.58276647
0.51804578
0.54304004
""
0.56167799
""
0.56137055
""
0.66509002
""
0.46067074
0.60849297
0.44310993
0.57404661
0.54543781
0.59237409
0.40858796
0.66438562
0.59358692
0.50740093
0.61845422
0.58648646
0.51341873
0.45547232
""
0.56377602
0.58998179
0.68914288
0.60286206
0.45334768
0.62612802
0.55296719
0.57199866
0.563887
0.60809362
0.62088645
0.57203114
0.62190115
0.65538067
0.61964059
0.65901726
0.61961871
0.55388874
""
0.57219535
""
0.56854987
0.5699904
0.53899038
""
0.5183081
0.58461076
""
""
0.63815325
0.57922238
0.47285682
0.57049525
0.58544487
0.58678824
""
""
""
""
0.62486601
""
""
""
0.63476753
0.53714758
0.60104764
0.60702741
""
0.62771755
0.61836511
0.66575253
0.51958591
0.4391914
0.57811821
0.69282395
""
0.63230932
0.59062219
0.57508516
0.56977183
0.5567044
0.59645563
""
0.53361481
0.61024696
0.57662523
0.56045538
0.57254666
0.6290403
0.49462
0.45603427
0.69225103
0.58510363
0.52362299
0.4546617
0.60640377
0.57347077
0.57306564
0.61878449
0.55920422
0.62891406
0.61109871
0.59789574
0.6483314
""
0.6428228
""
""
0.61793411
0.53031451
0.50578457
""
""
""
""
""
0.60608864
0.48749164
0.43269271
""
0.4865438
0.56846178
""
0.66883808
""
0.6521033
0.53961694
""
0.55625796
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.67580175
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.52105832
""
""
""
""
""
""
0.78235435
""
""
0.63630563
0.59297758
""
""
""
0.67953229
0.62836188
""
""
""
""
""
""
""
""
""
""
""
""
0.55689377
0.56393254
""
0.47197488
""
0.47674662
0.56522113
0.6934334
0.58597606
""
""
""
0.78245354
""
""
""
""
""
0.55753034
""
""
""
""
0.65670174
""
0.46915156
0.61379558
""
0.59325439
""
""
0.5766905
""
""
""
""
""
""
0.59240997
""
""
0.58919364
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.6093353
0.58143079
""
""
0.71281558
""
""
""
""
""
""
""
""
0.54692638
""
""
0.48821145
0.58769864
0.55126584
""
0.64340746
""
0.66178644
0.69612968
0.72606802
0.60668981
0.43296829
0.74781382
""
""
0.65203393
""
0.49927446
0.54344684
0.52907389
""
0.62966275
0.53411084
0.65562892
0.62649596
0.68407118
0.61484861
""
""
0.46719408
0.61480027
0.5985232
""
""
""
0.7050668
""
""
0.61816931
0.54201555
""
0.56992108
""
""
""
""
""
0.54987949
""
""
0.46413913
""
""
0.46922189
0.70536458
""
""
0.64717543
""
0.61174345
""
""
""
0.63877165
""
""
""
""
""
0.5280109
0.55929196
0.58713639
0.67060649
0.61176461
0.64997071
0.59619272
0.69396144
0.32179275
0.66155988
""
""
""
""
""
""
""
""
0.59066296
""
""
0.66832995
""
""
""
""
""
0.58857042
""
0.56896722
0.60923934
0.62946182
0.78897023
0.52598381
0.62976426
0.45492491
0.62663746
0.47977984
""
0.49536797
0.74920797
""
0.60340011
""
0.49625781
0.55977017
""
""
0.58341247
""
""
""
""
""
0.57084411
0.39762786
""
0.39743966
""
""
""
0.57802069
""
""
0.52500165
""
""
""
""
""
""
""
""
0.5918712
""
""
""
""
""
""
""
0.46998465
0.6396929
""
""
0.62103087
""
0.59291375
0.56306654
0.5899843
""
0.61112845
""
""
""
0.58111393
""
0.60186177
""
0.62564415
0.42023629
""
0.53201133
0.63668001
""
0.65685451
0.55570352
0.4562889
""
0.4546814
0.48443782
""
0.66453785
""
""
""
""
0.60214508
0.58437181
0.64252287
0.53956521
""
""
""
""
""
0.511033
0.64087141
""
""
0.61290395
0.55950385
0.61403435
0.67831171
0.61867386
0.59481376
0.58549577
0.58367932
0.5492034
0.61515832
