working_other_male_p10
0.65729719
0.82837611
0.55970317
0.67292738
0.69158804
0.73593909
0.63004231
0.53124714
""
0.64931631
0.71513456
0.72110963
0.883699
0.75597584
0.77772957
""
0.62754506
0.64316642
0.71680665
0.59933394
0.71820438
0.64701802
0.55510885
0.75248343
0.63077438
0.73199469
0.75252378
0.70443195
0.76655281
0.68096983
0.68774235
0.67807096
0.71848947
0.71791232
0.7314797
0.62874192
0.57841951
0.89346504
""
0.92453384
0.58188742
0.79350758
""
""
0.80772823
0.81360346
0.68357384
0.59147584
0.71085805
0.78146833
0.77088803
0.69812578
0.7489931
""
""
0.75932717
0.35526228
0.83982152
""
0.72901714
0.52567619
0.74263728
0.69400024
0.44043133
0.76544231
0.72643703
""
0.46334073
0.71729457
0.43667081
0.65331846
0.53737277
0.64564115
0.82887655
0.68378532
""
0.67485541
0.58271444
""
0.69392747
0.59584278
0.79484379
0.46947977
0.67648566
0.68348992
0.67731404
0.82282352
0.88442069
0.63803542
0.54812628
0.62927496
0.80720228
0.55867696
0.759857
0.80367744
""
0.71906203
0.78775811
0.68513077
0.69913155
0.72653133
0.65633726
0.69910777
0.64971501
0.63965273
0.71241015
0.71993327
0.75123096
0.91646606
0.58941776
0.68712288
0.72561979
0.81990266
0.60415941
0.69134432
0.66025996
0.70520294
""
0.53744972
""
0.70434833
0.67025727
0.73258221
0.81042224
0.95228636
0.64004481
0.72471571
0.73115689
0.65272784
""
0.68508941
0.72711307
0.44916788
0.62264866
0.73453534
0.70785809
0.59182137
0.74680442
0.67680734
0.53356028
0.69073319
0.67859864
""
0.76665181
0.68362534
0.83310097
0.51202804
0.76002783
0.68033624
0.74827737
0.57100546
0.65283257
0.62044185
""
0.68785048
0.62354845
0.49435586
0.5479337
0.94599277
1.0078776
""
0.54949683
0.67490619
0.64957482
0.66351795
0.70898265
0.68425071
0.77766478
0.72393376
0.64544249
0.63730162
0.77747416
0.56924701
0.65601075
0.66303939
1.1878587
0.62819195
0.68288422
0.62543488
0.85951734
0.81615931
0.84167528
0.62667066
0.41051447
0.65229082
0.69398421
""
0.59505033
0.62380207
""
0.82550293
0.86381263
0.75994962
0.6645754
0.47065231
0.74941605
0.70465505
0.69314224
0.677688
0.6878711
0.70210516
0.77510601
0.66617548
0.57650793
0.83629662
0.66281891
0.72971916
0.84449065
0.79217005
0.65681046
0.94370013
0.77146155
0.8802616
0.96254361
0.70881903
0.74429798
0.7715956
0.67338526
0.65230221
0.71424258
0.6889677
0.71772581
0.51122063
0.73618418
0.6633873
0.69364417
0.61870474
0.71524978
0.66510886
0.71980494
0.75034338
0.78312808
0.46348917
0.69100118
""
0.8456074
0.56630594
0.69251871
""
0.72851712
0.74231613
0.6125077
0.72801983
0.80287337
0.65110517
0.71224093
0.83580208
0.71711272
0.66533643
0.69051534
0.71709114
0.71778476
0.77287859
""
0.84148782
0.83042139
0.74683595
0.74727762
0.59349656
0.72526741
0.68317133
0.81448483
0.70318747
0.74203479
0.62853026
0.69549865
0.71259737
0.68092859
0.67909795
0.68377209
0.74319619
0.77992249
0.33216336
0.70049685
0.81068289
0.91299033
0.79283434
0.81523168
0.73512822
0.60757816
0.72335768
""
""
0.6883086
0.63117266
0.82247102
0.66322315
0.67905843
0.79275048
0.62914175
0.96643728
""
0.9222973
0.67157561
0.48928842
1.2898322
0.9823463
0.5306747
0.74322808
0.54198772
0.71821177
0.82083803
0.74317127
0.71851438
0.70378661
0.92657775
""
0.97654492
0.87011689
""
0.45322695
0.84252441
0.82177258
0.74565458
0.81217808
0.72512174
0.74634445
0.82704437
0.66481453
0.77217346
0.83082223
0.73196155
0.76176596
0.38759878
0.86833894
0.61388916
0.62019289
0.88380611
0.77976882
0.75569695
0.76084304
0.60596347
0.78548914
0.75725806
0.75864619
0.70280761
0.65821689
0.57308769
0.72654653
0.65495598
""
0.8709237
0.59252751
0.68205345
0.6869821
0.54069102
0.90501243
0.46721715
0.56887561
0.71511871
0.83041245
0.67098129
0.89839739
""
0.65971398
0.58747464
""
0.61795712
0.7132284
0.64483511
0.71441728
""
0.68985569
""
""
0.41212782
0.77482748
""
""
""
""
""
0.77766991
""
""
""
""
""
""
0.89778209
""
""
""
""
""
""
""
""
""
""
""
""
0.79139787
0.60742617
""
0.73495954
1.0202988
""
""
""
""
1.1221147
0.75333202
""
""
0.79382533
0.62196946
""
0.79543269
""
0.75610447
0.55256623
""
""
""
""
""
""
""
""
""
""
0.33431721
""
0.74528253
0.64615476
0.10071439
0.60903513
1.0744214
0.76849157
0.50709701
0.91369689
0.7458185
""
""
""
0.81396806
0.61783528
""
""
""
0.66940898
0.80135173
""
""
0.80806208
0.72274065
0.6495564
""
0.9579199
0.69624573
""
0.7767511
1.1695957
0.58731365
0.73799592
0.47672275
""
""
""
""
0.63255215
0.72483814
""
""
0.61432159
0.81398338
""
""
""
""
""
""
""
""
""
1.0168248
""
0.63411742
""
1.0559531
0.72066981
0.73909366
""
""
0.69423538
0.67582071
0.66842014
0.7444995
""
""
""
""
""
0.77833587
0.82509995
""
0.75477618
0.72752583
0.66945171
0.66356862
0.7280196
0.74600625
0.84538335
0.77026063
0.90770513
0.692783
0.73684233
0.64843398
""
""
0.69557405
0.22761941
0.71689767
0.73283112
0.76003033
0.95381546
0.69480294
0.6753521
0.68566936
0.62902695
0.80863142
0.68408489
0.70949525
0.84737474
0.74801129
0.73528314
0.65758812
""
0.68136048
""
0.81982589
""
0.82183826
0.81588775
0.75802624
""
0.73637074
0.5772571
""
""
""
0.87121457
0.63099533
""
""
0.77508736
""
""
""
0.80558383
""
""
0.712874
0.69689357
0.75924045
0.31131276
0.77632838
""
0.73476177
""
""
""
""
""
0.68215919
0.72631198
0.73149365
0.78026485
0.74802363
0.70915782
0.6958527
0.79108977
0.86868787
1.0371637
""
""
""
0.72157133
""
1.0489329
""
""
0.80883986
""
""
0.7176494
""
""
""
0.55942005
""
0.67784095
0.67011458
0.64571488
0.67948437
0.65354615
0.66822052
0.78463984
0.70004678
0.74075633
0.7000519
0.70217699
""
0.76977921
0.70352095
0.50548708
0.66328037
0.53858227
0.74130929
0.77523512
0.735506
""
0.73010689
""
""
""
0.46374872
""
1.0244631
0.75166792
0.54628628
0.81652886
0.49115738
""
""
0.8060599
0.88974941
0.70624644
0.74782139
""
0.96550578
""
0.80878526
0.81674385
""
""
""
0.64802724
""
""
0.74360859
0.61679912
0.65096349
""
0.60675937
0.66654789
0.69064039
1.1964673
""
0.80874723
""
0.74900198
0.69230187
0.71191889
0.95072407
0.57884175
""
""
0.83530116
0.66395587
""
0.70527267
""
0.66356939
0.8090204
""
0.53131992
0.6823594
0.81629658
0.65507287
0.67654312
0.89232278
0.69900668
0.70617235
0.69895637
""
0.71351069
0.65855044
""
0.8898536
""
0.8218658
0.71909636
0.6903891
0.71902829
""
""
1.0299634
0.72921097
""
0.90873903
0.65457112
""
""
0.66469359
0.57075018
0.76420546
0.39830893
0.67155594
0.6861822
0.70721823
0.66142851
0.66606486
0.66135228
0.70937175
0.64023548
0.85233045
""
0.78052068
0.6744197
0.69402933
0.72815365
""
0.93494719
0.72786897
0.81344283
0.72822428
0.69126618
0.83621204
0.92464644
0.52517575
0.80421394
0.65359396
0.69328392
0.68280286
0.68716186
0.74703652
0.63929451
0.75053424
0.73470485
0.73514557
0.84740597
""
0.80222923
""
""
""
0.67436022
0.59700757
0.70441848
