work_26_hisp_male_mean
0.78883779
0.7649141
0.92962319
0.83013141
0.79682624
0.85541016
0.77553147
0.68337625
0.80489546
0.82613778
0.78023559
0.81008726
0.83412158
0.8112402
0.82995522
0.693506
0.89879298
0.78409284
0.96563429
0.7832486
0.79151559
0.83771831
0.83075953
0.83705729
0.81702238
0.80478555
0.7897895
0.82464063
0.8663401
0.81654775
0.80420226
0.85083085
0.85344893
0.85389435
0.85041761
0.82382047
0.73690885
0.78196776
""
""
0.74460894
0.64912504
0.90576816
""
0.77614325
0.84943497
0.81390709
0.79791498
0.82758582
0.82778651
0.83794534
0.83303475
0.80711401
""
0.72652149
0.79041553
0.91225529
0.9031744
0.96935403
0.89312685
0.80594635
0.8209399
0.67630017
0.78192079
0.78927833
0.86372685
""
""
0.66579342
0.81204778
0.81467497
0.8108449
0.74381417
0.83919042
0.80356258
0.92851168
0.7313084
0.78488433
0.82315582
0.79277146
0.80980009
0.80950618
0.78940886
0.8002575
0.78435147
0.74684912
0.78101271
0.84511524
0.81741089
0.76582509
0.79381913
0.7641021
0.86656111
0.82765514
0.78658003
0.72179562
0.87087595
0.79902518
0.82098758
0.82849294
0.81515187
0.80177027
0.81606632
0.78834403
0.83599216
0.83294642
0.82469004
0.85299277
0.82300627
0.81386423
0.81900537
0.88007784
0.8800416
0.73415387
0.83641511
0.79370368
0.85784793
0.8307364
0.80645448
0.73484099
0.82195866
0.8436349
0.85649991
0.86075515
0.86252928
0.85622793
0.81430638
0.73544633
0.75207514
0.82771116
0.77055907
0.77632308
0.76238817
0.74958366
0.7775178
0.75795364
0.85520613
0.8343423
0.79891855
0.81296247
0.83036387
0.84637201
0.71390796
0.72163916
0.81079888
""
0.88534594
0.80576736
0.7921232
0.84289908
0.77817309
0.79199588
0.74536568
0.73134327
0.86003309
0.86331922
0.88035798
0.82738823
0.7757917
0.80643976
""
""
0.8622697
0.83606023
0.90568948
0.84295291
0.93643367
0.83355594
0.8402909
0.82073557
0.79786938
0.81681424
0.81082952
0.79668278
0.70309442
0.84213209
0.82001442
0.82211167
0.78676647
0.81259453
0.85147738
0.9056502
0.82986486
0.83449543
0.85103637
0.84856027
0.77714938
0.88149643
0.81458658
""
0.80840361
0.90419763
0.85249013
0.88836628
0.90600049
0.82861584
0.85231149
0.88320577
0.81607258
0.8395521
0.84573448
0.87416005
0.86528236
0.88368577
0.85237038
0.86112458
0.82708645
0.85875356
0.8350997
0.8153587
0.83637077
0.84647685
0.85684186
0.690781
0.85009533
0.82678962
0.83638936
0.81646705
0.86177456
0.8849318
0.94215935
0.77592778
0.85413432
0.72577226
0.83687508
0.86692518
0.82924891
0.83848375
0.83964378
0.79192305
0.85197657
0.89053291
""
0.87088001
""
0.83231115
""
0.83298033
""
0.87114179
0.80476743
0.8349086
0.88097876
0.8738637
0.83521539
0.81929344
0.79313838
0.83062088
0.82540023
0.83363587
0.82073557
0.83223885
0.84030873
""
0.85884875
0.91115713
0.83147192
0.84051335
0.78726411
0.85211974
0.84935719
0.80422473
0.79693621
0.83956927
0.82963002
0.78715783
0.86225277
0.82851732
0.78319067
0.80725276
0.816558
0.84417897
0.97712082
0.86602265
""
0.88138622
0.83740133
0.84310776
0.89062774
0.85615379
0.78525722
""
""
0.812989
0.8378408
0.7484951
0.79175991
0.80840683
0.7885884
0.80468988
0.87831557
""
0.76567495
0.85268545
0.72187454
0.86351949
0.8605296
0.88260865
0.85945362
0.84899735
0.83601344
0.73132712
0.91564727
0.89697272
0.8244493
0.84770972
0.95905137
0.79964107
0.86103719
0.77918661
0.87671053
0.88050675
0.88689381
0.85689211
0.8881104
0.86148536
0.83379185
0.81715178
0.823313
0.85726261
0.86339772
0.85131401
0.84779835
0.81324679
0.88601202
0.86206299
0.83734447
0.88181335
0.7613982
0.88800555
0.87286651
0.898197
0.86476541
0.83469844
0.81176692
0.83255261
0.83959001
0.88657141
0.8591876
0.86379766
""
0.8550334
0.84774756
0.8169111
0.87349808
0.6570878
0.79510015
0.75481582
0.74114758
0.77016217
0.84528607
0.84465188
0.69051868
0.68630171
0.72601312
0.8099708
0.8156907
0.90475261
0.79291564
0.84762388
0.76080912
""
0.86517662
""
""
0.82282472
0.89921844
""
""
0.84375542
0.77128386
0.96238029
0.83615822
""
""
""
""
""
""
0.94141001
""
""
""
""
""
""
""
""
""
""
""
0.9398936
""
""
""
0.85699189
0.90653253
""
""
""
""
0.91793638
0.81586766
0.93839383
0.91729742
0.89257687
0.82488579
""
0.81749535
""
0.88123149
0.90988308
""
""
""
""
0.84978753
""
""
""
""
""
""
""
0.81528896
0.77066839
0.84184712
0.87666982
0.88958585
0.83348221
0.85309267
0.85497445
0.82946932
0.74398929
""
0.77815324
0.90120178
""
""
""
""
0.86257511
0.92780507
0.90897721
""
0.74934554
0.81677651
0.90984631
0.75533175
0.8636021
0.83161992
0.87592119
0.87145048
0.84259403
0.8894639
0.85468781
0.81631953
0.92066336
""
""
""
0.903723
0.85204768
""
""
0.83448315
0.86033297
0.89750516
""
""
""
0.98701954
0.84845781
""
""
0.88216388
0.81746531
0.8080498
0.82842785
""
0.92922527
0.83735198
0.83594143
0.93263513
""
0.83544141
0.89802557
0.84740669
0.8207283
""
""
""
""
""
0.83916473
0.78245372
""
0.89882714
0.8918848
0.85811973
0.8826642
0.90454781
0.88435739
0.85959417
0.86750674
0.86293721
0.84494138
0.83942193
0.80468017
""
""
0.83162445
0.84655046
0.84132588
0.8020696
0.86526835
0.76739782
0.80836946
0.77304173
0.83210659
0.82090664
0.90446961
0.83331496
0.82818544
0.83476537
0.88395387
0.85430807
0.84044969
0.83893842
0.83795327
0.90684128
0.84868401
0.87954354
0.85744017
0.82523727
0.83992797
0.87591815
0.8164885
0.85333616
0.81941324
0.80851662
""
0.88762861
0.88351542
0.83540535
0.89789492
0.8242138
0.86032301
0.90526515
0.84642321
0.83827013
0.83353192
0.83991885
0.80935889
0.79820406
0.82996625
0.85633874
0.794797
""
0.85983145
0.87156677
0.86517727
0.8896417
0.86544049
0.84527057
0.81678808
0.84579939
0.84245235
0.83616865
0.85235041
0.80532426
0.85813153
0.83569199
0.84452659
0.81772542
0.88015538
0.81861246
0.84444338
0.8351472
0.84711832
0.88622725
0.88495243
0.89254713
0.83615911
0.90079272
0.87444013
0.83730197
0.86234003
0.92595166
0.83805275
0.8620218
0.82584381
0.81222039
0.80714512
0.85451061
0.81332946
0.79351157
0.82234281
0.82742274
0.84629458
0.85578257
0.87162918
0.82070321
0.88364106
0.87217581
0.81795424
0.80347824
0.78792387
0.8911733
0.81943947
0.80256921
0.8090356
""
0.86338592
""
""
""
""
""
0.8135072
0.89743954
""
0.94110793
""
""
""
0.81668401
0.81848401
""
0.93876249
""
0.83161396
0.86322403
0.85744524
0.81786615
""
""
""
0.8573547
""
""
0.93593109
0.88193059
0.91537046
""
0.92479426
0.90513676
0.83031964
0.87482274
0.88363963
0.89919633
""
0.86058533
0.92923343
0.84131539
0.83551759
0.83056903
0.88178807
0.81155217
0.85668182
0.82677919
0.80273414
0.83016241
0.85712558
0.83076936
0.8488282
""
0.86557919
0.85069799
0.83961391
0.83732039
0.80809808
0.84010249
0.86352044
0.8259325
0.85066891
""
0.78387284
0.88183761
0.84324813
0.87424755
""
0.86841851
0.8548125
0.86810207
0.87394047
0.79459125
0.82135737
0.92849207
0.82617509
0.85526991
0.94148272
0.87842804
""
0.9121387
0.80896455
0.8493855
0.84559125
0.79443669
0.80872762
0.79991871
0.83705777
0.80961597
0.82680297
0.81335807
0.81979537
0.93123358
0.93622357
0.7249667
0.84783822
0.82560015
0.83256328
