proginc_black_female_mean_se
0.061640229
""
""
0.02274538
0.012893974
0.0091931121
0.0084544551
""
""
0.011885887
0.015025926
0.0069646863
""
""
0.023112196
""
""
0.031910833
""
0.019856986
0.0084381457
0.0074137216
0.016131027
0.015833372
0.0070519899
0.029815953
0.010726808
0.014118543
0.0076964209
0.024743292
0.022456566
0.028291645
0.0095066754
0.012279039
0.013049306
0.015089112
0.011919278
0.027697193
0.039312433
0.029716713
0.01120484
0.016189352
0.039905623
""
0.036682114
0.025858544
0.0054703015
0.0066624829
0.0066894032
0.018662395
0.017051116
0.010179842
0.011253361
0.050173339
0.015819509
0.0060091983
0.025356838
""
""
0.022716505
0.024976915
0.013553044
0.028555792
-0.00588129
""
""
""
""
""
""
0.017649451
0.017049463
0.014738546
0.017833937
0.027085831
""
0.017724667
0.033271104
0.038775433
0.0073474543
0.012818186
""
""
0.032188583
0.013548385
""
""
0.022324856
0.0092073111
0.015927885
0.0164888
""
""
0.021188781
""
""
""
0.041553076
0.010450393
0.017987413
0.02260416
0.0049606427
0.010492217
0.022709414
0.025412438
0.0085882582
0.018337186
0.010381585
0.023385452
0.044785
0.018949596
0.013768526
0.0085091591
0.016184907
0.008979803
0.0083240066
0.008595055
0.0075388993
-0.00089810335
0.0021729681
0.012864305
0.0073802294
0.035958245
0.016742
0.012754691
0.0083049498
0.011936086
0.0086229658
0.02806396
0.020475544
0.0044726864
-0.0018187826
0.015536316
0.03102628
0.026994718
0.016127201
0.011913229
0.0077819289
0.035142995
0.017352205
0.011987187
0.020522874
8.9881272e-05
0.025690515
0.013812122
0.023797123
0.014307007
0.017939221
0.013460724
0.02884496
0.088122889
0.0072905216
0.017071823
0.020044027
0.0098507311
0.0080233552
0.023117634
0.0093283076
0.048121456
""
""
""
0.019321553
0.007432098
0.061594032
0.0047143204
""
""
""
0.062840566
0.0054027815
0.019362492
""
0.024341019
""
""
0.024060557
0.025029279
""
""
""
""
0.014433156
""
""
0.010266837
""
""
0.022281209
""
""
0.029444557
0.011636782
""
""
""
""
0.056805998
0.015014857
""
0.019147746
0.052813314
""
-0.0010766905
0.025814801
0.021124218
0.010666265
""
0.032064132
0.030301495
""
0.028377747
""
""
0.014014086
0.033410132
0.033114243
0.0081901206
""
""
""
""
""
""
0.011216465
0.023020584
""
0.048051119
0.013354463
0.018086756
0.054331917
0.025216093
""
""
""
-0.0067386348
""
0.029199382
""
""
""
""
0.042574309
0.031544149
""
""
0.022125177
0.017677745
""
0.065880038
0.014526917
0.025583819
""
""
0.070165776
""
""
0.02087328
""
0.047512766
""
0.027299415
0.027477102
0.022910133
0.020653479
0.0034772079
0.013858773
0.0059777475
0.0064651077
0.010526938
0.019548051
0.032996554
0.036637284
""
""
""
""
""
""
""
0.027635356
""
""
0.010142408
0.019082706
""
0.019162484
0.0096014589
""
""
""
""
""
""
""
""
""
""
""
""
0.016965048
""
""
""
""
""
""
""
0.063055933
""
""
""
""
""
""
""
""
""
""
""
""
0.030644821
""
""
""
0.022823399
0.026464788
""
""
0.037171382
""
0.035043366
0.030544957
0.0087035568
0.021721853
0.0044329087
0.02756089
-0.0056427713
""
0.0073240302
""
""
0.021238292
0.040829599
""
""
""
""
""
""
0.038784392
0.052854117
0.056515928
""
""
0.019209543
""
0.04135609
""
0.026205618
0.064169221
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.056883067
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.017946491
""
""
""
""
""
""
0.019539306
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.012225645
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.015131678
0.029937252
0.02206827
""
""
""
""
""
0.034400549
0.010155339
""
""
""
""
0.048736308
""
0.073915325
""
""
""
""
0.069959253
0.001711997
""
""
0.010580796
0.071605153
""
""
0.033934217
""
""
""
""
""
""
""
0.025220601
-0.0078249751
""
0.020358101
""
""
""
""
""
""
""
""
""
""
""
""
0.073803276
""
""
0.016632142
""
0.014697946
""
""
""
0.038550042
""
""
""
""
""
""
""
0.016715933
0.041662075
0.035392448
0.0054126051
0.0097009633
0.026969923
0.03880259
""
""
""
""
""
""
""
""
""
0.036640313
""
""
0.043397523
""
""
""
""
""
0.015298802
0.015786836
0.01401478
0.0088410527
0.0065317526
0.02272781
0.016791943
0.014803419
0.017219534
0.01171937
""
""
""
""
""
0.01314939
""
0.059752479
0.0280379
0.08455272
""
0.045808997
""
""
""
""
""
""
""
""
""
""
""
""
0.02125112
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.030076519
""
""
""
""
""
""
""
0.037585758
""
0.015227715
""
0.019960873
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.00013938818
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.058338616
0.039975278
0.031939413
""
0.016208334
0.02792966
""
""
""
0.064775988
""
0.011058402
0.01674906
""
""
0.014780231
""
0.0013366984
0.0064437655
""
""
""
""
""
""
""
0.02879402
""
""
""
""
""
""
""
""
""
""
""
""
""
0.013711262
