work_24_white_pooled_p1
0.72094285
0.73614544
0.70777327
0.58467013
0.61330652
0.56443453
0.70446682
0.73861188
0.71804875
0.69430006
0.64028561
0.70322025
0.76090282
0.75197452
0.60665941
0.76421475
0.6939432
0.69369096
0.78424883
0.75207597
0.80923367
0.67170042
0.6976164
0.66598129
0.68495893
0.70951831
0.7160266
0.64890134
0.58933485
0.67352128
0.67587262
0.89404303
0.8245424
0.68955886
0.75130099
0.68410122
0.69918156
0.81333017
0.70599878
0.66646659
0.70076597
0.63075525
0.66328263
0.65860808
0.70798016
0.77205515
0.68559963
0.71058917
0.6802851
0.7305029
0.70819241
0.73573548
0.68261701
0.56554788
0.72680324
0.62324321
0.61575967
0.64809024
0.68207115
0.9703455
0.65153027
0.77169448
0.64582986
0.68387944
0.62082124
0.77789205
0.72901678
""
""
0.77364928
0.5957973
""
0.39310223
0.983024
0.79056352
0.88957846
0.22234654
0.7851634
0.8044557
0.73790878
0.81522703
""
""
0.73289698
1.1582638
1.0781345
""
0.29181358
0.78130752
0.77547145
""
0.86049181
0.70201576
0.93812001
""
1.0807465
0.82474601
0.76817602
0.82617009
0.82512546
0.67380488
0.85642439
0.7184788
0.76922858
0.78345156
0.7222631
0.77157223
0.74945486
0.77016491
0.80912393
0.80364287
0.67302853
0.73862636
0.76678896
0.71887881
0.7613824
0.65256155
0.74796295
0.85843778
0.78958374
0.78686041
0.69864339
0.66688371
0.77850002
0.6826213
0.7080459
0.73634136
0.73159403
0.69462979
0.70592481
0.85062063
0.63938856
0.68908697
0.70478839
0.71551174
0.66939461
0.7188701
0.68900585
0.76393253
0.79810035
0.7010386
0.80539626
0.77293187
0.70412457
0.83891654
0.67171764
0.74634475
0.67505825
0.61364728
0.80998665
0.68035966
0.76812416
0.65519309
0.73602837
0.6938132
0.67940527
0.65038157
0.73760641
0.75366384
0.79225504
0.75965154
0.74337775
0.71184206
0.70160186
0.76560754
0.68265951
0.66560751
0.72976458
0.75545007
0.72012705
0.71308291
0.74497801
0.70837927
0.68827718
0.69951361
0.55114985
0.77626723
0.73216885
0.70868832
0.74818903
0.72021431
0.7362448
0.7228564
0.71749753
0.81623167
0.75213307
0.72990119
1.0464174
0.82403338
0.70083159
0.76710689
0.71193975
0.75415379
0.70246023
0.7096526
0.72875679
0.74354643
0.66939294
0.71985865
0.85629237
0.68757433
0.70392615
0.69779438
0.8892405
0.72012025
0.70990318
0.73909998
0.71126544
0.68907803
0.70055848
0.81091017
0.7298184
0.73828334
0.81723326
0.77343446
0.7744537
0.74462223
0.88334894
0.7253688
0.70265329
0.72726393
0.72110903
0.77209228
0.67347777
0.70099729
0.74872762
0.73522609
0.76647532
0.71259552
0.69188207
0.75327468
1.0253088
0.74007058
0.7670784
0.78515977
0.71187323
0.69459361
0.73995227
0.55116731
0.69555748
0.74183583
0.76643115
0.74102879
0.66247225
0.75606835
0.87800461
0.76814592
0.68693674
