pos_hours_pooled_pooled_n
2961.0
1243.0
300.0
3736.0
2529.0
437.0
5315.0
395.0
315.0
1898.0
2145.0
7545.0
335.0
757.0
1978.0
177.0
181.0
1797.0
228.0
451.0
3060.0
3721.0
1747.0
1048.0
6551.0
316.0
1169.0
2850.0
7269.0
547.0
745.0
1283.0
5710.0
3566.0
783.0
2531.0
577.0
795.0
226.0
236.0
2881.0
559.0
269.0
120.0
374.0
531.0
7858.0
1621.0
4023.0
1039.0
2222.0
2843.0
1491.0
120.0
174.0
3026.0
447.0
195.0
140.0
1002.0
553.0
3750.0
302.0
575.0
712.0
652.0
249.0
403.0
514.0
609.0
448.0
681.0
848.0
1236.0
627.0
283.0
1092.0
717.0
324.0
6492.0
808.0
1005.0
597.0
1111.0
7022.0
819.0
927.0
1623.0
2977.0
1865.0
1265.0
519.0
560.0
2676.0
519.0
159.0
1015.0
2147.0
11606.0
3128.0
3623.0
16085.0
6917.0
3284.0
3095.0
8598.0
2748.0
6254.0
677.0
1723.0
1394.0
1320.0
4023.0
332.0
3389.0
4714.0
2972.0
281.0
164.0
232.0
1230.0
562.0
408.0
722.0
503.0
2220.0
2154.0
533.0
381.0
457.0
17221.0
754.0
1063.0
444.0
1413.0
825.0
2686.0
1840.0
295.0
681.0
2064.0
1158.0
203.0
366.0
1051.0
347.0
2167.0
857.0
526.0
525.0
779.0
5533.0
1325.0
300.0
3664.0
3215.0
386.0
2317.0
585.0
893.0
147.0
370.0
1706.0
13485.0
204.0
25068.0
1244.0
1246.0
539.0
2968.0
33325.0
3706.0
1503.0
5333.0
1493.0
668.0
4114.0
10328.0
1345.0
976.0
969.0
1127.0
8572.0
912.0
906.0
12104.0
314.0
1194.0
3107.0
220.0
559.0
1467.0
7340.0
358.0
529.0
1296.0
2285.0
2569.0
6171.0
996.0
5088.0
3160.0
1197.0
1611.0
2980.0
4435.0
8996.0
1109.0
1808.0
2540.0
1761.0
2889.0
508.0
438.0
4716.0
5157.0
3335.0
16102.0
1392.0
1561.0
857.0
1410.0
1442.0
869.0
9932.0
2524.0
2759.0
4034.0
17162.0
5813.0
5915.0
2175.0
360.0
1569.0
232.0
763.0
351.0
1849.0
153.0
820.0
1858.0
959.0
979.0
2723.0
1011.0
719.0
1386.0
7647.0
1328.0
2220.0
14316.0
3030.0
2136.0
393.0
2035.0
1147.0
834.0
6013.0
1774.0
5974.0
2347.0
4032.0
8266.0
7901.0
4776.0
48749.0
6433.0
27899.0
30778.0
3722.0
2590.0
964.0
187.0
2062.0
314.0
634.0
4244.0
2155.0
830.0
1778.0
7453.0
39.0
22.0
21821.0
6876.0
804.0
3587.0
16678.0
1032.0
710.0
470.0
298.0
682.0
1385.0
897.0
1171.0
576.0
2008.0
1365.0
3237.0
21680.0
740.0
1871.0
2771.0
973.0
888.0
880.0
1163.0
2308.0
368.0
1577.0
2055.0
1357.0
2152.0
5527.0
2879.0
948.0
5047.0
3750.0
2618.0
1931.0
5245.0
1862.0
831.0
1050.0
1769.0
3092.0
1348.0
1244.0
3200.0
732.0
4785.0
4463.0
12389.0
1246.0
43801.0
4970.0
771.0
980.0
15294.0
310.0
831.0
2233.0
2978.0
1341.0
321.0
668.0
513.0
350.0
443.0
1178.0
799.0
934.0
184.0
1560.0
2001.0
284.0
1302.0
494.0
799.0
1235.0
301.0
3080.0
25.0
144.0
596.0
563.0
290.0
158.0
121.0
365.0
272.0
1113.0
27.0
74.0
41.0
205.0
89.0
110.0
734.0
142.0
26.0
""
35.0
102.0
""
64.0
44.0
88.0
142.0
296.0
200.0
262.0
417.0
173.0
1836.0
510.0
311.0
224.0
59.0
91.0
534.0
1557.0
378.0
515.0
1316.0
1937.0
190.0
419.0
37.0
2069.0
1458.0
172.0
133.0
71.0
134.0
603.0
325.0
248.0
182.0
119.0
69.0
223.0
27.0
1457.0
906.0
768.0
1086.0
752.0
807.0
717.0
1172.0
4461.0
463.0
444.0
643.0
1466.0
39.0
33.0
""
45.0
635.0
812.0
145.0
137.0
664.0
743.0
455.0
320.0
805.0
1877.0
291.0
2569.0
484.0
597.0
6880.0
382.0
167.0
""
87.0
134.0
426.0
4559.0
40.0
45.0
1315.0
163.0
107.0
88.0
45.0
126.0
214.0
96.0
50.0
191.0
535.0
536.0
90.0
441.0
""
218.0
3198.0
14361.0
235.0
""
361.0
476.0
773.0
357.0
107.0
76.0
228.0
139.0
144.0
552.0
330.0
265.0
1238.0
2420.0
4010.0
763.0
556.0
563.0
474.0
1408.0
868.0
12005.0
1517.0
816.0
403.0
234.0
2032.0
547.0
3073.0
966.0
2231.0
493.0
841.0
2420.0
1279.0
2333.0
632.0
8016.0
529.0
261.0
884.0
5107.0
502.0
45.0
313.0
""
757.0
29.0
661.0
2038.0
608.0
232.0
1790.0
492.0
74.0
34.0
""
443.0
461.0
160.0
87.0
292.0
175.0
179.0
237.0
1032.0
220.0
107.0
6094.0
250.0
9854.0
224.0
352.0
""
1866.0
291.0
97.0
92.0
127.0
76.0
1207.0
4485.0
3043.0
969.0
1975.0
22028.0
2625.0
879.0
530.0
738.0
142.0
43.0
205.0
316.0
244.0
394.0
159.0
226.0
1361.0
68.0
117.0
1130.0
168.0
33.0
172.0
395.0
350.0
1760.0
608.0
2211.0
10929.0
18155.0
1171.0
2391.0
1762.0
1426.0
1433.0
441.0
98.0
999.0
464.0
692.0
8467.0
713.0
1223.0
1158.0
741.0
23.0
2435.0
26.0
""
88.0
129.0
57.0
93.0
265.0
110.0
146.0
304.0
83.0
""
727.0
198.0
154.0
802.0
84.0
298.0
150.0
313.0
340.0
129.0
""
49.0
1248.0
""
79.0
596.0
497.0
421.0
40.0
130.0
794.0
874.0
398.0
130.0
708.0
""
5680.0
257.0
661.0
242.0
1055.0
69.0
50.0
291.0
4399.0
80.0
16968.0
233.0
5473.0
1317.0
61.0
1356.0
1634.0
202.0
1039.0
707.0
897.0
418.0
3045.0
530.0
47.0
1050.0
450.0
73.0
312.0
""
3851.0
11998.0
1820.0
2598.0
93.0
66.0
222.0
348.0
169.0
806.0
1016.0
52.0
57.0
1425.0
717.0
1501.0
265.0
1020.0
