kir_white_pooled_mean
0.44705272
0.43194604
0.40569219
0.46792376
0.50903928
0.4696252
0.49973831
0.4544622
0.45380676
0.48419943
0.46956694
0.52193761
0.4546636
0.44855633
0.47675461
0.46452102
0.46062347
0.48239258
0.44738734
0.4694806
0.48500639
0.48139399
0.48421383
0.51987553
0.54697794
0.48780468
0.49498573
0.49448255
0.52435625
0.50596148
0.50997001
0.5224123
0.5596652
0.53826571
0.51245677
0.47863096
0.48855376
0.48777771
0.51294619
0.51761556
0.52750587
0.48908597
0.48735562
0.49500731
0.51831317
0.51039839
0.54847252
0.54492587
0.55365074
0.51046097
0.51397294
0.53744972
0.50479484
0.50883597
0.53145576
0.52171218
0.52362776
0.53108895
0.48318589
0.48819119
0.50983852
0.50046331
0.49391755
0.46988666
0.42139262
0.44235432
0.40917316
0.41813898
0.4407526
0.41490772
0.50107074
0.49968442
0.53150135
0.4927592
0.46771279
0.45614591
0.47683105
0.45087278
0.46606895
0.52097642
0.48391271
0.47077459
0.4585439
0.47929257
0.50801164
0.47917095
0.46837065
0.47699106
0.49080139
0.45709693
0.47068027
0.43914557
0.44882128
0.47669491
0.43636012
0.43811813
0.44963694
0.4614751
0.49724883
0.48004895
0.50203931
0.55158812
0.5273329
0.51605994
0.48453721
0.50974941
0.47828642
0.49666876
0.46086153
0.46444404
0.50069523
0.49467373
0.51981837
0.49444899
0.5077526
0.48416957
0.50645435
0.49824351
0.48645994
0.46955261
0.47999117
0.46636364
0.47746521
0.46308085
0.48420706
0.5166989
0.50207764
0.47113109
0.48154032
0.48503754
0.54609454
0.46272084
0.50312382
0.46460894
0.4785026
0.47496411
0.47607094
0.48263556
0.50012827
0.51471043
0.50394201
0.46440217
0.47496232
0.49255851
0.48922387
0.50300747
0.48703033
0.49663761
0.50327671
0.51599753
0.45574173
0.5125072
0.50744814
0.53560233
0.47930849
0.50711399
0.5007925
0.50790948
0.49548325
0.46941343
0.43288973
0.43786135
0.54153669
0.5805853
0.52643377
0.61771894
0.52170718
0.53476506
0.49710488
0.50547099
0.54206479
0.54022682
0.49653569
0.5183143
0.48451763
0.49481449
0.51532173
0.52238435
0.50661641
0.49658656
0.49400681
0.48241541
0.51305109
0.46922988
0.46544501
0.53806418
0.456045
0.52038133
0.48974505
0.44020912
0.45405093
0.48521161
0.51861006
0.50223023
0.50944006
0.49842462
0.52935296
0.55186617
0.53943121
0.52746731
0.51975292
0.50606382
0.51111394
0.49607727
0.48106703
0.52649993
0.52453244
0.49174568
0.49394023
0.51531583
0.48494852
0.53309613
0.50208884
0.50878841
0.5476234
0.51639646
0.52513516
0.55194539
0.48901078
0.48723283
0.51496601
0.52345669
0.4522495
0.45789027
0.52615291
0.4986648
0.52578765
0.52346843
0.5639292
0.52201438
0.51989228
0.50317109
0.47369835
0.51090711
0.48646265
0.47477308
0.46602815
0.49006814
0.45389023
0.430718
0.4580619
0.50412238
0.4998261
0.51431942
0.49611145
0.52098131
0.5234648
0.55117649
0.51441723
0.53081787
0.56445557
0.52239412
0.51330686
0.54772711
0.51063061
0.52016079
0.52529037
0.57798755
0.53206563
0.54604012
0.52100509
0.57700777
0.55826932
0.5528028
0.57426786
0.63458312
0.59965175
0.63575858
0.59002632
0.56429327
0.52300811
0.53955573
0.49820992
0.49779874
0.44808957
0.50623959
0.52074444
0.55272365
0.51784086
0.53661799
0.57312137
0.59945858
0.56716698
0.60959196
0.56033868
0.52732253
0.57047445
0.60683686
0.53884059
0.53492755
0.52437747
0.52904344
0.53904122
0.53313565
0.546978
0.58021587
0.59469384
0.58276021
0.58003956
0.58192301
0.59948307
0.54486203
0.54250759
0.5886426
0.55934423
0.55583543
0.57807225
0.55900759
0.5681901
0.56510383
0.56484932
0.56681031
0.53470969
0.55973983
0.56230307
0.57034838
0.53029019
0.55931729
0.55431181
0.54765338
0.55685312
0.57273358
0.58238393
0.50106496
0.52402854
0.54012883
0.54399902
0.53317976
0.51972622
0.55407172
0.55907357
0.53889143
0.54321939
0.57895964
0.54194671
0.60041451
0.53666306
0.46675476
0.47611225
0.55673456
0.49995074
0.51472157
0.53719038
0.52529454
0.51622587
0.45998922
0.44321537
0.4578684
0.44669649
0.46316493
0.48597315
0.47797945
0.49631447
0.47625488
0.53398949
0.50035906
0.48962817
0.49426702
0.43189338
0.45728895
0.45973322
0.55503273
0.55619711
0.52510303
0.54474509
0.48940718
0.49705985
0.50461209
0.4969331
0.50297052
0.52353138
0.48718092
0.61781287
0.60339016
0.5745151
0.62492329
0.58954239
0.61158669
0.58566266
0.5899626
0.58592713
0.58320624
0.60090476
0.62743968
0.57684743
0.58556223
0.56132793
0.57773584
0.54985344
0.57953185
0.63754666
0.6154204
0.61335135
0.57609534
0.58202189
0.56729931
0.56693631
0.58696461
0.57753485
0.56538939
0.58101732
0.58068109
0.55166388
0.5931443
0.58774441
0.58158833
0.59087372
0.60121256
0.5887472
0.56716061
0.57257545
0.5504725
0.55210507
0.55858338
0.56469846
0.56046581
0.58501107
0.56124568
0.55200565
0.57897562
0.57536888
0.61361104
0.59369659
0.56079769
0.5781517
0.58556288
0.58831495
0.57792568
0.58351278
0.57074565
0.58180285
0.56192154
0.57025278
0.53081101
0.56950617
0.5905866
0.53859031
0.51080716
0.52191979
0.44784516
0.50186616
0.55725378
0.54145795
0.55971032
0.54338014
0.56873947
0.58288532
0.55709058
0.5782966
0.55588138
0.55917382
0.58549881
0.55763859
0.55391437
0.54808283
0.5654431
0.55526602
0.54688758
0.54336053
0.54993951
0.56500429
0.54600507
0.51894748
0.52444488
0.50214434
0.51163077
0.5193845
0.55023783
0.56665224
0.54853982
0.55044889
0.55890441
0.53685486
0.55506539
0.54471374
0.56179112
0.55696905
0.5391497
0.54765952
0.54084301
0.54707372
0.55366004
0.56745255
0.53692722
0.57724142
0.54915673
0.54486096
0.52698892
0.56865114
0.54720229
0.58264089
0.54504359
0.57709312
0.56245315
0.53009999
0.57793629
0.55557364
0.53337598
0.53554308
0.52168149
0.53749633
0.51045954
0.50376123
0.54286671
0.50940096
0.53479308
0.54824001
0.50186187
0.48103416
0.53943121
0.51101983
0.52647161
0.46718127
0.47161961
0.46004915
0.47706828
