kfr_native_other_female_p10
0.3341859
0.28852981
""
0.33032736
0.22349705
""
0.35782298
""
""
0.2316366
0.3645097
0.34959382
""
""
0.43332553
""
""
0.27242234
""
""
0.27592269
0.28976277
0.36878914
0.29943913
0.38269404
""
0.39555675
0.34214318
0.34766153
""
""
0.45758289
0.33797771
0.42697498
0.33405671
0.32239661
""
""
""
""
0.26130709
""
""
""
""
""
0.36225101
0.36849165
0.33872956
0.55648977
0.45308307
0.30842122
0.3856262
""
""
0.30054346
""
""
""
""
""
0.49241158
""
0.42080653
""
""
""
""
""
""
""
""
""
0.34935442
""
""
""
""
""
0.36129799
""
""
""
""
0.29784477
""
0.4431549
0.4407689
0.24791774
0.31486455
0.30033004
""
""
0.25995502
""
""
""
0.17814441
0.42271248
0.39254442
0.43202624
0.37720129
0.32346499
0.325362
0.28477681
0.36320826
0.31713203
0.32606721
""
0.33781043
0.33218905
0.35811058
0.29567873
""
0.33809006
0.30974996
0.31585082
""
""
""
0.099366061
""
""
0.27191591
""
0.37825534
0.37917233
""
""
""
0.3329823
""
0.41294444
""
0.41743609
""
0.30169472
0.24568933
""
""
0.27156669
0.36858937
""
""
""
""
0.23995703
""
""
""
""
0.28837705
0.3271209
""
0.2888464
0.32403952
""
0.28908974
""
""
""
""
0.39382091
0.39329427
""
0.39007065
0.33569634
0.40117788
0.29708451
0.34794372
0.31837568
0.38736558
0.2684392
0.35656714
0.39330608
""
0.28337821
0.3199439
0.33863997
0.43150356
0.51984471
0.40801308
0.3149201
0.31102782
0.28623614
0.3309682
""
""
0.37889493
""
""
0.38956985
0.36668345
""
""
0.14978822
0.30795896
0.28814891
0.33133414
""
0.28526399
0.28251392
0.29068449
0.43272862
0.31069055
0.26128039
0.33764008
0.20863882
0.2816892
0.36281458
0.33030483
0.38843057
""
""
0.26369601
0.28122863
0.1901356
0.34158745
0.39388984
0.25894895
""
0.34886038
0.43909726
""
0.35331711
0.36172661
0.41804737
0.38616017
0.37628537
0.29120192
0.35029754
0.26431513
""
0.39277297
""
""
""
0.31066966
""
""
0.3761524
""
0.29018545
0.37060052
""
0.39560729
0.41584495
0.34467125
0.38165367
0.32325146
0.36764812
0.38354659
0.28317794
""
0.34150293
0.47767004
""
0.34670934
""
0.32401618
0.33027565
0.31584135
0.29229113
0.34956232
0.34758151
0.38769305
0.42323759
0.40534377
0.33812723
0.29352406
0.37325826
0.29414073
""
0.26235673
""
""
0.33149225
0.39266619
0.43883178
0.4622421
0.32551301
""
""
0.34872678
0.40276679
0.3786411
0.32925406
0.37661964
0.41276753
""
""
""
0.16860488
0.40879613
0.23176984
""
""
0.54401004
""
0.2223634
0.38015202
""
0.43526199
0.41580787
""
""
""
""
0.42234799
""
0.47969455
0.29339069
0.3998622
0.25728533
0.43010503
0.34333593
0.43674463
0.38949195
0.34606123
0.35842249
""
0.41537896
0.41916388
""
""
0.29899922
0.37796199
0.38576889
0.26349637
0.33286446
""
0.3081235
0.29911175
0.36263141
0.37744474
0.3541232
0.29870024
0.20362388
0.38634214
0.35890248
""
""
0.36445054
0.28846851
0.25062701
""
""
""
""
""
0.10598193
""
0.33883524
""
0.43337151
0.37628159
""
0.37286264
""
""
0.21096255
""
0.30240962
""
""
""
""
""
""
""
""
""
0.46622396
""
""
""
""
""
""
0.32729441
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.41283727
""
""
""
""
""
""
0.34330571
""
""
0.41815466
0.54155064
""
""
""
0.58629012
0.34661916
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49786139
""
""
""
0.31485641
""
""
""
""
""
0.30050018
""
""
""
""
""
""
""
0.319747
""
0.2882781
""
""
0.33414078
""
""
""
""
""
""
0.33976808
""
""
0.41396344
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.42858368
0.40089667
""
""
""
""
0.46503013
""
""
""
""
""
""
0.46173599
""
""
0.33888292
0.3219167
0.31724849
""
0.46984217
""
""
0.45674121
0.18108979
0.35635212
0.26714289
0.37457353
""
""
0.34083658
0.31644207
0.33431274
0.32202679
0.41439384
0.21448322
""
0.36584818
0.34376386
0.44969693
0.47415066
0.36771062
0.41466352
""
0.36438039
0.42803502
0.32162061
""
""
""
0.56714088
""
""
0.36467221
0.33815786
""
0.43412581
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.37149209
""
0.37083173
""
""
""
0.4108935
""
""
""
""
""
""
0.53824067
0.41966221
0.31679058
0.2302891
0.36401194
0.43593758
""
""
0.4744992
""
""
""
""
""
""
""
""
0.33351994
""
""
0.52547818
""
""
""
""
""
0.31429362
""
0.35208449
0.37937009
0.37614146
0.36728108
0.4394435
0.3912982
0.43547526
0.40241325
""
""
0.3981714
0.48470047
0.48785549
0.34944034
0.31369263
0.34542459
0.2768586
0.38188541
""
0.33766264
""
""
""
""
""
""
0.31206667
0.46329644
0.30494407
""
""
""
0.33156541
""
""
0.36512837
""
""
""
""
""
""
""
""
0.39223555
""
""
0.1446113
""
""
""
""
0.47108167
0.26863807
""
""
""
""
0.40248179
0.48409715
0.38234451
""
0.46428099
""
""
""
0.35433611
""
0.38427377
""
0.35846406
0.57166862
""
0.31999308
0.47680432
""
0.45825404
0.38078216
""
""
0.46643436
""
""
0.62897217
""
""
""
""
0.44739679
0.45068714
0.39360341
0.37632093
""
""
""
""
""
0.53127348
0.35522637
""
""
0.30563289
0.28860572
0.31542832
""
0.27762511
0.43031293
0.34182385
0.34624809
0.35065818
0.37354589
0.41531566
""
""
""
0.42855757
0.3630552
0.42420533
0.36326563
""
""
0.41683185
0.27202088
0.46070409
0.3943705
0.4231301
""
0.37636012
0.27361333
0.29451391
0.36746922
0.30352178
0.34160438
""
0.37378708
0.46415734
0.37527597
0.32363465
""
""
0.39135334
""
""
""
0.30383557
0.32298556
0.38751474
