teenbrth_other_female_mean_se
0.026844345
0.037423283
0.080890536
0.020318652
0.02620665
0.057973452
0.016554913
0.094741896
0.095357053
0.035103846
0.028873181
0.01315753
0.10030844
0.049480952
0.028446443
""
0.081296526
0.028498068
0.086564913
0.066860646
0.026493635
0.014050769
0.031513218
0.043713201
0.012274574
0.097687192
0.029619645
0.016669307
0.0099255582
0.060376998
0.045245782
0.030797059
0.012892514
0.012840429
0.043391556
0.022007145
0.090724744
0.054220635
""
""
0.03029038
0.077167869
""
""
0.10791814
0.074582018
0.013063506
0.031877376
0.022052236
0.038139116
0.023551999
0.025021324
0.042551022
""
""
0.022131251
0.049722318
0.086490363
""
0.054660384
0.067897558
0.018993627
""
0.061010253
0.057068624
0.060151443
""
""
0.075673319
0.077097744
0.092076391
0.069466032
0.058408909
0.044513837
0.076124743
""
0.068548582
0.073815562
0.097724803
0.015831217
0.059276462
0.042806812
0.06781996
0.049248584
0.014641088
0.050763838
0.042229988
0.019654619
0.018752381
0.032376312
0.047267485
0.072794385
0.084278226
0.027294796
0.073699079
0.1015444
0.043571904
0.0333075
0.00879147
0.0242252
0.018265171
0.0064957985
0.01168404
0.019423181
0.01474621
0.0086896932
0.01914376
0.011560286
0.044820573
0.025374794
0.026636578
0.029657695
0.016575398
0.1036162
0.017398786
0.018718563
0.016312253
0.079686575
""
""
0.036579255
0.059069011
0.055552073
0.030030781
0.055440743
0.022092486
0.023948908
0.07196632
0.059759557
0.096750163
0.0071510184
0.064131536
0.038543031
0.086686894
0.037614271
0.043025415
0.024396386
0.021873282
0.086128421
0.057008788
0.024389753
0.024546344
""
0.078268059
0.041023538
""
0.029155411
0.044165939
0.076116383
0.075512372
0.064357013
0.018516641
0.04151573
0.10500833
0.011833402
0.025805777
0.076745264
0.027571807
0.062149074
0.051560324
""
""
0.019132432
0.0079927137
0.095607378
0.0038862475
0.033008497
0.047545534
0.030020384
0.028487725
0.0059938645
0.018178085
0.0466084
0.019323148
0.047966864
0.065992154
0.018999673
0.013649894
0.043315914
0.035502326
0.046466872
0.053979214
0.012105403
0.042191822
0.047025744
0.01171358
0.091315858
0.041036051
0.022194674
""
0.068629183
0.022148849
0.015377006
0.085360885
0.082991749
0.046186723
0.032096423
0.03672488
0.017927358
0.067741781
0.018941842
0.026799107
0.050080094
0.037359539
0.027615815
0.022059169
0.012276395
0.040080532
0.035368629
0.029038971
0.030008614
0.026573177
""
0.07988026
0.019557441
0.020588459
0.021792239
0.0091078179
0.039443709
0.036068097
0.049150635
0.043690253
0.031219739
0.04178426
0.010529625
0.032595322
0.029631022
0.029710775
0.010704515
0.018735245
0.022268012
0.024124235
""
0.028507389
0.076406695
0.050966706
0.065717645
0.029669866
""
0.072081946
0.033058133
0.043340009
0.031143082
0.02336978
0.048859019
0.034920614
0.028800258
0.014574991
0.045542732
0.023951523
0.0097736074
0.027507832
0.034109622
""
0.022588909
0.039540287
0.051844727
0.013498398
0.04221103
0.018119531
0.041770242
0.02005071
0.016017014
0.014370552
0.012576316
0.0032879196
0.011992701
0.0046452018
0.0059846095
0.01743575
0.02004607
0.046037491
0.069593862
0.028164975
0.066790693
0.062182955
0.016013082
0.020088265
0.050393544
0.028151551
0.0092959963
""
""
0.005357564
0.011062271
0.024084367
0.01800644
0.0070950105
0.037034169
0.058649354
0.073286675
""
0.051244576
0.052528035
0.073595129
0.073079683
""
0.046234038
0.051177897
0.029713742
0.0069516166
0.063324302
0.033433124
0.025642052
0.053926039
0.072970688
0.071754083
0.062782124
0.036962025
""
0.033127572
0.029209822
0.050951947
0.034926407
0.01860602
0.027783504
0.055695638
0.023299493
0.032136936
0.032929856
0.056353662
0.017323148
0.050839558
0.056994848
0.04258148
0.035525959
0.026536798
0.043556023
0.045124881
0.022673562
0.066006497
0.02348941
0.020153185
0.011829932
0.04092234
0.0049155341
0.017767964
0.029871115
0.050343215
0.0093599902
0.078382552
0.072101474
0.03309191
0.02654737
0.046060678
0.075839683
0.061670128
0.053001493
0.080838703
0.055950873
0.053744078
0.057712354
0.049065769
0.099082269
0.051579148
0.035451174
""
0.041632373
0.060733203
0.056394912
0.043686099
""
0.025740771
""
""
0.059665095
0.084545068
""
""
""
""
""
0.050736129
""
""
""
""
""
0.069843672
0.031708773
""
""
""
""
""
""
0.093894035
""
""
""
0.069075577
0.076276414
0.068123817
0.056321304
""
0.033700198
0.078026295
""
0.072817944
""
""
0.078492187
0.041246343
""
0.095238477
0.037355956
0.032684885
""
0.069683358
""
0.046181537
0.066980943
""
""
""
""
0.068751954
""
""
""
""
""
0.068053171
""
0.058126356
0.069901258
0.064525388
0.065218396
0.061489675
""
0.05844396
0.046263836
0.018606799
""
""
0.097358376
0.024906576
0.088179812
""
""
""
0.05203636
0.03339548
""
""
0.080648094
0.085340425
""
""
0.053170852
0.035013288
0.074881278
0.022113729
0.097044937
0.047127262
0.014260979
0.074467734
""
""
""
""
0.087853245
0.010842741
""
""
0.033747394
0.11533762
""
""
""
""
""
""
""
""
0.061977368
""
""
0.048971031
""
0.076847352
0.019474318
0.0072084926
""
""
0.085418455
0.074535519
0.049649671
""
""
""
""
""
""
0.051553324
0.053786986
""
0.02319164
0.020063313
0.016702257
0.056941055
0.04556787
0.069558665
0.072167695
0.024604715
0.029468492
0.0097036771
0.037234072
0.04534778
""
""
0.026344681
0.061271992
0.020325826
0.039097328
0.020887757
0.070751533
0.046049517
0.017223941
0.018858822
0.019276675
0.031372193
0.0082759736
0.032798331
0.074666664
0.03298261
0.014341196
0.034054469
""
0.065752871
""
0.050581902
""
0.063806407
0.031214198
0.041237276
""
0.033130914
0.072224952
""
""
""
0.10290726
0.054904316
""
""
0.079134896
""
0.098039389
""
0.049614802
0.094868332
""
0.010701884
0.086125635
0.0095264642
0.078068629
0.080005608
""
0.031894933
0.10069803
""
""
""
""
0.056114338
0.029457919
0.023294104
0.047731824
0.029681459
0.0059355381
0.026115635
0.048346579
0.06772621
0.040190924
""
""
""
0.048361912
""
0.091537505
""
""
0.029820602
""
""
0.031223504
""
""
0.084782392
0.088824891
0.10622593
0.03441672
0.066686191
0.01309697
0.0095775155
0.0072211865
0.043253195
0.026736995
0.031381849
0.038384389
0.017273666
0.049020395
""
0.028972967
0.060632925
0.030583624
0.0082099494
0.030033661
0.030998489
0.041417941
0.036212396
""
0.010346675
""
""
""
0.10187399
""
0.039503355
0.031000195
0.040235907
0.050101951
0.060703613
""
""
0.02134558
0.075366162
0.075431578
0.028921219
""
0.034154017
""
0.0674638
0.051982202
""
""
""
0.030318422
""
""
0.046488915
0.04897834
0.045245033
""
""
0.031596679
0.026207004
0.076183774
""
0.043742713
""
0.00319791
0.0166525
0.0095799016
0.067532718
0.021859478
""
""
0.1105187
0.013083152
""
0.0068816291
""
0.011183722
0.029510809
""
0.032365736
0.023670798
0.046630621
0.033095516
0.0087534888
0.043971285
0.074804597
0.014856419
0.041066714
""
0.03127183
0.063856266
""
0.11532935
""
0.016567226
0.0088167936
0.032462504
0.025893969
""
""
0.040180005
0.087157086
""
0.050947785
0.029163348
""
""
0.02151251
0.024682499
0.01953006
0.045073025
0.023710748
0.010028987
0.012443709
0.0097308289
0.01370057
0.0046328981
0.0044070617
0.056477543
""
0.043864038
0.014112277
0.010422683
0.0030576461
0.0073470725
""
0.073295511
0.0045967796
0.023919137
0.010284524
0.0023428909
0.043750171
0.033549853
0.043537855
0.038316634
0.012487732
0.038418978
0.021331368
0.006122475
0.039550655
0.0096834013
0.029374741
0.022996293
0.018992258
0.052127257
""
0.024842508
""
""
""
0.021327391
0.022815645
0.0037168511
