staytract_black_female_p25_se
0.02077982
0.038046718
0.091252789
0.011794091
0.0074178139
0.018188076
0.0048486446
0.047361966
0.066493317
0.0089186188
0.010084012
0.004025944
""
0.031494293
0.013084162
""
""
0.016288798
""
0.015042754
0.0059721838
0.0052712117
0.0091668619
0.0078659719
0.0042922264
0.015572411
0.0090637384
0.0059859264
0.0034099231
0.013227029
0.01210983
0.013123979
0.0042186007
0.0053657852
0.010333039
0.0074432208
0.013025502
0.011537161
0.017265458
0.015391297
0.0048296377
0.01190275
0.020923285
0.041852284
0.013483834
0.01105623
0.0030302487
0.01052837
0.0045439326
0.010163261
0.0080440827
0.0068155448
0.0075065703
0.02399027
0.027467778
0.0052304822
0.016705023
0.043603893
0.031622626
0.0080879508
0.014807811
0.0059023453
0.022851806
0.029030841
0.079990759
0.041093871
""
0.054399796
0.048602447
0.078975566
0.011513775
0.010131921
0.0075248289
0.0098453742
0.015963318
0.060457323
0.012357437
0.026619356
0.025373343
0.0031072299
0.0089874566
0.022784902
0.048333608
0.019131141
0.0048710299
0.030083282
0.024940638
0.0095975138
0.0076073692
0.017605379
0.016939443
0.059567668
0.065673314
0.0088344719
0.09896864
""
0.029043984
0.01347512
0.0044403919
0.0078542614
0.010097778
0.002470196
0.004506934
0.0097817713
0.0097575504
0.0043741809
0.0089619402
0.0039171083
0.015260529
0.01302176
0.010935313
0.0077088522
0.0046953876
0.014244266
0.0052812602
0.0060544517
0.0051238723
0.021105075
0.025978422
0.01964361
0.0090473173
0.01614324
0.015916456
0.010568365
0.014825098
0.0060579879
0.0063660387
0.016582463
0.014944133
0.015582605
0.0020670427
0.013410337
0.011726501
0.022281574
0.019129051
0.012885809
0.0075531248
0.0060862605
0.016408684
0.011414088
0.0072942507
0.014803451
0.022246974
0.016912196
0.0079452572
0.015868815
0.0098466789
0.010732529
0.011937853
0.012165755
0.028106075
0.0042341119
0.0075837341
0.014020865
0.0072214552
0.005576802
0.016729193
0.0060387542
0.018267529
0.035481084
0.070308536
0.10324937
0.013308541
0.0026395449
0.023658849
0.0022155454
0.087006077
0.14626385
""
0.019824987
0.0021538751
0.010323424
0.046414431
0.0099947043
0.055433512
""
0.010130352
0.0073009334
0.060588658
""
0.093984403
0.06364584
0.0052638687
0.048349608
0.035246052
0.0039853896
0.060653713
0.058399692
0.010324343
0.10283282
0.044979353
0.014327804
0.0052296682
0.091502316
0.038836069
0.031067116
0.031673871
0.016779058
0.0068364693
0.039197054
0.0073800543
0.016694566
0.043986909
0.029904455
0.014352809
0.0096710986
0.0040276544
0.044055406
0.023451338
0.019576568
0.026425943
0.015559981
""
0.091229647
0.005553789
0.011472136
0.011940582
0.002899247
0.051308371
0.034515534
0.026901726
0.042237941
0.033616323
0.058614284
0.0041743456
0.016720783
0.045073047
0.030614123
0.0051944777
0.0079606976
0.014647804
0.012491001
""
0.03953718
""
0.025478678
""
0.018624537
""
0.060964189
0.031413939
0.035102341
0.023742948
0.017942516
0.048848394
0.033384725
0.012459257
0.0085692368
0.05824358
0.023966277
0.0048179291
0.027930424
0.065314382
""
0.022538198
0.041032963
0.082541026
0.010258722
0.05500282
0.014516794
0.026321085
0.015341187
0.011523735
0.0085020335
0.0095302481
0.0017282842
0.0088413237
0.0026406394
0.0023343775
0.0067390823
0.0081244232
0.016281016
0.028594891
0.056380421
""
""
0.030034069
0.032217108
""
0.054130729
0.0088712182
""
""
0.0045703719
0.020629473
0.11665106
0.01198597
0.0045860694
0.047716517
""
""
""
""
0.069148727
""
""
""
0.057747293
0.068459064
0.045319203
0.0047884919
""
0.060970597
0.031805031
0.060909592
0.074499629
""
0.098964617
0.018676389
""
0.029688187
0.032827977
0.069391415
0.066698149
0.033369116
0.027081111
""
0.049037956
0.056465141
0.048187841
0.091400854
0.014772206
0.038284518
0.084867612
0.12319477
0.019352848
0.010241876
0.038598377
0.040327039
0.013109037
0.060401365
0.01096076
0.010022656
0.0037953756
0.016363736
0.0018081205
0.010117477
0.025484331
0.068605326
0.0029486301
0.051140342
0.054839
0.013574963
0.014546174
0.031342108
""
""
""
0.12388986
0.062718265
0.024740698
0.024387743
0.022656543
0.10206013
0.032057341
0.018988971
0.084007613
0.019739838
0.044971738
0.014478496
0.023182282
""
0.049127739
""
""
0.049065553
0.048818253
0.10196185
""
""
""
""
""
""
""
""
""
""
""
0.051570933
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.035751756
""
""
""
""
""
""
0.10761251
""
""
0.035939306
0.053646345
""
""
""
0.084549069
""
""
""
""
""
""
""
""
""
""
""
""
""
0.1057169
""
""
""
""
""
0.10380264
0.061777402
0.013061505
""
""
""
0.030780133
""
""
""
""
""
0.041540783
""
""
0.050270479
""
""
""
0.08320342
0.033870183
""
0.021954386
""
""
0.007046917
""
""
""
""
""
""
0.0088580437
""
""
0.037524335
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.02611913
0.0059908209
""
""
0.10524368
0.10485485
0.06097272
""
""
""
""
""
""
0.048335124
""
""
0.011458056
0.014732549
0.0093027418
0.1068288
0.071682781
0.10126464
0.072313979
0.028758623
0.01932423
0.0038361526
0.029106867
0.045803174
""
""
0.015584808
0.076483466
0.023725543
0.054879464
0.024311006
""
0.042766314
0.01978852
0.02203857
0.032609731
0.046329461
0.0071903677
0.031503513
""
0.035579842
0.010861139
0.035025343
""
0.093012489
""
0.038935125
""
0.037836663
0.015699985
0.03136079
0.059999272
0.01691509
0.048618536
""
0.12730342
""
0.040038984
0.077598922
""
""
0.052929197
""
""
0.050550025
0.024144161
0.035804924
0.067261286
0.0065285233
0.08935497
0.0062498804
0.067482963
0.068251751
""
0.016854784
0.095234826
""
""
""
""
0.062241364
0.031127874
0.014244443
0.014916585
0.013717685
0.0025033243
0.0065408223
0.014349106
0.0199448
0.028469991
""
""
""
0.047202919
""
0.042570777
0.068252012
0.071030147
0.019280847
0.055786647
""
0.016427593
""
""
0.064064085
0.038725942
0.13147764
0.011075765
0.01859089
0.0072597223
0.0043129292
0.0027261723
0.016400464
0.0096167857
0.0096157128
0.010476531
0.011649582
0.032543998
0.063972525
0.02883043
0.080450334
0.048512332
0.0057153208
0.050654866
0.023784952
0.015088117
0.034453545
""
0.015154595
""
""
""
""
""
""
""
""
""
""
""
""
0.022834836
""
""
0.057455298
""
""
""
""
""
""
""
""
0.092041992
""
""
""
""
""
""
""
""
0.066258617
""
""
0.099549256
""
0.0078359637
""
0.0692477
""
0.075560302
""
""
""
0.015417462
""
0.0058038314
""
0.011270735
0.091903374
""
0.091368981
0.028337192
""
0.069947995
0.065273695
""
""
0.025233522
""
""
0.11866964
""
""
""
""
0.072814651
0.01722235
0.074101306
0.083755352
""
""
""
""
""
""
0.038433127
""
""
0.047336008
0.1004551
0.041299641
""
0.082891889
0.010317681
0.011525727
0.0092614628
0.028056717
0.0052114055
0.0085229147
""
""
""
0.019267527
0.026726672
0.0034127526
0.0052193613
""
""
0.0054334281
0.025194984
0.019965129
0.0022752997
""
0.068570621
0.081307203
0.069594383
0.024260499
""
0.047662675
0.0089296494
""
0.018123029
""
0.035623271
0.031769872
""
""
0.071384706
""
""
""
0.046006553
0.073251858
0.004798667
