two_par_asian_male_mean_se
""
0.065097421
""
""
""
""
""
0.048519734
""
""
""
""
""
""
""
0.049518686
""
""
""
""
""
""
0.059693556
""
""
""
""
""
""
""
""
""
""
""
0.048103683
""
0.02440862
""
0.08865878
""
0.043279208
""
""
""
0.022992505
""
""
""
0.026477862
""
0.032774761
0.067568056
""
""
""
""
""
""
0.032652497
""
""
""
0.037487328
""
""
""
""
""
""
0.01353396
""
""
""
""
0.043287531
""
""
0.041522879
""
0.052395083
0.042342547
""
""
""
""
""
""
""
""
0.091861404
""
""
""
""
""
""
""
0.035514344
0.063231155
""
""
""
""
0.0077714813
0.061723515
0.039434742
0.014386568
0.06049915
""
0.045764573
0.029679507
""
""
""
0.043246381
""
""
""
""
""
""
""
""
""
""
""
""
0.062540539
""
""
""
""
""
""
""
""
0.079644427
""
""
""
""
""
""
""
""
0.037062887
""
""
""
""
""
""
""
0.041668054
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.081159897
""
0.027566234
""
""
0.064355589
""
""
0.024156397
""
""
""
""
""
0.040877976
""
""
""
0.0036415164
""
""
0.022201611
0.078972325
""
0.0050303964
0.01921043
0.028168887
0.0074121896
0.044985197
0.036492664
0.040310994
""
0.011481594
0.022497611
0.088867486
""
0.0019090462
0.042782862
0.01989018
""
0.058476996
0.013044933
""
""
0.011465548
0.023919117
0.070866786
0.003081891
0.016653346
""
0.0066512078
0.005129253
0.05173203
0.0054779518
0.0035633058
0.0040883929
0.007296721
0.02309441
0.0049149273
0.016051752
0.0031846701
0.02490408
0.029207041
""
0.07520707
0.0065619117
0.015094906
0.01142131
0.015933726
0.055516612
""
0.015779395
0.065639764
0.0079178866
0.016327433
0.023603672
0.015999787
""
0.011652078
""
""
""
0.023053547
0.038618013
""
""
""
""
""
""
""
""
0.018329984
""
0.022807082
""
""
0.015685434
""
""
""
""
""
""
""
""
0.013171534
""
""
""
""
0.032121327
""
""
""
0.061523892
""
""
""
""
""
""
""
""
""
""
""
0.053902727
""
""
""
""
""
""
""
""
""
""
0.031229109
""
0.010402956
0.011962609
0.031277996
0.036261443
0.012642715
0.020462481
0.035330035
0.062185623
0.037532337
0.014781576
0.051109139
0.021524137
0.020083847
""
0.035603248
""
0.019000214
0.0095931031
""
0.044976637
0.039996345
0.017770134
0.054081544
0.094793364
""
""
0.011709698
0.019467592
0.058017887
""
""
""
""
""
""
""
""
0.056028906
0.037211809
0.012426209
""
0.034959681
""
""
""
0.033268545
0.025331456
0.029168596
""
""
""
0.032945782
0.038956683
0.052972604
0.010579548
0.05666649
""
0.019370895
""
0.0098609254
0.027315099
0.013039664
0.024856517
0.014218565
0.02163727
0.080990091
0.042810716
0.034529444
0.031528741
0.034707889
0.015102279
""
""
""
""
0.025989408
""
""
""
""
""
""
""
0.055988051
""
0.050256509
0.081868291
""
""
0.039668079
""
""
""
""
""
""
""
""
0.055431142
""
0.065319993
0.068642206
""
0.027249161
0.087668665
""
0.040006891
0.042241525
""
0.017351834
""
0.013072157
""
""
0.013389701
""
0.049176767
""
""
""
""
""
0.01185827
""
""
0.065947823
0.042346507
""
""
""
""
""
""
""
0.03040453
0.072722897
0.035893332
""
0.012503492
""
""
0.079887442
""
""
""
0.0086023398
0.070743315
0.046607118
""
""
""
""
""
0.024001803
0.040863857
""
0.083513007
""
""
""
""
""
""
""
""
""
""
0.047962531
""
""
0.046805605
""
""
""
""
""
""
""
""
""
""
""
""
""
0.033133887
0.10119795
0.11154734
""
0.062755659
""
""
""
""
""
""
""
""
""
""
0.0302685
0.048477411
""
""
""
0.07396663
""
""
0.023065256
""
""
""
""
""
""
""
""
""
""
""
0.09157607
""
""
""
""
""
0.066472135
""
""
""
""
""
""
""
0.051927797
""
""
""
""
0.013521865
0.0034705875
0.019517338
0.010884007
0.027817087
""
0.058311172
""
""
""
""
""
""
0.053592812
""
""
""
0.053705327
""
""
""
""
""
0.065234616
""
""
""
""
""
""
""
0.058222838
""
""
""
""
""
""
""
""
""
""
""
""
""
0.07255654
""
""
0.090549245
""
""
""
""
""
""
""
""
0.026371671
""
""
""
""
0.08754389
0.0036316132
""
""
0.054160077
""
""
0.0051271264
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.025300147
""
""
""
""
""
0.013443862
0.042234205
0.063318826
0.069688454
0.0088480273
0.036133077
""
""
0.069081239
""
0.10081919
0.020013472
0.036184106
0.072584443
""
0.030198045
""
""
""
""
""
""
""
""
""
""
""
0.019959958
""
""
""
""
""
""
""
""
0.04526379
0.026477901
""
0.034149054
""
""
""
""
0.057885394
0.050202034
""
0.042485137
""
""
""
""
""
0.076801501
0.011576074
0.084444836
0.023954526
""
""
0.025485275
0.030692941
""
""
""
""
""
""
0.068845645
""
""
""
""
""
""
""
0.04553701
""
0.034322552
""
0.067485057
""
""
""
""
0.06871821
""
0.021205056
