staycz_other_male_p75_se
0.069167651
0.10292643
0.27024713
0.038112592
0.046433903
0.18446361
0.030064484
0.14913839
""
0.070088297
0.065308459
0.026339984
0.1648749
0.095939472
0.067687012
""
0.14312853
0.057710156
0.20331068
0.11738513
0.052526683
0.027885178
0.058120109
0.08149416
0.019917054
0.21446054
0.067708842
0.036833435
0.017676555
0.12964505
0.10818236
0.070094354
0.02134775
0.023148971
0.10426262
0.044258371
0.1395914
0.10041187
""
0.59063751
0.057411585
0.18895066
""
""
0.37488696
0.1358013
0.025126511
0.070550412
0.032799151
0.074561335
0.043450635
0.049480122
0.12188906
""
""
0.040751528
0.16218732
0.21865889
""
0.074023604
0.20681429
0.033141062
0.46523237
0.11715475
0.17571002
0.12768693
""
0.16154717
0.24571474
0.14839976
0.15802947
0.13460208
0.11832081
0.085412323
0.14461264
""
0.17014216
0.20192958
""
0.027380915
0.13831103
0.093549587
0.16370648
0.080499753
0.022229753
0.087595522
0.096938103
0.045072202
0.027353669
0.061899975
0.083946995
0.11005192
0.11845494
0.044512689
0.17093889
""
0.092485763
0.078984067
0.017387355
0.043561574
0.042319175
0.019101096
0.026663642
0.04559914
0.027382286
0.018517898
0.048781
0.01738213
0.093117401
0.066346899
0.058945823
0.066370271
0.034140632
0.23595496
0.031877387
0.034410067
0.032047078
""
0.28272587
""
0.074027903
0.1368528
0.11320733
0.053612676
0.10821359
0.036899142
0.046177138
0.20009199
0.1674338
""
0.012400733
0.093903504
0.072478041
0.16560765
0.068203621
0.10562128
0.053267051
0.048457168
0.15486354
0.088837542
0.05002268
0.052901533
""
0.13430203
0.091658048
0.17514752
0.047377132
0.10418363
0.13633288
0.10962091
0.14794806
0.033078354
0.083370268
""
0.028036308
0.050829772
0.25154817
0.043481853
0.17097864
0.09385287
""
0.20270446
0.034440905
0.013192852
0.13518916
0.0077981539
0.067121111
0.096035048
0.068770222
0.047204897
0.0088679474
0.030305931
0.075824775
0.03348254
0.12830678
0.18792678
0.029849466
0.019258661
0.095195651
0.094075143
0.11079821
0.080811098
0.020981207
0.098323137
0.09137021
0.017160796
""
0.085472785
0.040327176
""
0.12292238
0.047610331
0.023983885
0.13853848
0.16873506
0.094900958
0.059612747
0.051179167
0.026913734
0.10772154
0.028411012
0.040687703
0.083331376
0.05930784
0.044839829
0.033016331
0.019569408
0.083324082
0.055400666
0.048612479
0.060454972
0.047190368
0.1789629
0.14018109
0.033787582
0.041007139
0.034211855
0.016185394
0.066642441
0.09439896
0.070200719
0.090255007
0.067466833
0.07289245
0.016604012
0.046560213
0.05523115
0.069149695
0.018876184
0.039896559
0.044031486
0.044068348
0.20199618
0.075360037
""
0.073019102
0.1434003
0.056399718
""
0.12473841
0.058693707
0.095686704
0.062872849
0.0380142
0.096444182
0.075359292
0.049220357
0.024951071
0.097313441
0.047242358
0.0181762
0.044426367
0.064856425
""
0.051543135
0.10675796
0.11781827
0.024821339
0.1033598
0.034738094
0.088517912
0.033281505
0.027250767
0.024616465
0.023702707
0.0079914182
0.021319734
0.0096414965
0.0097639952
0.027506495
0.039667644
0.079921246
0.2370366
0.057805192
0.2048727
0.13369523
0.034522802
0.053336177
0.096262172
0.058548942
0.020357449
""
""
0.0090702893
0.022571845
0.09501972
0.031697385
0.012318896
0.065912783
0.12660536
0.12883896
""
0.13320686
0.088389397
0.17950219
0.10061086
0.16793768
0.077231288
0.091803446
0.053280972
0.010807499
0.13847791
0.070272744
0.055966377
0.083533317
0.10261217
""
0.10488177
0.063315958
""
0.060796309
0.051212251
0.10708424
0.058518734
0.037662823
0.045661341
0.095221244
0.051218674
0.070114143
0.054704126
0.11296037
0.031279236
0.095981404
0.15232246
0.12523848
0.059224091
0.042284139
0.099885024
0.091957845
0.042671695
0.10895151
0.036497645
0.030893886
0.019153954
0.069454759
