kir_imm_black_pooled_p25_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.058936756
""
""
""
""
""
""
""
0.040579174
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.077009916
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.030125147
""
""
0.052138515
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.050472796
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.027661193
""
""
""
""
""
0.04177136
""
""
0.043526277
""
""
""
""
0.065209657
""
""
""
0.0099771172
""
0.070066124
""
""
""
""
""
0.067207821
""
""
0.037270781
""
""
0.028892828
0.036911562
""
0.028791739
0.025258336
0.055553336
0.062305223
""
0.066523485
0.080560066
0.040037587
""
""
""
""
0.048608571
0.059581913
""
""
""
""
""
""
0.086510696
""
""
0.076492071
""
0.043844845
""
""
""
""
""
""
""
""
""
""
""
""
""
0.040361792
""
""
""
""
0.039898135
""
""
""
""
""
""
""
""
0.10178365
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.018103996
0.017099557
""
""
0.030947801
0.052828897
""
""
0.062931068
0.040415499
0.049286
0.019251578
0.04244028
""
""
""
0.028226437
0.006193528
""
0.041024894
""
0.083251402
0.032604009
""
""
""
0.024061639
0.041608144
""
""
""
""
""
""
""
""
""
""
""
0.01823134
""
""
""
""
""
0.045097452
0.029226985
0.046718705
""
""
""
0.047885951
0.042046122
0.062662795
0.0056728479
""
""
0.071220644
""
0.012147039
0.028356902
0.0098310122
0.060008202
0.028377946
0.029065542
""
""
0.028744705
""
0.056263428
0.026894689
""
""
""
""
0.041968465
""
""
""
""
""
""
""
""
""
""
""
""
""
0.057749335
""
""
""
""
""
""
""
""
""
""
""
""
""
0.052052438
""
""
""
0.068991505
""
0.026171761
""
0.02944323
""
""
""
""
""
""
""
""
""
""
0.014110043
""
""
0.06797225
0.060354535
""
""
""
""
""
""
""
0.11930345
""
""
""
0.018900959
""
""
""
""
""
""
0.02451564
""
""
""
""
""
""
""
0.048529308
0.090571284
""
""
""
""
""
""
""
""
""
""
""
""
0.052324507
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.037244633
""
""
""
0.079151109
""
""
""
""
""
""
""
""
""
""
0.042986516
0.074502468
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.048690341
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.012017238
""
""
""
""
""
0.058461212
""
""
""
""
""
""
