staycz_other_pooled_p75
0.5889073
0.57901579
0.35569948
0.60139364
0.50910717
0.4197005
0.56348348
0.36029026
0.33379579
0.54221117
0.55170918
0.61072248
0.38890806
0.32250848
0.49885023
0.51444554
0.59553897
0.52496392
0.90913272
0.39701244
0.48540863
0.4379847
0.52829874
0.30794096
0.58897895
0.28500625
0.43187639
0.44239402
0.56352693
0.30904076
0.40812096
0.55290157
0.62076044
0.46618611
0.28043786
0.50231367
0.39468589
0.39795017
0.38876882
0.91684204
0.58658898
0.73259872
0.29615518
""
0.89068568
0.19331776
0.58913428
0.54421872
0.59029984
0.4770605
0.58312416
0.52659136
0.44158176
""
0.31914884
0.60049886
0.37151405
0.40068728
0.26730001
0.35433319
0.2735287
0.56512529
0.37854671
0.42165199
0.64650285
0.31038612
0.58800906
0.35687208
0.28715155
0.4125942
0.20256464
0.38646024
0.36902532
0.46912304
0.24684991
0.16407278
0.56010443
0.58047134
0.35910714
0.58486587
0.45530325
0.50893354
0.35348815
0.52931529
0.65643722
0.41046184
0.66793454
0.48496827
0.61884719
0.5119164
0.69352239
0.69590938
0.49511227
0.55313575
0.39967757
0.46967959
0.50382721
0.56396681
0.62207919
0.51634663
0.50059247
0.59591031
0.54833823
0.53396022
0.50965786
0.61250013
0.39939737
0.63707459
0.51616323
0.52864063
0.487378
0.33900338
0.53496724
0.60842454
0.60534197
0.56292629
0.45138863
-0.018550195
0.21850394
0.15843165
0.36523709
0.41825545
0.38018751
0.32420015
0.38975036
0.49677286
0.51892859
0.60109866
0.54532772
0.50494742
0.64320958
0.38992956
0.51929504
0.57693428
0.57391065
0.43433908
0.48624268
0.50378495
0.38149485
0.28881612
0.52627468
0.46215063
0.096877985
0.48746023
0.39867041
0.31430146
0.48274615
0.45216107
0.33373192
0.30473146
0.44390014
0.59761947
0.44781914
0.3231397
0.47572526
0.53997719
0.51484495
0.46794564
0.43599495
0.43050882
0.37320095
0.46801177
0.47918221
0.64198887
0.31354892
0.62724173
0.49741927
0.4010846
0.51694375
0.58297259
0.66449499
0.5392952
0.50195587
0.45445946
0.5046488
0.31636748
0.50571257
0.63749945
0.43829912
0.45356062
0.3275989
0.49300158
0.56796634
0.36917952
0.45049164
0.66972905
0.61023927
0.44295198
0.63030219
0.6069808
0.46060029
0.52257377
