kfr_native_black_pooled_mean
0.34547499
0.33942702
0.33189318
0.29573327
""
0.37889397
0.33810863
0.34490901
0.33594459
0.42808136
0.35825592
0.38185647
0.34979776
0.33245066
""
0.35373867
0.37730527
0.33337882
0.30255133
0.29046026
0.3288973
0.35602808
0.34722981
0.34882113
""
0.35028481
0.34289983
0.33601782
0.43752918
""
0.33743215
0.36500594
0.34227881
0.33740687
0.32905653
0.40329978
0.36536402
0.46033758
0.41516227
0.37608504
0.35843807
0.37886804
0.33789778
0.34305584
0.36780584
0.38531604
""
0.34462854
0.33676779
0.39925236
0.34999359
0.32695368
0.32191148
0.35438994
0.34808877
0.28948766
0.35537264
0.36185479
0.46925035
0.37045518
0.35531995
0.29577374
0.35087723
0.2706221
0.3636831
0.3551721
""
""
""
0.40444446
""
""
""
""
0.35868102
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.39176336
0.30890238
""
""
""
""
0.38008678
0.3543309
0.41156465
0.36993951
0.34491116
""
""
0.43724042
0.31835401
0.33895734
""
0.57797575
""
0.35612655
0.28357241
""
0.34312585
0.37519011
""
""
0.33978888
0.31908628
0.44234514
0.34569693
""
0.32949784
0.32452464
0.38493666
0.34160537
0.35819969
0.40199479
""
""
0.34187496
""
""
0.34443253
0.3364203
0.39236203
0.31532377
""
0.31402004
0.38282794
""
0.34862372
""
0.33263093
0.34301034
0.41801915
""
0.32938784
""
""
0.3251999
0.32415375
0.37628859
""
0.39829525
""
0.36608195
""
0.34845898
""
0.39789835
""
0.41091481
0.40161502
0.35122955
""
0.35574147
0.34380198
""
""
0.33855125
""
""
""
0.32285753
""
0.38475978
0.32041529
0.36922678
""
0.37028778
""
""
0.42051762
""
""
0.4111526
""
0.43070951
0.36255959
""
""
0.38615802
""
0.37960717
0.37951589
""
""
0.35844308
0.32192987
0.44687054
""
""
0.39607632
""
""
0.39082146
0.38688731
""
0.41935065
0.44528231
""
0.38029993
0.36010173
""
0.38371095
0.39431962
0.37815848
0.36167216
0.43488857
0.42261887
0.41177472
0.45729187
0.42168209
""
""
""
0.39579868
0.43238291
0.39304712
0.35671973
""
""
0.3875418
""
0.42987278
0.41430908
0.35685393
0.36735252
""
0.42243242
""
""
""
0.48240253
""
""
""
""
""
""
""
""
""
0.37704593
""
0.44322032
""
""
0.38752288
""
""
""
""
""
""
""
""
0.4794763
""
""
""
""
0.51045185
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.39239579
""
""
""
""
""
""
""
""
""
""
0.54022402
""
0.3853994
0.37561753
0.45309928
0.40368798
0.38245651
0.39676818
0.52231371
0.30732974
0.37466645
0.38154364
0.35308164
0.3835519
0.32585436
0.35686299
0.35682529
0.36295089
0.34526053
0.33867687
0.30807695
0.32675338
0.38263607
0.41006017
0.30609563
0.31134468
0.31270465
""
0.34203351
0.33641592
0.37499002
0.30236945
0.3078742
""
""
0.31579965
0.33419111
0.26688489
0.35845008
0.33608714
0.33296314
0.34148422
""
0.28170407
0.32757419
0.27415219
""
