staytract_asian_male_p75_se
0.04180105
0.12018581
""
0.0253969
0.032647993
""
0.024130711
""
""
0.035067566
0.03979728
0.015278487
""
0.070436887
0.045285318
""
""
0.053818528
""
""
0.041602287
0.024278054
0.053955194
0.049814675
0.013916077
""
0.035981398
0.03718568
0.01293717
0.17221655
0.092997693
0.057825658
0.016491674
0.018789927
0.094701469
0.03318166
""
0.059340574
""
""
0.036690712
""
""
""
""
0.088969454
0.018987654
0.044090152
0.026296249
0.059767418
0.034739394
0.047721036
0.051856633
""
""
0.041698501
""
""
""
0.090783633
0.083130665
0.029501393
""
""
""
0.093698777
""
""
""
""
0.064589053
""
0.073919706
0.063439496
""
""
0.14446656
0.13705176
""
0.0180643
0.051816043
0.076389067
""
0.085334554
0.01773509
0.083455101
0.13867399
0.044680707
0.026387859
0.09328045
0.085893951
""
0.08141876
0.029605366
""
""
0.084225737
0.053224836
0.0132363
0.025104957
0.025238806
0.015356857
0.015418535
0.026741968
0.021218069
0.011822146
0.033069074
0.015204675
0.084364183
0.029398575
0.030307597
0.09457878
0.023928685
""
0.024652718
0.02840527
0.022105142
""
""
0.17922664
0.034988984
0.12718105
0.17589183
0.044140335
0.082884848
0.0313318
0.033469211
0.09417481
0.10631718
0.088386394
0.0084708799
0.12347403
0.040272824
0.13007256
0.048689667
0.11792342
0.041174848
0.037706975
0.18862569
0.063451916
0.036449198
0.06777893
""
""
0.054875117
""
0.06217061
0.05966774
0.054202911
0.053081479
""
0.026665309
0.056849297
""
0.021930788
0.025337001
""
0.037614945
""
0.057749648
""
""
0.035413366
0.0093720825
""
0.0047577121
0.088312007
0.13532963
""
0.046847697
0.007353846
0.02277834
0.037005246
0.032539628
0.061296109
""
0.02881184
0.016765989
0.080118001
0.060654648
""
0.18099864
0.018488195
0.11366829
0.050150093
0.015642652
""
0.11168492
0.030255001
""
""
0.05234332
0.022052474
""
""
0.075793006
0.049004529
0.029322576
0.02413125
0.051922254
0.022854686
0.034452271
0.095618241
0.06423723
0.039604414
0.028423902
0.017349008
0.064927682
0.065082133
0.036555093
0.063205697
0.048506305
""
""
0.023959158
0.038397104
0.038331423
0.011923586
0.076589376
0.064605743
0.10052793
0.063243024
0.08290872
0.042557709
0.014083717
0.042335693
0.040489741
0.045248806
0.015300171
0.035557661
0.032524135
0.03457465
""
0.050960954
""
0.079970039
""
0.052277245
""
0.098521523
0.059163362
0.091675289
0.034815319
0.034394573
0.075658813
0.074921407
0.042574566
0.01709182
0.057793789
0.0345072
0.012637041
0.034008592
0.068459593
""
0.050322112
0.086211041
0.085271031
0.017805807
0.090033367
0.025852581
0.074497312
0.019651888
0.018114369
0.017732009
0.021353824
0.0046408614
0.014087367
0.0047591678
0.0059785317
0.023659989
0.031090559
0.044632092
""
0.058410097
""
0.16050136
0.029412339
0.040092945
""
0.055150587
0.014908441
""
""
0.0067112017
0.020974169
0.12663503
0.026419241
0.0098593757
0.068191402
""
""
""
""
0.053794708
""
""
""
0.055391364
0.07618437
0.051040821
0.0070610433
""
0.043812707
0.029756058
0.059419304
0.095100962
""
0.058057524
0.025293365
""
0.040321033
0.038714167
0.063102551
0.030434566
0.022861561
0.042815875
""
0.032348376
0.022062745
0.046231266
0.073846325
0.023765504
0.059535924
0.082850926
0.12542962
0.044662081
0.025126167
0.052883781
0.053398281
0.028559688
""
0.018398877
0.031735871
0.013589758
0.052961543
0.0045280047
0.023555506
0.051597051
0.059957284
0.012805481
""
""
0.035931796
0.03584503
0.078516468
""
""
""
""
""
0.041797455
0.098343275
0.11066367
""
0.076836616
0.05764984
""
0.06293942
""
0.080017194
0.086617649
""
0.042845894
""
""
""
""
""
""
""
""
""
0.10869141
""
""
""
""
""
""
0.087821014
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.052957132
""
""
""
""
""
""
0.057963096
""
""
0.073549092
0.034683615
""
""
""
0.052916531
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10810158
0.047039911
0.12343857
0.066641875
0.11189781
0.051752608
0.097798951
0.071104243
0.019198326
""
""
""
0.084468119
""
""
""
""
0.056149848
0.088156305
""
""
""
""
0.084132396
""
0.032060847
0.04610103
""
0.021789391
""
""
0.021696972
""
""
""
""
""
""
0.018099871
""
""
0.063510209
""
""
""
""
""
""
""
""
""
""
""
""
0.10930981
""
""
0.028375374
0.0097701587
""
""
0.053873386
""
0.13571109
""
""
""
""
""
""
0.065978318
""
""
0.044317443
0.037282418
0.020328309
0.12343613
0.070907056
""
0.067163542
0.074297048
0.06357339
0.014077258
0.049530581
0.075211629
""
""
0.037767541
""
0.042011123
0.056900021
0.05104214
""
0.067518868
0.02254048
0.07606037
0.039786082
0.040250566
0.021001145
""
""
0.10245888
0.024000186
0.058173485
""
""
""
0.070747018
""
""
0.039520957
0.051472362
""
0.05161269
""
""
""
""
""
0.047387648
""
""
0.12607715
""
""
0.11326163
0.0437617
""
""
0.016615529
""
0.016389826
""
""
""
0.04086582
""
""
""
""
""
0.17204854
0.026897961
0.030745558
0.037670266
0.040373988
0.0054012882
0.028693585
0.065975837
0.1310921
0.076043442
""
""
""
""
""
""
""
""
0.047294095
""
""
0.040208787
""
""
""
""
""
0.043351181
0.089164376
0.024857895
0.010555331
0.0075190612
0.07953231
0.048561096
0.064213365
0.06663546
0.053593416
0.088597484
""
0.10764904
""
""
0.016669212
""
0.048782084
0.065621443
""
""
0.021021171
""
""
""
""
""
0.10196773
0.07207527
0.096495949
0.10161124
""
""
""
0.047486581
""
""
0.11401971
""
""
""
""
""
""
""
""
0.046685535
""
""
""
""
""
""
""
0.066720448
0.084509172
""
""
0.050842509
""
0.0054293368
0.028753109
0.017837035
""
0.058952682
""
""
""
0.019987088
""
0.009175322
""
0.017292362
0.054146383
""
0.044220701
0.050583027
""
0.062259492
0.022887176
0.11522357
""
0.028615944
0.072177254
""
0.090717994
""
""
""
""
0.043255989
0.014282553
0.061351359
0.046731591
""
""
""
""
""
""
0.098083362
""
""
0.051740978
0.032020718
0.038797349
0.077999756
0.068507522
0.016156597
0.017538434
0.011818434
0.033452552
0.0059990278
0.0045877169
0.053847741
""
""
0.018337142
0.022862697
0.0034098541
0.0078420117
""
""
0.0061619291
0.036172602
0.017505694
0.0032326872
0.044248737
0.074807122
0.040053252
0.078966163
0.024652215
""
0.03707324
0.0091576325
0.10421958
0.018943515
0.039078578
0.052648403
0.025601273
""
""
0.074590221
""
""
""
0.047604799
0.082362063
0.0052979952
