kfr_stycz_black_female_mean_se
""
0.020577511
0.030787161
""
0.047084343
0.023144463
""
0.02100637
0.025522765
0.027474986
0.029928386
0.013792641
""
""
0.019631296
""
""
0.013816981
""
0.041543908
""
0.020425631
0.019643713
""
""
""
""
""
""
""
""
0.019610727
""
0.025623275
""
""
""
""
""
""
0.019893296
""
""
0.020835306
0.021953078
0.018145641
0.022126643
0.030250408
0.023004076
0.023041923
0.033010926
0.013572758
""
""
""
0.016125029
""
""
""
""
""
""
""
""
""
0.019662591
0.01086796
0.015123905
0.018080201
""
0.016623348
0.023551766
0.013562816
0.011621334
""
0.026957469
""
0.018481035
0.011385167
0.012780637
0.013585052
0.018613821
0.020422934
0.029695874
0.040958568
0.02532188
0.025842216
0.017091945
0.026445145
""
0.020459808
""
""
0.023098132
0.029136205
""
""
""
0.037307944
""
0.034698442
""
0.040920507
""
""
""
0.020260552
0.012929083
0.012485868
0.015208547
0.018038623
0.019674994
0.012748014
0.032849029
0.019084958
""
""
""
""
""
""
0.026993355
0.035696611
""
""
""
0.030006329
0.03409189
""
""
0.01892449
0.028721057
""
0.03458393
""
""
0.026849214
""
0.013864493
0.03105942
0.01529195
0.01906316
0.02438888
0.02930853
""
""
""
""
""
""
""
""
""
""
""
0.043062046
""
""
""
0.020416455
0.012758908
0.045794126
""
0.026790615
0.016517904
0.029664032
0.033601977
0.01795814
""
""
0.029162949
0.040750924
0.038595919
0.044239432
0.031354889
""
""
""
""
0.034205776
""
0.022186346
""
0.019020129
0.023269361
""
0.034424387
""
""
0.022953471
0.030347429
0.011259751
""
""
""
""
""
0.018892322
""
""
""
0.01762115
""
""
0.026715701
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.028528307
""
""
""
""
0.035295874
0.015009234
0.021930197
0.028223317
0.037210755
0.028184999
""
""
0.020923143
0.013193932
0.023333589
""
0.015241169
0.017071042
0.0092981784
0.011806772
""
0.015981674
0.022697462
0.014982637
0.025557717
0.019026833
0.012883184
0.009656243
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.043386281
0.025253057
""
0.016733235
0.039179154
0.022641195
0.025790062
""
0.011566718
0.039428808
""
0.027512506
""
0.023267668
0.022812685
0.022355262
0.030441267
0.033062961
0.01741557
""
""
0.014927258
0.0099568227
0.0286509
0.019123672
0.011557623
""
""
""
""
0.013035905
0.037131052
0.014956573
""
0.043288637
0.024707641
0.014826491
0.026014442
0.038118716
0.033480059
""
""
""
""
""
""
""
""
""
""
""
""
""
0.018480521
""
""
0.026149554
0.033458751
""
""
""
""
0.033779029
""
""
""
""
""
0.030454732
""
0.024134891
0.030007066
""
""
0.015870633
0.014956874
0.016080771
0.028984664
0.033007115
0.031709719
0.017362071
0.014268531
0.017821422
0.022301992
0.023364739
0.023004968
0.037132498
0.018708102
""
""
""
0.038351338
0.01482095
0.013520858
0.061888002
0.049557049
0.013283071
0.022531061
0.021450462
0.017668815
0.012505251
0.020967128
0.01096585
0.010755498
0.010137122
0.017578604
""
0.03594185
0.041748445
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0093119573
0.0098731099
0.0083260555
0.0077782106
0.0088411104
0.0086871488
0.0084281517
0.011216368
0.012585322
0.0084041357
0.0077192984
0.012052563
0.0099159833
0.010131703
0.013509089
0.010040771
0.015366089
0.030938782
0.0091071771
0.010517345
0.011610818
0.010608605
0.010968142
0.0091473265
0.00975639
0.012634292
0.0095204869
0.010921868
0.010994691
0.0076058125
0.0076854094
0.007496397
0.013988842
0.0071569746
0.0093299784
0.011202492
0.038133778
""
""
""
0.018206894
0.02594435
0.011699736
0.014170657
0.015983444
0.010026861
0.021898838
0.012426477
0.029792922
0.010401145
0.0091670509
0.019658124
0.01802149
0.014921593
0.02853274
0.011573172
0.014158117
0.013309101
0.021299312
0.033272307
0.012059485
0.012181003
0.01165155
0.0083398335
0.01107525
0.035717122
0.016590342
0.0092430254
0.016508633
0.020394174
0.032130849
""
0.026103593
""
0.038299829
""
""
0.01765071
""
""
0.01411952
0.033026375
0.032603722
0.020406291
0.044339292
""
""
""
""
""
0.057002321
0.018401641
""
0.015813958
0.01609958
""
""
0.034001045
""
""
""
""
""
""
0.014673676
0.015585754
0.023580862
0.032440238
0.012082177
0.019752007
0.01868126
0.018007725
0.024653587
""
""
""
0.013299514
0.016200133
0.026659694
0.023193413
0.014328402
0.030622276
0.043701116
""
""
""
""
""
""
""
0.036507927
""
""
0.025827467
0.032347865
""
""
0.017545206
0.0091739651
0.015945552
0.0082752304
0.012021535
0.0093940422
0.01201881
0.023283126
""
""
0.037607901
0.054057416
0.022255901
0.01908548
0.042506177
""
0.026968826
0.02901331
0.046887461
0.051398959
""
""
""
""
""
0.045666713
""
""
""
0.03716518
0.010898008
0.015558396
0.037267458
0.040642221
""
0.021263501
0.025102468
0.016028222
""
""
0.022057978
""
""
""
""
""
""
""
""
""
""
0.034481145
0.022081414
""
0.025279682
""
""
""
""
""
0.046646692
""
""
0.027811136
0.02123533
""
""
""
""
0.026604056
0.02388362
0.01827636
0.021409042
""
0.015514845
0.011558871
0.013973911
0.016457925
0.041413352
0.028810179
""
""
""
0.056823917
""
0.022978833
0.019046089
""
""
""
""
""
""
0.036045033
0.027612494
0.015595553
0.026325325
""
""
0.027130272
0.0268487
0.023660842
0.033372223
0.016684772
0.013056088
0.014043504
0.019472305
0.026935698
0.024058625
0.027336875
0.021919098
0.026647812
""
0.019282361
0.021406412
0.025302615
0.016619742
0.017010713
0.020420508
0.023368074
0.019602586
0.014049682
0.014565006
0.011709877
0.022221202
0.01824774
0.02722506
0.027256547
0.028252276
0.022629047
0.020436587
""
""
""
0.018493112
0.022023723
0.026414286
""
0.038082287
0.02682903
""
""
""
""
""
""
0.016849164
0.021717645
0.023207679
0.016628042
0.02498216
0.026235966
""
""
""
""
""
""
""
""
""
""
0.016501831
0.026699401
0.02354683
""
""
""
""
0.023633959
0.021391343
0.039594747
0.045266546
0.044875421
0.02320715
""
0.02958034
0.045934614
0.027582198
0.025455402
""
0.034437459
