teenbrth_black_female_p25_se
""
0.065029249
0.099482767
""
0.14885232
0.078693546
0.12678757
0.11819204
0.074055761
0.10056061
0.087017894
0.059573818
0.10965014
""
0.066036299
""
0.11914863
0.059738323
0.17725292
0.10073736
0.17280085
0.084147796
0.076364711
0.12771451
""
""
""
""
0.12554495
""
""
0.066070758
""
0.091494009
""
""
""
""
""
""
0.06993331
""
""
0.063250251
0.068789326
0.082424089
0.089329109
0.086655118
0.066474803
0.064019285
0.074233465
0.054164391
""
""
0.11791664
0.063456215
""
""
""
""
""
""
""
""
""
0.069415376
0.039753065
0.067464076
0.075855911
""
0.065810315
0.088126659
0.047302626
0.053291429
""
0.069574587
""
0.053343195
0.036549505
0.047766753
0.042766903
0.056985673
0.051082347
0.079746976
0.10271943
0.092660539
0.087904923
0.055615906
0.092866831
""
0.072636895
0.16185485
0.12174331
0.058419716
0.090036519
""
""
0.14001785
0.084569633
""
0.11620685
""
0.089509241
""
""
""
0.070891023
0.055323299
0.043644365
0.081872806
0.055761456
0.062924273
0.049385943
0.094214328
0.064378388
""
""
""
0.13550459
""
""
0.074198112
0.12155434
""
""
""
0.11380635
0.10698053
""
""
0.054534931
0.064302154
0.12614383
0.082821228
0.11638105
""
0.057413448
0.11836439
0.048332445
0.07032349
0.052312803
0.085181355
0.071058832
0.10276688
""
""
0.14798419
""
0.12218853
""
""
""
""
""
""
0.099682443
""
""
""
0.07809931
0.069823831
0.11632819
0.084978677
0.066536151
0.063147396
0.10488604
0.1105107
0.072725192
""
""
0.07106594
0.091724105
0.10324946
0.12675147
0.10083502
""
""
""
0.12734263
0.080382489
0.13933872
0.066287503
0.12329833
0.054010976
0.063084662
""
0.10336377
""
0.12283932
0.078513876
0.11826783
0.075771056
0.12600794
""
""
""
""
0.075151585
""
""
0.10759994
0.085457757
0.14091332
0.12201325
0.10812336
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.13365279
""
""
0.058115341
0.1185249
""
0.1257222
""
0.11340475
0.050971899
0.072239295
0.069033496
0.090895705
0.06358926
0.11667661
0.12770516
0.079898596
0.044489507
0.072351381
0.12624079
0.053763367
0.040756825
0.038453903
0.03805998
0.14334488
0.08244434
0.054464098
0.055603992
0.089008845
0.075033702
0.045859393
0.03848689
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.12219378
0.10156403
""
0.072546974
0.13008207
0.065260999
0.11607561
0.1461933
0.050857067
0.10109258
""
0.074909553
0.13023277
0.085280061
0.066199578
0.083316527
0.11101805
0.061441351
0.064142667
""
0.12013097
0.068497099
0.04119524
0.10222716
0.051351219
0.044690743
""
""
""
0.1366549
0.063336775
0.11133827
0.05560397
""
0.1032189
0.067879714
0.048749123
0.076212563
0.13024673
0.11245345
""
""
""
""
""
""
""
0.11978305
""
""
""
""
""
0.056626763
""
""
0.084831633
0.095850289
""
""
""
""
0.099480674
""
""
""
""
""
0.11134931
""
0.10638201
0.10814965
""
""
0.061907582
0.043640077
0.05309549
0.099284649
0.10050933
0.098438799
0.061148476
0.045270093
0.082151048
0.07511621
0.065159015
0.10672928
0.099455871
0.059978351
""
""
0.10070666
0.1100924
0.059488051
0.069208555
0.11091021
0.10113556
0.042209193
0.073511891
0.094967879
0.080759488
0.036827687
0.068882607
0.053967804
0.041607354
0.035737228
0.065722518
""
0.094409063
0.10433231
0.14841104
0.13624895
""
""
""
""
""
0.078922972
""
""
""
""
""
0.03469472
0.033633705
0.031585287
0.028279273
0.035325188
0.026699685
0.029622031
0.034700383
0.042373724
0.029612249
0.030203236
0.039919607
0.03357688
0.039749067
0.038831141
0.035923403
0.044613555
0.087663651
0.032696802
0.041973539
0.036174212
0.033988014
0.034393761
0.03006932
0.042079184
0.045267873
0.034206972
0.036651794
0.032799855
0.028005129
0.026566358
0.025311172
0.045581214
0.026780885
0.03648125
0.059330564
0.099380486
""
""
""
0.064084716
0.076090202
0.038522754
0.044770367
0.053926051
0.03187108
0.066311665
0.043202117
0.11560115
0.035351742
0.029836465
0.059426505
0.060390569
0.04730453
0.067967974
0.046764035
0.052167065
0.045404121
0.068038516
0.11368463
0.040434923
0.05136871
0.048598763
0.031235563
0.03839048
0.1476334
0.061252702
0.02901255
0.049477693
0.072641961
0.084969617
""
0.11312812
0.10909969
0.071882322
""
""
0.051987089
""
0.12193528
0.05704248
0.11903223
0.099291123
0.065786421
0.13048838
""
""
""
0.14290489
""
0.12491924
0.068053357
""
0.062329482
0.059564155
""
""
0.080240831
""
""
0.10969873
""
0.16882357
""
0.047065765
0.050330959
0.068778791
0.084969692
0.039364085
0.074872367
0.067022592
0.066195264
0.081666008
""
0.14267683
""
0.056931354
0.049025677
0.078411214
0.073387027
0.054741755
0.10404132
0.12492907
""
""
""
""
""
0.13032177
0.10524092
0.070941307
""
""
0.072173811
0.10364804
""
0.11335789
0.048160251
0.032722857
0.055264562
0.036293395
0.038978491
0.032151774
0.047539186
0.062319342
""
""
0.11792208
0.10257983
0.072909303
0.05909659
0.11419587
0.20688558
0.080768317
0.09115003
0.10556879
0.10670944
0.2132439
0.15717717
""
0.19492529
""
0.20545053
""
0.12616616
""
0.081688635
0.09689457
0.058972728
0.11382052
0.095743865
0.12778072
0.079468802
0.073465899
0.061553102
0.14516844
0.21799621
0.11105173
""
""
""
""
""
""
""
""
""
""
0.089769661
0.061573874
""
0.093309768
""
""
""
""
""
0.11580891
""
0.10248245
0.085798927
0.066771239
""
""
""
""
0.11470461
0.078200445
0.069865808
0.058173068
0.14769137
0.065011896
0.040260669
0.049269818
0.054464027
0.11802091
0.10574568
0.11914695
""
0.10570931
0.10628895
""
0.081990808
0.076292761
""
""
""
""
""
0.1300841
0.1066232
0.086515158
0.11631487
0.13047403
""
""
0.10634843
0.07105457
0.067286089
