proginc_hisp_male_p75_se
""
""
""
0.015655613
0.01841481
""
0.010096794
""
""
""
""
0.0058323899
""
""
0.052081652
""
""
""
""
""
0.011433188
0.01772997
""
""
0.023204409
""
0.019010819
0.010221494
0.016283263
""
""
""
0.019877732
0.0043775584
""
0.015108935
""
""
""
""
0.029080374
""
""
""
""
""
0.016811008
""
0.011691314
""
0.028946325
0.030638536
""
""
""
0.0087047424
""
""
""
""
""
0.02629526
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.011242837
""
""
""
""
0.0028433355
""
""
0.012157068
0.011679326
""
""
""
""
""
""
""
""
0.0071162619
0.0082214857
0.0024725716
0.014039731
0.0013548927
0.0035171474
0.0063074157
0.019054631
0.00057439116
0.012011296
0.03577492
""
0.0070406231
0.013908723
""
0.0036069017
""
0.0096880933
0.050677478
0.019797813
""
""
""
""
""
""
0.023200668
""
0.01325604
0.037756454
""
""
""
0.0042964444
""
0.03051416
""
0.02762809
""
0.020974005
0.012510461
""
""
0.013113145
""
""
""
""
""
0.013482452
""
""
""
""
0.012429419
""
""
0.023846874
0.010697057
""
""
""
""
""
""
0.011850305
0.012595381
""
0.0014680699
""
""
""
0.035423059
0.0030747198
0.0035572608
""
0.021647925
""
""
0.018080849
0.0042743902
""
""
""
""
0.015251874
""
""
0.046497039
""
""
0.011831344
""
""
0.070218228
0.0053241048
""
""
""
0.060506392
0.015495647
0.0039209384
0.079340093
0.040442798
0.018321536
0.013328748
0.01212044
0.017912371
0.031439189
0.014566649
""
""
0.0087639643
""
""
""
""
0.01302579
""
0.0050006919
0.00098509097
""
""
""
""
""
""
0.0048582028
""
""
""
0.0032280604
0.053220693
0.0068853674
""
""
""
""
""
""
""
""
""
""
""
""
0.048298102
""
""
""
0.0048132502
""
0.10045184
0.025462966
0.014650744
""
""
""
""
""
0.0033647355
""
0.0098170079
""
0.0059386045
0.032301389
0.0023585847
0.015757211
0.0011689849
0.0051494935
0.0013447945
0.0091230199
0.0015095004
0.0054203528
""
""
""
""
""
""
""
""
""
0.0058307406
""
""
0.0085472576
0.0060164514
""
0.021810519
0.0054703173
""
""
""
""
""
""
""
""
""
0.02040815
""
""
0.013858551
""
""
""
""
""
""
""
""
""
0.0091290949
""
""
0.017950237
0.0042097862
0.0070328526
""
0.0080827894
0.041383129
""
""
0.061256245
""
""
""
0.010330549
0.067321159
""
""
0.021867653
""
0.0094722761
0.016569786
0.0073718471
0.009877027
0.0010115445
0.041710351
""
""
0.010226511
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.013208328
0.036250345
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11962349
""
""
""
""
""
""
""
0.010818698
""
""
""
0.01937429
""
""
""
""
0.024715466
0.060593382
""
""
""
0.019472653
""
""
0.017439369
0.0070469212
""
0.014367024
""
""
0.011826633
""
""
""
""
""
""
0.0010373471
""
""
0.013902089
0.010998493
""
""
""
""
""
""
""
""
""
0.015634198
""
""
""
""
0.015464341
0.0017761452
""
""
0.035755482
""
""
""
""
""
""
""
""
""
""
""
0.033151317
0.0086209066
0.016011775
0.026110778
""
""
""
0.034291714
""
0.0083702048
0.017279549
""
""
""
""
""
0.030241441
""
0.018429035
""
""
0.032723613
""
0.080682419
""
0.020147441
""
""
""
0.00058421318
0.0097129671
""
0.0056616925
""
0.023034019
""
0.005084171
0.0024039925
0.066193402
0.029941659
0.0034749876
0.019516656
""
""
""
0.0053356797
0.013381547
""
""
0.014639615
0.041957296
0.11766538
0.018672094
0.0063797361
0.028815152
0.046089966
0.0024712558
""
0.001625353
0.013600209
0.018333828
""
0.0023294112
0.016116545
0.020680627
0.017378686
0.015172631
0.025846647
0.0059777442
0.0032758077
0.0027348741
0.028196704
0.0027341228
0.001394279
0.014363336
0.022706838
""
0.0058739949
0.019581221
""
0.024860863
0.014662297
0.061379362
0.01174963
0.041813847
0.018995436
0.012653982
""
""
0.022319948
""
""
""
0.024043826
0.021526277
0.004285702
0.024342842
0.017438231
0.0047404156
0.0028663599
0.017286181
0.0058739451
0.02171756
0.028504832
0.026348399
0.039589465
""
0.028531924
""
""
0.01504551
""
0.017794598
""
""
""
0.0028729562
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.040042125
""
""
""
""
""
""
""
""
""
""
""
""
""
0.028147135
""
0.037544884
0.052606646
0.0087383827
""
""
0.072145879
0.0069220383
""
0.0019904869
0.0088227224
0.0056418213
0.010609783
""
0.020521048
0.003405665
""
0.027472183
0.011405215
0.023033578
0.037062738
0.0067934236
0.025037
""
""
""
""
""
""
0.041676953
0.010315488
0.014933188
0.026614763
""
""
""
""
""
0.0070720296
0.0081440052
""
""
0.0053878711
""
0.019145356
""
""
0.015418667
0.0055618831
0.0038899493
0.0063537834
0.0035579142
0.0030080308
""
""
""
0.0016118461
0.009093429
0.0017108064
0.007872506
""
""
0.004909859
0.0034058716
0.00065022561
0.0011034177
""
""
0.0074351579
0.010741167
0.015354566
""
0.017824406
0.02373339
0.014978382
0.017831631
""
0.0023562263
0.034667052
""
""
0.030775439
""
""
""
0.030001068
""
0.0093008699
