kir_24_white_female_mean
0.46442544
0.47804514
0.43827337
0.41582388
0.43578354
0.42873883
0.44351399
0.4303681
0.49113405
0.46235594
0.45412359
0.41970041
0.46824598
0.43900561
0.39716265
0.44975632
0.42392352
0.44483739
0.44165611
0.43082562
0.42849362
0.4527505
0.42832634
0.46185917
0.442148
0.47989818
0.44668868
0.42477033
0.42791677
0.44374251
0.44721568
0.55352032
0.4549377
0.46594355
0.47714198
0.43363303
0.51235723
0.44158342
0.43367359
0.44666731
0.47342435
0.45790717
0.47009778
0.44301954
0.47905773
0.46599948
0.41209951
0.42880201
0.46262905
0.4388549
0.51188755
0.47966108
0.51483977
0.47285697
0.43160793
0.45477989
0.44260961
0.46706542
0.52101332
0.48429725
0.43071911
0.46950117
0.47552145
0.39637816
0.43958348
0.4415732
0.42255527
""
""
0.54892045
0.42534322
""
0.45939854
""
0.51128078
""
""
0.52751166
0.48623729
0.5452438
0.53362501
""
""
0.49422795
0.48375413
""
""
0.68336457
0.48571849
0.48875031
""
0.56027895
0.52208191
0.44419396
""
""
0.50153369
0.47451109
0.52288663
0.51545638
0.42663676
0.47631958
0.47210795
0.54834056
0.4846487
0.46805778
0.51575404
0.49668095
0.55785728
0.48972049
0.49968606
0.44555014
0.40160292
0.44812399
0.47878572
0.44835448
0.40786654
0.44102043
0.45308802
0.47773439
0.45319137
0.41275099
0.42375642
0.46596965
0.46264678
0.42640731
0.45046461
0.42424333
0.4495326
0.39229834
0.48422274
0.46418104
0.43471146
0.46780404
0.42685333
0.38601112
0.44525599
0.46138588
0.44006628
0.39928585
0.42248255
0.44266778
0.41994625
0.39253759
0.42188334
0.46841878
0.41321799
0.47840714
0.39264876
0.51841092
0.416513
0.43505797
0.42383924
0.44668534
0.47789615
0.39910218
0.4201321
0.43241501
0.4391031
0.41432077
0.45020887
0.40926152
0.42584309
0.43308821
0.42325345
0.45908028
0.42467925
0.39556116
0.41969091
0.43673521
0.49283078
0.41418755
0.41925916
0.46725929
0.39382958
0.44172192
0.44956705
0.44092765
0.39216039
0.40990427
0.44053161
0.42331219
0.4855049
0.42336807
0.41772026
0.4173221
0.56506705
""
0.52603775
0.46827564
0.48384127
0.51673168
0.57146537
0.42764887
0.53671551
0.49302888
0.44575641
0.46906877
0.47260159
0.56803966
0.47165018
0.4554733
0.5104447
0.49457282
0.53355187
0.46298024
0.58013028
0.4630903
0.47831613
0.48416218
0.53451264
0.44401529
0.54065263
0.55605382
0.50805044
0.56170911
0.54939973
0.53190541
0.50563824
0.53115463
0.5214479
0.50171089
0.53886211
0.55514318
0.51557797
0.50324047
0.59334886
0.53294212
0.56797862
0.52741361
0.48035374
0.44016656
0.46861461
0.52310628
0.54976386
0.48107317
0.47725368
0.45939389
0.40339398
0.47282121
0.47368884
0.54627961
0.52679098
0.41763079
0.52753496
0.48406938
0.56670672
0.4960331
0.48013899
0.47461393
0.52692813
0.54446417
0.49207819
""
0.5415715
0.44704151
""
0.47277519
0.42973641
0.47910863
0.53161788
""
0.56270725
0.5740332
0.54816085
0.49673811
0.46086979
0.5339908
0.5158838
0.61490941
0.52734184
""
0.42496249
0.54299927
0.55585396
0.44961214
0.55341798
0.46651274
0.52848941
0.51741803
0.50156873
0.55895591
0.48913422
0.47952843
""
0.46309677
0.44192779
0.48353192
0.49903151
0.45414484
0.51100117
0.55359048
0.47780421
0.55444634
0.45808497
0.46721795
0.44518548
0.4439722
0.55165899
0.42489338
""
0.61766517
0.50601488
0.56267869
0.49976623
0.48105466
0.50601286
0.53812611
0.63542169
0.61133444
0.58717281
0.60865843
0.59229457
0.56324488
0.6066696
0.55177444
0.5370695
0.58556557
0.53833842
0.57239014
0.49687967
0.46954888
0.4834069
0.46271536
0.49065462
0.53751761
0.44115907
0.49082544
0.47265786
0.50146192
0.55785871
0.4463678
0.45779929
0.39473194
0.50068915
0.45464313
0.49866793
0.43178159
0.49772927
0.44761708
0.47735083
0.47709054
0.44038633
0.52161759
0.47048315
0.46910787
0.47123754
0.51844484
0.46248263
0.51916254
0.46527439
0.48002622
0.43760791
