somecoll_other_pooled_p25
""
""
""
""
""
""
""
0.84129024
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.5939948
""
0.5394513
""
""
""
""
""
""
""
0.84568048
""
""
""
0.48574445
""
0.70198584
""
""
""
""
""
""
""
0.46104655
""
""
""
""
""
""
""
""
""
""
0.54294741
""
""
""
""
0.42233402
""
""
0.56566733
0.82433647
""
""
""
""
0.30039379
""
""
""
""
""
0.67155415
""
""
""
""
""
""
""
0.77667296
0.59068608
""
""
""
""
0.60202593
0.52242553
""
0.65558118
""
""
0.56950462
0.82966751
""
""
""
0.55753821
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.63166094
""
""
""
""
""
0.70308864
""
""
""
""
""
0.59628522
""
""
""
0.6515516
""
""
0.59838605
""
""
0.6688208
""
0.82500893
0.62957168
""
0.52701694
""
""
0.63349658
0.79282814
""
""
0.7299307
0.67538923
0.74702471
""
0.49385905
0.68831456
""
""
0.67812604
0.66222095
0.71279854
0.72886783
0.79816973
""
0.64600492
0.64245945
0.46712598
0.66993201
0.6860072
0.73607004
0.51425117
0.65810078
0.71008092
0.65049058
0.71398085
0.79393697
0.65739071
""
0.49913436
0.55422527
0.65496773
0.67964417
0.66858357
0.77490306
""
0.4342398
""
0.65649128
0.70742846
0.51663888
0.57383966
""
0.66600883
""
""
""
0.49314445
""
""
""
""
""
""
""
""
""
0.60607773
""
0.94443929
""
""
0.66789395
""
""
""
""
""
""
""
""
0.710347
""
""
""
""
0.50886279
""
""
""
0.57649159
""
""
""
""
""
""
""
""
""
""
""
0.93148416
""
""
""
""
""
""
""
""
""
""
0.45912784
""
0.61226481
0.66319811
0.13027087
0.41572857
0.67346901
0.50780624
""
""
0.54106629
0.41293931
0.56625241
0.61302274
0.72989613
""
0.55426204
""
0.63574755
0.65071893
""
""
""
0.2911382
0.44699344
""
""
""
0.5065285
0.65336972
""
""
""
""
""
""
""
""
""
0.60191655
""
0.59731573
""
0.78782392
""
""
""
0.29297844
0.59253454
0.65244687
""
""
""
0.73354644
0.36766267
0.79270542
0.66960067
""
""
0.65131289
""
0.63041967
0.50283074
0.58370036
0.42112848
0.55137175
0.52729142
""
""
0.41883248
0.45004699
0.4106237
0.50892669
""
""
""
""
0.50916004
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.60909367
""
""
0.75966555
""
""
0.442662
""
0.71113431
""
""
0.8150351
""
""
""
""
""
""
""
0.61797255
""
""
""
0.26488522
""
""
""
""
""
""
""
0.73035759
""
""
""
0.54167646
""
""
""
""
""
""
0.74443913
""
0.56681383
""
""
""
""
""
0.75786877
0.90050733
""
""
""
""
""
""
""
""
""
""
""
""
0.61738122
""
""
0.5680989
""
""
""
""
""
""
""
""
""
""
""
""
""
0.68049031
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.550201
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
