kir_stycz_white_pooled_p100
0.60918885
0.59839606
0.59353906
0.61100656
0.59906268
0.57449389
0.61218679
0.59521598
0.63610375
0.62096024
0.63210118
0.63664585
0.58759874
0.58643603
0.60167217
0.60781288
0.59291816
0.57881725
0.57986987
0.61186433
0.61315024
0.59229612
0.58027238
0.63263595
0.64255142
0.6236735
0.62835485
0.61185944
0.64437521
0.62043983
0.66605395
0.63025957
0.66076952
0.63093317
0.67247719
0.62258047
0.65523857
0.62489319
0.71959406
0.65243697
0.65735978
0.60819715
0.66712958
0.74985087
0.61714065
0.60169208
0.67833072
0.70244116
0.67940336
0.6464085
0.63884193
0.66864192
0.64398062
0.57215416
0.6707207
0.65026265
0.63322157
0.61598617
0.60982221
0.60964978
0.64507061
0.64010727
0.6298005
0.59671515
0.59457153
0.60982198
0.63858426
0.55197358
0.60275793
0.61655325
0.64107198
0.65282845
0.66311842
0.62365097
0.60264075
0.63441098
0.61650389
0.61613214
0.65539378
0.63108212
0.6271385
0.62219542
0.64668983
0.58977997
0.6372866
0.62902862
0.64251173
0.607032
0.6082713
0.63101578
0.61492795
0.57503653
0.60304677
0.61568463
0.62635052
0.61357147
0.60035157
0.61240625
0.62899351
0.62213236
0.60517472
0.63626933
0.61391205
0.61605233
0.54978019
0.61829966
0.56732702
0.62229854
0.61054063
0.58130616
0.59134763
0.60358137
0.63319385
0.66210753
0.61987644
0.61926866
0.61217719
0.62363124
0.60672289
0.61157322
0.62065411
0.65477616
0.59239703
0.63225561
0.6246143
0.63435453
0.60105789
0.64507097
0.5763635
0.59300768
0.65667379
0.59143478
0.57720435
0.62194592
0.61309391
0.63361627
0.61347783
0.62148625
0.61834186
0.61142933
0.61068529
0.58977014
0.58107853
0.62535113
0.60321403
0.58847928
0.61427009
0.67232269
0.64124733
0.64969158
0.6208452
0.64505464
0.63277894
0.63645929
0.59343904
0.64374441
0.61402482
0.62051451
0.68008852
0.61870003
0.51307935
0.62553573
0.64603984
0.70255482
0.64193958
0.71621442
0.61653674
0.61996353
0.55889523
0.59667808
0.63536173
0.62115747
0.65313298
0.60655206
0.6185503
0.59285885
0.61352122
0.63901186
0.59140456
0.60191917
0.61174154
0.58484745
0.63122475
0.6188277
0.59159225
0.68508297
0.65262336
0.64454025
0.62290245
0.58773464
0.63026553
0.62834752
0.66377956
0.66677588
0.66356516
0.65491748
0.64165652
0.6826641
0.62610799
0.61413902
0.62035125
0.59795636
0.62212229
0.57587177
0.58388793
0.62522274
0.65070391
0.61721921
0.61895365
0.61557192
0.60455716
0.67202586
0.62046903
0.6874997
0.64517856
0.64603215
0.62454516
0.66412199
0.62971771
0.6972214
0.63067299
0.66123319
0.66748846
0.61428237
0.6760776
0.63045645
0.63733941
0.66907209
0.68915099
0.64270252
0.63451493
0.61645883
0.58801883
0.68638933
0.66410965
0.61314017
0.62268925
0.62501907
0.62907815
0.58571219
0.61781335
0.62499732
0.61903048
0.66163951
0.66523606
0.62784243
0.60668957
0.66571873
0.62333578
0.6181004
0.66095787
0.63661063
0.63845104
0.65842855
0.65509772
0.65313447
0.65316105
0.68267637
0.63947213
0.65793419
0.65325707
0.6636681
0.66015601
0.66369247
0.66692072
0.73880893
0.66686863
0.7069124
0.6924547
0.67585236
0.64884502
0.66649145
0.56948262
0.60603178
0.52916342
0.62989324
0.63128591
0.65225303
0.61405623
0.61737102
0.68030381
0.69032168
0.62443793
0.71692902
0.65527016
0.6033771
0.65084928
0.68635911
0.61860079
0.60419393
0.60698634
0.59957618
0.61859608
0.66474587
0.64084172
0.67766148
0.65633774
0.66285199
0.63625783
0.65811187
0.69400704
0.65920591
0.65324765
0.64941669
0.62526989
0.60449898
0.64246124
0.6317606
0.66006875
0.63820869
0.64022684
0.65243733
0.64578027
0.62287188
0.66044897
0.66018337
0.62579095
0.65520436
0.63776553
0.63082796
0.66149873
0.66686636
0.65406984
0.61199254
0.70271116
0.61223799
0.64190859
0.63868743
0.63799602
0.64172536
0.63017774
0.64986545
0.63534778
0.67320651
0.6525681
0.69783539
0.62136716
0.61013204
0.66092288
0.67268181
0.59662473
0.65015948
0.66612726
0.65804553
0.65956092
0.59116715
0.60887688
0.6054197
0.6038574
0.60017824
0.63798964
0.60915947
0.64023137
0.60175401
0.67902184
0.6597603
0.63279229
0.64219576
0.5801838
0.65150046
0.62029928
0.63356471
0.66374725
0.51658493
0.70127976
0.60489887
0.66221267
0.67351556
0.65306675
0.65878797
0.62568223
0.5414865
0.71296448
0.59555179
0.60248142
0.80028778
0.70599467
0.8824051
0.52469152
0.72869325
0.72517884
0.78394306
0.91669816
0.51039577
0.54041994
""
0.68248212
0.67001563
0.68694037
0.70886898
0.75227147
0.77464622
0.77709675
0.63081491
0.66637832
0.65774697
0.69605374
0.63606131
0.75379306
0.70923746
0.74145818
0.68266934
0.67393231
0.69916451
0.66295791
0.6541816
0.6884284
0.6993894
0.66716909
0.44890279
0.67377013
0.65735137
0.63600647
0.55330527
0.58208174
0.62692225
0.63564605
0.66938055
0.64063901
0.55861956
0.62599814
0.75780928
0.74479175
0.74012369
0.63995069
0.62421679
0.65908051
0.67110121
0.67148435
0.61290306
0.62526131
0.6778509
0.68182218
0.66344458
0.62461632
0.66516709
0.61597943
0.81784862
0.51150829
""
1.0438011
0.64651161
0.66197819
0.68761468
0.61679512
0.63440096
0.65535623
0.62212312
0.6285184
0.65189093
0.64217269
0.58788902
0.64884233
0.62053508
0.62541461
0.6797145
0.68574202
0.70488083
0.86680424
0.7146858
0.57120496
0.59557223
0.57757974
0.54164511
0.37778932
0.63035929
0.6064412
0.59417236
0.74973392
0.58052075
0.6289053
0.60654831
0.58896542
0.70251042
0.54271537
0.66221333
0.6460523
0.58944184
0.61130744
0.42706048
0.63373888
0.61765826
0.65637839
0.6454131
0.99563622
0.67398602
0.68102866
0.62448651
0.64536351
0.71377349
0.72967798
0.58377087
0.82496649
0.6390869
0.63071996
0.64387405
0.60398442
0.61734426
0.6316191
0.62731367
0.63888401
0.60875922
0.63875407
0.60166037
0.61662835
0.66535556
0.66466922
0.64294028
0.60511369
0.63587129
0.66061038
0.62539619
0.6239695
0.61881065
0.5751701
0.59733725
0.58379561
0.58690906
0.60697609
0.64969391
0.63899308
0.61371887
0.6317234
0.63070303
0.73593354
0.67315477
0.57077092
0.59368545
0.72844166
0.56133652
""
0.63434237
0.70740771
0.71240044
0.63461995
0.58730567
0.52431035
0.65679175
0.64396274
0.54576403
0.59976363
""
0.60251236
0.63046175
0.63219631
0.68465704
0.58943528
0.69832063
0.5890491
0.59704763
0.66054481
0.69611013
0.71241176
0.63646251
0.61323601
0.64488131
0.7771827
0.6126225
0.73516756
0.70133394
0.68251467
0.50686896
0.61354429
0.55740398
0.67021543
0.53976774
0.58430636
0.64883572
0.61923802
0.65398675
0.6777665
0.65662664
0.61703926
0.65594816
0.59859556
0.65139472
0.47369462
0.68724316
0.633358
0.42192465
0.65083861
0.73738837
0.69981933
0.62550044
0.71934557
0.6065957
0.64998758
0.65500563
0.71399009
0.66181672
0.59956431
0.60898161
0.65134728
0.68363094
0.62657595
0.63626999
0.66329384
0.60456437
0.61007673
0.63667297
0.62892359
0.61611468
0.64296263
0.50293744
0.66465551
0.63431448
0.64459729
0.66120428
0.64801705
0.61072165
0.6122449
0.5891307
""
0.67247868
0.68503594
""
""
0.64263785
""
0.5589987
0.67149383
0.59506416
0.62580645
0.82642972
0.78784245
""
0.69075644
0.60292983
0.62169337
0.63248003
0.63944763
0.63638991
0.70096552
0.65867984
0.68035531
0.65921366
""
0.75631166
0.62706304
0.65715623
0.52035266
0.62432516
0.62240511
0.69869214
0.51875871
0.58904338
0.58460355
0.60400862
0.68492794
0.797997
0.69677764
0.45635352
0.61655813
