proginc_black_male_p25_se
0.010588708
0.024420906
0.0060955626
""
""
""
0.039443653
0.021112209
0.008190156
""
""
""
0.014181966
""
""
0.033947524
0.028008852
""
""
""
""
""
0.0062603075
0.0042114798
""
0.011531519
0.010070929
0.010789801
""
""
""
0.013373037
""
0.055635151
0.0078126471
""
0.0026977316
""
""
""
0.0046326276
0.014054317
0.011101356
0.0061733336
0.013720278
0.007721046
""
""
0.005593162
""
0.0075964155
0.013696158
0.014152319
0.014617105
0.013789637
""
0.0058317035
""
0.0211662
""
0.0039259559
0.020176152
0.010651044
""
""
""
""
""
""
0.0080464473
""
""
""
""
0.020734327
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.019158266
""
""
""
""
""
0.015031327
""
""
0.020217221
""
""
""
""
""
""
""
""
""
""
""
""
0.010790427
""
""
""
""
""
""
""
""
0.0059839003
""
""
""
""
0.016565701
""
""
0.013070565
""
""
""
""
""
""
""
""
0.033989035
""
""
""
""
""
""
""
""
""
""
0.030875258
0.036152821
""
""
""
""
0.058842983
""
0.037525419
""
""
""
""
""
0.008457575
""
0.0052025178
""
""
""
""
""
""
""
0.0042140204
""
""
""
""
""
0.0088446671
""
""
""
""
""
0.0079453681
""
""
0.023257514
""
""
""
""
0.028195312
""
""
""
0.0077764601
""
""
""
""
0.026008049
""
""
0.012378588
""
""
0.017207671
""
""
0.014876159
0.020045461
""
0.011310043
0.013347397
0.030446116
0.018261166
""
0.021605559
0.011635213
0.03193422
""
""
""
""
0.020153135
0.019337581
0.038927779
""
""
""
""
""
0.031323362
""
""
0.0092367996
""
0.003268274
""
""
""
""
""
""
""
""
""
""
""
""
""
0.011919602
""
""
""
""
0.0031251793
""
""
""
""
""
""
""
""
0.07603626
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.016176132
0.023923105
""
""
0.02802819
0.041286562
""
""
0.0012397183
0.0097395685
0.012572976
0.0014377026
0.0064230291
""
0.025797503
""
0.037511267
0.0052148602
""
""
""
0.0038605584
0.058921184
0.083828166
""
""
0.0085491752
0.0048476188
""
""
0.030239588
""
""
""
""
""
""
0.030437814
""
0.012142635
""
""
0.0038605584
""
""
0.0031357203
0.0017523067
0.0054430645
""
""
""
0.042220104
0.0092495121
""
0.0039488585
""
""
0.025079044
""
0.0066335509
0.0050145052
0.0062094703
0.0066077942
0.012690515
0.0017863795
0.0054403478
""
0.031900078
""
0.052825
0.013504994
""
""
""
""
0.023510613
""
""
""
""
""
""
""
0.011798343
""
""
0.020386374
""
""
0.0022642754
""
""
0.021937924
""
0.020550052
0.04743278
0.042967003
""
0.020413488
""
0.012026241
""
""
0.0017059727
""
""
""
0.0062727304
""
0.0023258468
""
0.0088238865
""
0.074207559
0.0097077973
""
0.025188902
""
0.024048716
""
""
""
0.0041042371
""
""
0.0032366626
0.023287177
""
""
""
""
""
""
""
0.029220274
0.019672157
""
""
0.005194332
""
""
0.024410637
""
""
0.018054722
0.012623306
""
0.032282192
""
""
""
""
""
0.0097423177
0.0076264297
""
""
""
""
""
""
""
""
""
""
0.013916891
""
0.005672785
""
""
0.0086879255
""
""
""
""
""
""
0.028589511
""
0.037897948
""
""
""
""
0.0032759628
0.060557839
""
""
""
0.025408618
""
""
""
""
""
""
""
""
""
0.0088799512
0.010756023
""
""
""
0.0083209686
""
""
0.041673847
""
""
""
""
""
""
0.015101017
0.017613988
""
""
""
0.012257466
""
""
""
""
""
""
0.01634285
""
0.026940739
""
""
""
""
""
""
""
""
""
""
0.011216297
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.010330461
""
""
""
""
""
0.0031252517
""
""
""
""
""
0.024717797
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.015474795
""
""
""
""
""
0.017328048
0.010810702
""
""
0.01411387
""
""
""
""
""
""
""
0.034655657
0.014573567
""
0.025693921
""
""
""
""
""
""
""
""
""
""
""
0.02458852
""
""
""
""
""
""
""
""
0.012264336
0.013393194
""
0.036446683
""
""
""
""
""
""
""
0.012535212
""
""
""
""
""
""
0.014799189
""
0.034194171
""
""
0.010987789
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0093528433
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0088231238
0.016942039
""
0.069456749
0.005257796
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.014481239
""
""
""
""
""
""
""
""
""
""
0.02789936
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.028811447
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.046364225
""
""
""
""
0.031901281
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.073666602
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0083454391
""
""
""
""
""
0.016633116
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.011736384
""
0.0085398806
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.020698236
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0041984641
""
""
""
""
""
""
""
""
""
0.0048438082
""
""
""
""
""
""
""
""
""
""
""
""
0.025927171
""
""
""
""
""
""
""
""
0.0066848672
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.024168586
""
0.011096967
""
0.015604276
""
""
0.012555202
0.0072244308
0.01522243
""
""
""
""
""
0.019179789
0.0061069797
0.02317919
""
""
0.018386718
""
0.0021682375
0.0044572232
""
0.0067382134
0.0071946066
0.0015962124
0.056686733
""
0.012083041
""
0.0063312538
0.033186525
0.012166183
0.0043151062
0.004820439
""
""
0.001465568
""
0.014300781
""
""
0.007100814
""
0.032175604
0.031347025
0.0022939325
0.0039570336
0.0099417344
0.0027736821
0.014182766
""
0.0032253377
""
""
0.019931339
0.0037686033
0.0045223241
0.066432066
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.014190063
0.0089640133
0.011008726
""
""
""
0.0036321033
0.064458117
0.0087422226
""
0.013281533
0.0029063725
""
0.009337482
0.0016800964
""
""
""
""
0.029559605
0.024071578
""
0.0056801047
""
""
0.030903667
""
0.012729792
""
0.028938524
""
0.0062258481
""
0.01695828
0.007647831
0.0082339039
0.032399103
""
""
""
""
""
""
""
""
""
""
0.0033129207
""
0.019235542
""
""
""
""
""
""
""
""
""
0.014063663
""
0.012666842
""
""
""
""
""
""
""
0.0034580498
""
""
""
""
0.0094859665
0.018780706
""
0.02714821
""
""
""
""
""
""
""
""
0.0031109133
""
""
""
""
""
""
""
""
""
""
0.0052788248
""
0.011264071
""
""
""
""
""
""
""
""
""
0.016912622
""
""
""
""
""
""
""
0.0026258985
0.005834349
""
""
0.032466233
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.01412613
""
""
""
""
""
""
""
0.019846329
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.03206528
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0048923669
""
""
0.021853615
""
0.029876981
""
""
0.0066670352
""
0.051456779
""
0.035777707
0.0041804151
0.0066632461
""
0.037061848
0.0031353114
""
""
""
0.0095552346
""
0.0019294224
0.0011632913
0.011501903
0.016810473
""
""
0.020528438
""
""
""
0.033273488
""
""
""
0.010101894
""
""
0.0054232413
0.0061559482
0.0056403871
0.023669342
