frac_years_xw_natam_pooled
""
0.70681995
""
""
""
""
""
0.73969865
""
""
""
""
""
""
""
0.64342612
0.6202994
""
""
""
""
0.70499903
0.56226367
""
0.57457781
0.67617339
0.65543973
""
""
""
0.5913775
""
""
""
0.7458021
0.7500276
0.73363972
""
0.63371247
0.87896329
0.52189869
0.64301085
""
""
0.77521002
""
""
0.68718588
0.66786861
""
0.65150714
0.65714109
""
""
""
""
""
""
0.71000272
""
""
""
0.75943136
""
0.56414688
""
""
0.37203577
0.39197981
0.66532713
0.40795389
""
""
0.31417882
0.65064681
""
0.38230008
0.65665054
0.58529043
0.60572529
0.48213929
0.41293037
0.38779792
0.451776
0.40201929
0.41035178
0.39609641
""
0.39341533
0.68325514
""
0.52064347
0.48028156
0.22884373
""
0.38762298
0.35442585
0.5732854
0.49409211
0.37559077
0.39595881
""
0.63779545
0.70276535
0.50805974
0.44029123
0.64971763
0.43834397
""
0.62256044
0.57303506
""
""
0.49854761
0.63213772
0.53814107
""
""
0.54564732
""
""
""
""
""
""
""
""
0.70152396
""
""
""
""
""
0.66422445
""
""
0.66225499
""
""
""
""
""
""
""
""
0.7272777
0.6827442
""
""
""
""
""
0.56154734
0.66022348
""
""
0.60785484
0.60398537
""
""
""
""
""
""
""
""
""
0.47328481
0.54848093
""
0.67771459
""
""
0.67036855
0.8403455
""
0.64294159
0.52260166
""
""
""
""
0.59003103
0.66929162
""
""
0.72809339
0.74635446
0.73913658
0.71248561
0.53471339
0.5767349
0.75180459
0.73630571
0.73013532
0.78414422
0.53275692
0.68277383
0.67546177
0.6547507
0.77542543
0.68186152
0.53537053
0.65832436
0.77036148
0.68443757
0.70166898
0.67763108
0.70456982
0.69474018
0.44867709
""
0.6908282
0.77067161
0.65691924
0.70752788
0.70284426
""
0.6829831
0.74838436
0.69671977
0.71226889
0.72458225
0.69274014
0.70965755
0.74026275
0.72797674
0.72134995
0.7681722
0.75898999
0.70156693
""
0.65869182
0.73550129
0.7565136
0.75750655
0.68711674
0.68893957
""
0.72475237
0.75517035
0.75061458
0.6434474
0.6139335
0.61339539
""
0.68120414
""
""
""
0.61186767
0.58591449
""
""
""
""
""
""
""
""
0.67076427
""
0.52034122
""
""
0.68748868
0.66808778
0.45897487
""
""
""
""
""
""
0.6450547
""
""
""
0.53698051
0.69301158
""
""
""
0.68306929
""
""
0.53952432
""
""
""
""
""
""
""
""
0.76383686
""
""
""
""
""
""
""
""
""
""
0.64546531
""
0.72240049
0.74532592
0.76429683
""
0.76239771
0.7131592
0.69868988
0.7852658
0.72630036
0.76089311
0.65213245
0.76410264
0.6536783
""
0.7457732
""
0.68731326
0.70984739
""
0.70447296
0.63731778
0.69250125
0.54005736
0.58851868
""
""
0.71927285
0.77345514
""
""
""
""
0.67259151
""
""
""
""
0.57866895
0.64360476
0.70167184
""
0.57940495
""
""
""
0.54332221
0.71631563
0.72987437
""
""
""
0.67010772
0.63555878
""
0.75820559
""
0.65224093
0.63456035
0.77751446
0.66730177
0.66200018
0.69349653
0.6577642
0.67298412
0.69261569
0.59251118
0.57803077
0.71550286
0.65385491
0.61914372
0.6800707
""
""
""
""
0.66337335
""
0.55705339
0.5860256
""
""
""
""
""
""
""
""
""
""
0.52674532
""
""
""
""
""
""
""
""
""
""
0.68904591
""
""
0.76019979
""
""
0.64899319
""
""
0.58411008
""
0.5337773
""
""
0.64190674
""
""
""
""
""
""
""
0.64199299
""
""
""
0.49104002
""
""
""
""
""
""
""
0.78632569
""
0.49059954
""
0.56193268
""
""
""
""
""
""
0.53955436
""
0.69833905
""
""
""
""
""
0.6536479
0.74989951
""
""
""
""
""
""
""
""
""
""
""
""
0.51373458
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.57257128
""
""
""
0.53766495
""
""
""
""
""
""
""
""
""
""
0.67932826
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.66862375
""
""
""
""
0.54825222
0.56409013
""
""
0.59367907
""
0.58495903
""
0.50608659
0.61522579
""
""
0.61188251
0.69259971
""
""
""
0.58842748
""
0.62876928
""
""
""
""
""
""
""
""
0.6560474
""
""
0.5242579
""
""
""
""
""
0.59334981
0.59893513
""
""
""
""
""
""
0.67751431
""
""
""
""
""
""
""
""
""
""
""
0.77159774
""
""
""
""
""
0.71019566
""
""
""
""
""
0.7067349
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.68655342
0.80652732
""
""
0.67232758
0.70205748
""
""
""
""
""
0.71275622
""
0.72216654
""
0.71234202
""
""
""
""
""
""
""
""
""
""
""
0.74640602
""
""
""
""
""
""
""
""
0.76961166
0.70256561
""
0.683653
""
""
""
""
""
0.70902151
""
""
""
""
""
""
""
""
0.71666467
""
0.77455634
""
""
0.86044711
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.65115499
""
0.70168883
""
""
""
""
""
""
""
""
0.64580274
""
""
0.71122998
""
0.77500451
""
""
""
""
""
""
0.65994316
""
""
""
0.78272957
0.64602715
""
0.69937122
0.72097772
""
""
0.76504362
""
""
""
""
""
""
""
""
""
""
""
0.70540738
""
""
""
""
""
""
0.82198483
""
""
""
""
""
""
""
0.66656041
""
""
0.81365818
""
""
0.83606029
""
""
""
""
""
""
""
""
""
""
""
""
""
0.8255133
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.80372852
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.71975762
0.75563157
""
""
""
0.72772181
""
""
0.7296418
0.70747072
""
""
""
""
""
""
""
""
""
""
0.64867169
""
""
0.61983275
""
""
""
""
""
0.59900272
0.69017452
""
""
0.67373472
""
""
""
""
""
""
0.70793158
0.71261108
""
""
""
0.66523945
""
""
""
""
0.58726662
0.72177905
0.61963481
0.61256593
""
""
""
""
""
""
""
""
0.79003024
""
""
0.64788204
""
""
0.72264457
""
""
""
0.58301449
""
0.6999979
""
""
""
""
""
""
""
""
0.75129312
""
0.73193395
""
""
""
0.6989764
""
""
""
""
""
""
""
0.65024573
""
""
0.81266975
""
""
0.51302254
""
""
""
0.68551463
""
0.71467555
0.67290258
0.68906367
""
""
""
""
""
""
0.72394556
""
""
""
""
""
""
""
""
0.7593379
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.63389516
""
""
""
""
""
""
""
""
""
""
""
""
0.68389308
""
""
""
""
""
""
""
""
0.74094647
""
""
0.78214622
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.63038039
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.69484782
0.77348292
""
0.68149215
0.67608595
""
0.64585894
0.70493555
0.75064254
""
""
""
""
""
""
0.70367289
""
""
""
""
""
0.75498605
""
""
0.75691056
""
0.71116996
0.66621757
""
""
0.67979687
""
""
0.73695785
0.68856698
0.69055951
0.65137261
""
0.70760894
""
""
0.73952019
0.69475299
""
""
""
0.56671727
""
""
0.73891896
0.67657417
0.69211251
""
0.7823841
""
""
0.63906604
""
""
""
""
""
""
0.66733158
0.72241396
0.75672299
""
""
0.68451935
""
""
