pos_hours_asian_female_mean_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.061511468
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.041423146
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.026419675
""
""
0.057292178
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.01226688
""
""
""
""
""
0.016997037
""
""
0.034111831
""
""
""
""
0.036925159
""
""
""
0.0062514287
""
0.069669232
""
""
0.056254949
""
""
0.0498784
""
""
0.010110203
0.072603561
""
0.024952155
0.018213456
""
0.01964842
0.012876784
0.011920236
0.026822658
""
0.013975598
0.059275918
0.010190757
0.069055714
""
""
""
0.026053205
0.060708154
0.060017936
""
""
""
0.074004419
""
0.033450622
0.069764607
""
0.054454152
""
0.048525091
""
""
""
0.055064127
""
""
""
""
""
""
""
""
""
0.030553231
""
""
""
""
0.048576012
""
""
""
""
""
""
""
""
0.056920655
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.041549753
0.050691456
""
""
0.061137598
0.081317909
""
""
""
0.061971378
""
0.061773077
""
""
""
""
""
0.035904408
""
""
""
""
""
""
""
""
0.054788452
0.068397582
""
""
""
""
""
""
""
""
""
""
""
0.051265698
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.04383174
""
""
""
""
0.042960905
""
0.040653657
""
0.039556637
""
""
""
""
""
""
0.069408387
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.056437694
""
0.054012734
""
""
""
""
""
""
""
""
""
""
0.037365276
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.054634403
""
""
""
""
""
""
0.033911161
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.035017613
0.01034072
0.03626458
0.040742304
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.012683464
""
""
""
""
""
0.021830086
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.030167129
""
""
""
0.037581827
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
