kir_24_white_male_mean
0.57661569
0.5631184
0.57234794
0.57505554
0.57205492
0.52421033
0.53827727
0.53196782
0.53069115
0.53607994
0.67338258
0.55735129
0.58720082
0.58714867
0.58957183
0.57811481
0.59262466
0.5882889
0.55154669
0.54851675
0.5192309
0.53880864
0.57953519
0.60636914
0.55263287
0.52551168
0.52784455
0.51021796
0.50891805
0.52003187
0.56978232
0.50350279
0.51550484
0.534922
0.52933764
0.52218539
0.50370806
0.47888887
""
0.48003775
0.50678986
0.56424707
0.53149217
0.5270595
""
""
0.61869502
0.52533132
0.48034886
0.50379956
0.58875102
0.49746096
0.58745438
0.56691486
0.52369225
0.63461697
0.53203708
0.56670713
0.54528981
0.55077022
0.48726407
0.49174961
0.57987928
0.58742702
0.52540207
""
0.66712606
""
0.47637525
0.62719744
0.46436283
0.54776502
0.58033454
0.57671201
0.52186638
0.55911976
0.53748482
0.52367073
0.53310102
0.47481406
""
""
0.46848941
0.37980312
0.5218811
0.49033079
0.53055531
0.53382421
0.53194726
0.51769525
0.59549189
0.55762798
0.54040504
0.54258412
0.53172535
0.55621117
0.42820683
0.50495499
0.5276171
0.52214283
0.52048928
0.54948241
0.49889243
0.52501905
0.57314819
""
0.49452552
0.54998249
0.57259846
0.4986684
0.53898948
""
0.54221416
0.49154416
0.46627203
0.49076828
0.49576271
0.55539203
0.49872813
0.4783439
0.53203964
0.60451114
0.54568696
0.53871566
0.5527066
0.63188517
0.53717375
0.63557696
0.55102783
0.50404954
""
0.70390892
0.63749343
""
0.61881316
0.50520974
0.54449463
""
0.60473424
0.52917361
0.52757174
""
""
0.50106323
0.52871668
0.58089495
0.50236583
0.6017012
0.52161622
0.60988158
0.56026477
0.55721438
0.49535325
0.56655437
0.50165898
0.50057638
""
0.52448463
0.55621612
0.53519875
0.51878935
0.4805046
0.54918492
0.49863034
0.52413285
0.44560832
0.46571088
0.54809552
0.49885616
0.51456898
0.49549258
0.52470773
0.49096206
0.54251081
0.54432184
0.534895
0.53287947
0.51667339
0.5381813
0.48156452
0.47079021
0.62915915
0.62999606
0.58648986
0.54927081
0.60453558
0.62683916
0.53804642
0.5566588
0.47859335
0.52594823
0.5510366
0.51132351
0.56929117
0.5942719
0.66178453
0.54591429
0.49990264
0.55649537
0.60642397
0.55847239
0.51463109
0.44421771
0.60280222
0.56708503
0.51834047
0.63403642
0.47720933
0.51270366
0.52488863
0.58722085
0.52601016
0.59017265
0.48976851
0.48717085
0.58445472
0.53896338
0.51056826
0.46281436
0.5755735
0.51244408
0.5609616
0.53399509
0.59209663
0.59753293
0.5414418
0.50985783
0.59343731
0.60794199
0.53667432
0.4643074
0.48756498
0.45791203
0.48014402
0.47508803
0.49256709
0.44197369
0.50028282
0.55470365
0.56242651
0.51826793
0.60505116
0.62136376
""
""
0.51142395
0.61212212
0.52983922
0.48289779
""
0.46202296
0.61050946
""
0.5212341
0.53284758
0.49077961
0.54726011
0.55402243
0.51103675
0.52168727
0.48739883
0.57734817
0.55316961
0.52151448
0.50216627
0.55812377
0.51309907
0.52379978
0.5426175
0.5619753
0.55174977
0.56830853
0.56214768
0.51300895
0.51166773
0.54317695
0.52752531
0.59681231
0.52843428
0.54445809
0.52920413
0.58350879
0.56298065
0.50187916
0.52088082
0.50565839
0.56419152
0.55304629
0.51949131
0.57652634
0.50717497
0.51301074
0.46256447
""
0.47361153
0.38874173
0.36510313
0.50637537
0.49642885
0.42562172
0.37039921
0.56524009
0.51959598
0.38785774
0.4421365
0.43831018
0.50806928
0.47150585
0.59654188
0.54074103
0.4881193
0.53473705
0.4629516
0.51162076
0.48341027
0.53475499
0.50335157
0.51844007
0.5210914
0.52357751
0.49628004
0.46887907
0.5601505
0.56763172
0.53624541
0.55523175
0.55823791
0.54183549
0.48986199
0.54383248
0.47822529
0.52330887
0.48722973
0.54310697
0.54681158
0.51101792
0.53288376
0.51725632
0.48725066
0.51359367
0.57718217
0.51081139
""
0.56358999
""
0.71239358
""
""
""
0.61162198
""
0.47115478
0.4983564
0.52019334
0.54077244
0.58494818
0.5074389
0.49650764
0.45766908
0.49341863
0.47815862
0.53288275
0.46548432
0.49748215
0.49995187
0.50001287
0.53172958
0.58974648
0.47152966
0.48161849
0.47685188
""
0.54318118
0.58676994
0.4937686
0.55097008
0.53870553
0.55507779
0.53508598
0.50294858
0.48032659
0.57319313
0.60998374
0.49688601
0.56592071
0.51304841
0.53533387
0.55675983
0.55544025
0.49873793
0.53667849
0.43868124
0.43300465
""
""
""
""
""
""
""
0.47268173
0.47952992
0.53524429
0.55854082
""
""
0.5982877
0.49818581
0.47145927
0.48183239
""
""
""
""
""
""
""
0.52807605
""
0.65564817
0.59909552
""
""
""
""
""
0.54485118
0.47460085
0.44689518
""
0.55550152
0.5178805
""
""
0.46967226
""
0.57370573
0.47858495
0.56500155
""
""
0.46437648
0.5772534
0.47964311
0.55115634
0.5170455
0.62609154
0.49861836
0.53472
0.56172186
""
0.49207997
0.45158508
""
0.49891913
0.51637799
0.36410823
""
""
0.42259651
0.54085171
0.51692611
0.48328716
0.46540371
0.43114939
0.56073177
0.62585849
0.53900331
0.53295219
0.54219592
0.45906776
0.55053681
0.50444418
0.55800605
0.56335872
0.51311016
0.49247038
0.5707466
0.55732638
0.52860796
0.60182583
0.58536756
0.55801171
0.55364311
0.53193778
0.56890869
0.56443161
0.58549297
0.55750519
0.58401722
0.55824637
0.52785271
0.54686445
0.6119436
0.54604644
0.50639868
0.43853974
0.59329605
""
0.5708431
0.53894681
0.51522791
0.53828204
0.56682909
0.58234501
0.51370466
0.58506769
0.44829556
0.44868502
0.5892787
0.48103839
0.52687478
0.52299309
0.50074798
0.45135015
0.50030398
0.5197143
0.54367208
0.4782095
0.50901145
0.49937439
0.52341139
0.52129757
0.52814239
0.54313636
0.55693662
0.49841362
""
""
0.60820103
""
0.59209991
0.4361116
0.46857381
0.48476258
