coll_asian_pooled_mean_se
0.084721483
""
""
0.05474304
0.078779824
""
0.039777458
""
""
0.07485342
0.075920753
0.028964777
""
0.075051494
0.046162982
""
""
0.082989447
""
""
0.096820265
0.057462987
0.079002932
""
0.028908161
""
""
0.067644581
0.02353256
""
""
""
0.032365635
0.045140047
""
0.048990689
""
""
""
""
0.066420674
""
""
""
""
""
0.025410423
0.078553088
0.048538864
""
0.078404069
0.060432192
""
""
""
0.072390705
""
""
""
""
""
0.063484982
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.041719615
""
""
""
""
0.036664389
""
""
0.10361682
0.059320722
""
""
""
""
0.053809728
""
""
""
0.097259693
0.023237405
0.055586919
0.060734328
0.020275928
0.034673132
0.068523057
0.059518844
0.02324174
0.06250219
0.030369435
""
0.080981806
0.059439167
""
0.056916866
""
0.055317625
0.0653468
0.04883441
""
""
""
""
""
""
""
""
0.067357115
0.075726122
""
""
""
0.015475883
""
0.078550577
""
0.074740604
""
0.095409587
0.078563489
""
""
0.076813377
0.078056917
""
""
""
""
0.080403261
""
""
""
""
0.049443699
0.087480202
""
0.043112792
0.068067648
""
0.078011371
""
""
""
""
0.076877132
0.018096611
""
0.0088808527
""
""
""
""
0.014053362
0.047698028
""
0.065403976
""
""
0.060237799
0.03552499
""
""
""
""
0.041661158
""
""
0.031810168
""
""
0.04964662
""
""
0.096131116
0.045726284
""
""
""
0.0930968
""
0.049448021
""
0.059211101
0.095562242
""
""
0.09410084
0.055995356
0.033275321
""
""
0.069225363
""
0.10159645
""
""
0.051336195
0.072645128
0.090650044
0.022191076
""
""
""
""
""
""
0.030434718
0.095869601
0.097449169
0.098308779
0.026523761
0.081043646
0.069747053
0.076134019
""
0.086276777
""
""
""
0.10269581
""
""
""
""
""
0.079101004
""
""
0.088685915
0.038530029
""
0.068020105
0.024937989
0.076344162
""
""
0.10683786
""
""
0.03740022
""
0.045358986
""
0.046342418
0.034072734
0.038744718
0.036325324
0.0052915397
0.020260854
0.0068973182
0.011126634
0.037991002
0.058494706
0.10745073
""
""
""
""
0.061182253
0.071938813
""
0.10527432
0.032109901
""
""
0.012266058
0.037034646
""
0.05049054
0.018160019
""
""
""
""
""
""
""
""
""
""
""
0.074072435
0.01438708
""
""
0.061867438
""
""
""
""
0.088625245
""
0.08816047
0.088252805
""
0.057680253
0.040843941
0.063543849
""
0.04536964
0.062570073
0.059926715
""
0.046320356
""
""
""
0.075767681
0.062259629
0.11333855
""
0.075631194
""
0.051152714
0.066168793
0.02712056
""
0.0077327336
0.050559264
""
""
0.025689555
""
""
0.077834032
0.087688029
""
""
""
""
""
""
""
""
""
""
""
0.097150877
""
""
""
""
""
""
0.089936912
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.093565211
""
""
""
""
""
""
""
""
""
""
0.099231653
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.084411278
""
""
""
""
0.03900148
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.086773194
""
0.06000464
""
""
0.047048017
""
""
""
""
""
""
0.043645132
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.067787498
0.020448616
""
""
""
""
""
""
""
""
""
""
""
0.096157067
""
""
""
0.086201623
0.039842505
""
""
""
""
0.11246192
""
0.029157555
""
""
""
""
0.066860512
""
0.093302496
""
0.1008061
""
""
0.061154928
""
0.078951053
""
0.043829635
""
""
""
0.051048938
""
""
""
""
""
""
""
0.084455401
""
""
0.069746993
""
""
""
""
""
0.1037171
""
""
""
""
""
""
0.095539346
""
""
0.029681407
""
0.030781141
""
""
""
0.073281571
""
""
""
""
""
""
0.056932911
0.063506655
0.07803417
0.048241194
0.010303598
0.053537905
""
""
""
""
""
""
""
""
""
""
""
0.10343269
""
""
0.076198518
""
""
""
""
""
""
""
0.057919551
0.019808998
0.013604385
""
""
""
""
0.082934663
""
""
""
""
""
0.03109009
""
""
""
""
""
0.036752846
""
""
""
""
""
0.061297685
""
""
""
""
""
""
0.11266496
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0092882961
0.043684144
0.028989585
""
""
""
""
""
0.046550628
""
0.021040186
""
0.041984994
0.10350164
""
""
""
""
""
0.036098406
""
""
0.056800384
""
""
""
""
""
""
""
0.07196077
0.0300116
0.11101987
0.10182061
""
""
""
""
""
""
""
""
""
0.083599269
0.10611901
0.10669874
""
""
0.027205445
0.031250939
0.0176544
0.038780209
0.011098579
0.0079692397
""
""
""
0.039421093
0.04373173
0.0058339322
0.017967125
""
""
0.010372698
0.077124223
0.040170968
0.0039734272
""
""
""
""
0.056186669
""
0.072022282
0.018063668
""
0.041595869
""
0.10255554
0.059677467
""
""
""
""
""
""
0.091479108
""
0.010273956
