two_par_black_pooled_p75_se
0.03689013
0.031166974
0.046727508
0.091777369
0.10970729
0.077792265
0.059463214
0.021270026
0.044764388
0.087202281
0.058767505
0.058512248
0.040085942
0.0986894
0.17991349
0.033583775
0.028684316
0.072904676
0.12286913
0.080149092
0.1674539
0.078220353
0.027503353
0.034166113
0.14858772
0.036853474
0.051421504
0.02889837
0.083121553
0.09687636
0.093215503
0.067956716
0.059240855
0.044780914
0.023874279
0.067250185
0.0064063896
0.12030416
0.034200653
0.036602978
0.023789227
0.032098643
0.069441624
0.041716471
0.010148283
0.050353602
0.10627911
0.12301268
0.011051378
0.048499778
0.011494217
0.02908054
0.097810008
0.070483059
0.05793757
0.080041789
0.023341576
0.058049601
0.020037077
0.063199416
0.028989531
0.062914193
0.017196238
0.056798864
0.049038727
0.069123797
""
""
""
0.012985958
""
""
""
""
0.024788285
""
""
0.10493585
""
""
0.090557456
""
""
0.11395828
""
""
""
""
""
""
""
""
""
""
""
""
""
0.013250398
0.058128156
""
0.13723691
""
""
0.0083322898
0.062116742
0.079043001
0.016065221
0.045539029
""
0.063485265
0.041120324
0.050517134
0.044246428
""
0.046181954
""
0.06293048
0.12161885
""
0.068445191
0.045507628
""
""
0.17966338
0.045133434
0.053662032
0.04360247
0.073114283
0.034047205
0.071331538
0.071721286
0.053790372
0.055470075
0.030667935
""
""
0.039916001
0.12321142
0.19844891
0.060621709
0.044912361
0.087185711
0.10687787
""
0.06693057
0.017145671
0.25252771
0.1410788
""
0.075440794
0.10065889
0.060022201
0.27607849
0.046390139
""
""
0.033907596
0.038320396
0.0822405
""
0.065476634
""
0.032393195
0.21888299
0.049379449
0.17259251
0.1381817
""
0.098980032
0.2307792
0.0084997434
""
0.040931333
0.041290477
""
""
0.037245359
0.17317054
1.0225668
""
0.029772433
""
0.049277414
0.061514642
0.10770997
0.11053409
0.0069661643
""
""
0.038391121
""
""
0.0082849683
""
0.043250311
0.016418835
""
0.054515414
0.055366401
""
0.014717996
0.031874914
0.14028755
0.12016691
0.0038169161
0.045235135
0.037714794
""
0.10679194
0.027086278
""
""
0.022908684
0.051173046
0.075269125
0.010790052
0.03667463
""
0.0070339278
0.0093828999
0.0575555
0.0070940196
0.0072563402
0.014269813
0.015093231
0.04562236
0.014419857
0.019501077
0.010349385
0.048139691
0.071332976
""
0.13659286
0.0094517758
0.030157529
0.02126926
0.044981379
0.13986263
""
0.03841779
0.13031761
0.015029592
0.046331573
0.044880733
0.02248757
""
0.011142647
""
""
""
0.036051542
0.075380847
""
""
""
""
""
""
""
""
0.011592095
""
0.032324735
""
0.063756689
0.0099074431
0.13547015
0.14856359
""
""
""
""
""
""
0.024267573
""
""
""
""
0.048284411
""
""
""
0.059359591
""
""
""
""
""
""
""
""
""
""
""
0.057708818
""
""
""
""
""
""
""
""
""
""
0.049959756
""
0.010541122
0.010168858
0.042675462
0.03081795
0.010991092
0.021421829
0.034355316
0.047360126
0.015625749
0.0096410299
0.02556677
0.0063911555
0.019270374
0.090768665
0.023744168
0.080393799
0.012559697
0.005352512
0.21287526
0.031409174
0.047455925
0.016147047
0.034390524
0.049749948
0.083080687
0.59117478
0.006321514
0.0142198
0.0385557
0.14727291
0.031368829
0.11813454
0.14317313
0.081242725
0.075056218
0.24639523
0.062519312
0.033715729
0.05030705
0.0082037821
0.11608726
0.043896824
0.030566908
0.079102643
0.16167946
0.024823306
0.020810081
0.013241266
0.071513496
0.2463572
0.092519149
0.024995642
0.023054289
0.045731142
0.0061924071
0.041738473
0.037679758
0.014046583
0.063910134
0.0088263545
0.02067304
0.0094930185
0.024923498
0.013805768
0.014327305
0.037795585
0.037556
0.018235937
0.030217582
0.028192176
0.014234262
0.054379933
0.079417847
0.069539599
0.11461206
0.018137945
0.066767059
0.091491774
0.071269438
0.061901309
0.2695297
0.1504287
0.16488989
0.028984284
0.12473163
0.059231829
0.029989768
0.060704727
0.082377851
0.013887361
0.11838617
0.17873432
0.067888469
0.035572886
0.040543087
0.060236711
0.049044512
0.1316815
0.023839766
0.087407954
0.025721066
0.069896854
0.1067764
0.0093752053
0.023518229
0.087316066
0.02792491
0.022883171
0.24296197
0.007293954
0.14134412
0.008099718
0.059435226
0.059498858
0.01349884
0.06367296
0.021589119
0.069285572
0.053049386
0.18471876
""
0.061943296
0.0043759551
0.090753503
0.069514751
0.015564475
0.014994896
0.082262129
""
0.036886223
0.056958407
0.071903266
0.08802966
""
0.01400408
0.035432193
0.05338978
0.17020765
0.0051528676
""
0.18313372
0.023461545
0.080416702
0.070016995
0.070865996
0.0097358236
0.092161551
0.027828958
0.071238071
0.070429198
0.039787583
0.055571206
0.16194138
0.012200401
0.011876734
0.084593922
0.080264412
0.066110976
0.1081545
0.057402428
0.10203688
0.10887311
0.028292783
0.064385854
0.082879774
0.030856604
0.04964916
0.013294547
0.082100369
0.13226487
0.019101828
0.12216216
0.050552536
0.071888439
0.068322361
0.056853045
0.10224313
0.043050472
0.11940166
0.077916279
0.040918279
0.15783286
0.052972034
0.21338172
0.010706688
0.02287478
0.054400679
0.077854037
0.032200027
0.03759696
0.19498135
0.082033537
0.067436524
0.044934083
0.12829648
0.05223345
0.25784495
""
0.10906208
0.0083248829
0.018656494
0.20688181
0.059715431
0.091625623
0.02834719
0.063707061
0.12513497
0.032062091
0.089567006
0.13604899
0.058442198
0.13580061
0.10633868
0.10274117
0.045527373
0.056000277
0.057014562
""
0.12364437
0.030353786
0.11200017
0.056457665
""
0.052872565
0.066676535
0.037599385
0.036356073
0.076060213
0.04037407
0.048993301
0.14893153
0.18662253
0.16058099
0.047893461
0.17132774
0.068188302
0.063995197
0.049666211
0.057423972
0.0090785762
0.19022104
0.069298789
0.042075027
""
0.073549204
""
""
""
""
""
""
0.067716986
""
""
""
0.065464996
""
""
""
""
""
0.062942952
""
""
""
""
""
""
""
0.17783909
0.092730977
""
""
""
""
""
""
""
""
""
""
""
""
0.12997079
""
""
0.036115918
0.070836462
0.10772376
0.065257706
""
0.16333953
""
0.14856973
""
0.020526795
""
""
""
0.089531317
0.054610197
0.0032398107
""
""
0.036564745
""
""
0.011643756
""
""
""
""
""
""
""
""
""
0.12406661
""
""
""
""
0.085844129
""
0.033788886
""
