has_dad_asian_male_mean
""
0.89596236
""
""
""
""
""
0.93724865
""
""
""
""
""
""
""
0.90709585
""
""
""
""
""
""
0.93615752
""
""
""
""
""
""
""
""
""
""
""
0.90738237
""
0.93328685
""
0.8093062
""
0.93598658
""
""
""
0.94242513
""
""
""
0.85770494
""
0.91160917
0.93949383
""
""
""
""
""
""
0.95285881
""
""
""
0.95469183
""
""
""
""
""
""
0.88047034
""
""
""
""
0.81572151
""
""
0.88618463
""
0.90729839
0.92152619
""
""
""
""
""
""
""
""
0.80953014
""
""
""
""
""
""
""
0.90323079
0.92293435
""
""
""
""
0.88093233
0.75575328
0.96156174
0.91611087
0.80763894
""
0.97984546
0.97788954
""
""
""
0.92036992
""
""
""
""
""
""
""
""
""
""
""
""
0.92323476
""
""
""
""
""
""
""
""
0.79377449
""
""
""
""
""
""
""
""
0.96448231
""
""
""
""
""
""
""
0.96714169
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.94691092
""
0.86676347
""
""
0.90912718
""
""
0.8739053
""
""
""
""
""
0.83819801
""
""
""
0.89407611
""
""
0.88773215
0.90263367
""
0.89836627
0.99174774
0.94486052
0.90925962
0.97910637
0.85059261
0.90577954
""
0.86722505
0.91906041
0.87006384
""
0.87419379
0.86765593
0.84918785
""
0.87505728
0.93061179
""
""
0.8926059
0.88515222
0.83450025
0.88446635
0.92112297
""
0.88965338
0.89876175
0.88422978
0.89678425
0.90173292
0.88634074
0.88720912
0.90931267
0.87255448
0.90148747
0.89303088
0.84971935
0.91257924
""
0.85847729
0.90340441
0.9062801
0.91058874
0.93036258
0.90630239
""
0.90635753
0.82497925
0.91508847
0.91646129
0.93026626
0.87773961
""
0.91089761
""
""
""
0.87645704
0.93527263
""
""
""
""
""
""
""
""
0.82630414
""
0.97475779
""
""
0.87390554
""
""
""
""
""
""
""
""
0.93320328
""
""
""
""
0.94167519
""
""
""
0.8789168
""
""
""
""
""
""
""
""
""
""
""
0.87507552
""
""
""
""
""
""
""
""
""
""
0.97773385
""
0.90858263
0.89855182
0.88838243
0.93443072
0.9171195
0.8867352
0.88480175
0.78810364
0.86697668
0.89594936
0.80789912
0.79534948
0.94934785
""
0.82592666
""
0.90200543
0.88479835
""
0.87231189
0.94728899
0.94336587
0.78073442
0.80510587
""
""
0.8794806
0.89174044
0.84308213
""
""
""
""
""
""
""
""
0.91017646
0.97698545
0.88012975
""
0.96260905
""
""
""
0.8954668
0.87612367
0.9258697
""
""
""
0.88142979
0.89035797
0.85681188
0.86766386
0.86891693
""
0.9402709
""
0.89174503
0.85544938
0.87355304
0.89360505
0.85268509
0.92476469
0.78905475
0.86742365
0.83708239
0.95145094
0.85616606
0.91159165
""
""
""
""
0.85186136
""
""
""
""
""
""
""
0.92518264
""
0.85625023
0.67559689
""
""
0.8704586
""
""
""
""
""
""
""
""
0.97640514
""
0.98309797
0.87151754
""
0.9026829
0.84073794
""
0.95662022
0.86405295
""
0.85458475
""
0.90472728
""
""
0.97812545
""
0.98463196
""
""
""
""
""
0.8884474
""
""
0.85698545
0.96077704
""
""
""
""
""
""
""
0.89442241
0.85255504
0.91762561
""
0.91537905
""
""
0.82446337
""
""
""
0.8914414
0.84098494
0.74791437
""
""
""
""
""
0.9398669
0.88985604
""
0.84140527
""
""
""
""
""
""
""
""
""
""
0.97179419
""
""
0.92284691
""
""
""
""
""
""
""
""
""
""
""
""
""
0.88382351
0.77798814
0.69974357
""
0.93735403
""
""
""
""
""
""
""
""
""
""
0.88933021
0.92539477
""
""
""
0.93510509
""
""
0.99454618
""
""
""
""
""
""
""
""
""
""
""
0.88857949
""
""
""
""
""
0.9026379
""
""
""
""
""
""
""
0.86004949
""
""
""
""
0.88242501
0.88874906
0.87202001
0.87886018
0.89345229
""
0.88384223
""
""
""
""
""
""
0.95163584
""
""
""
0.84435433
""
""
""
""
""
0.95351774
""
""
""
""
""
""
""
0.89754701
""
""
""
""
""
""
""
""
""
""
""
""
""
0.80433863
""
""
0.81879842
""
""
""
""
""
""
""
""
0.86525458
""
""
""
""
0.90718722
0.9041695
""
""
0.9555254
""
""
0.93266636
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.98664534
""
""
""
""
""
0.92623842
0.93876916
0.87050712
0.94233948
0.91656554
0.92759186
""
""
0.92553234
""
0.90101492
0.9465878
0.95019037
0.88114685
""
0.94426888
""
""
""
""
""
""
""
""
""
""
""
0.96808422
""
""
""
""
""
""
""
""
0.86667371
0.91896027
""
0.88214839
""
""
""
""
0.88603473
0.94869161
""
0.92751306
""
""
""
""
""
0.99260277
0.92848504
0.82505959
0.88703537
""
""
0.89739573
0.97317284
""
""
""
""
""
""
0.79256505
""
""
""
""
""
""
""
0.90544969
""
0.91439706
""
0.89178663
""
""
""
""
0.88397998
""
0.93705422
0.86101604
""
0.89396203
""
0.93960333
""
""
""
""
""
""
0.83061862
""
0.84514409
""
0.92798418
0.81291413
""
0.89426029
0.89618385
""
""
""
0.93888617
""
""
""
""
""
""
""
""
""
""
0.97732931
""
""
""
""
""
""
0.91977012
""
""
""
""
""
""
""
0.93868589
""
""
0.92801058
""
0.93539888
""
""
""
""
0.96492624
""
""
""
""
""
""
""
""
""
0.94515133
""
""
""
0.91135669
""
""
""
""
""
""
""
""
""
""
""
""
""
1.0081798
""
""
""
""
""
0.81549722
""
""
""
""
""
""
""
""
""
""
""
""
0.78540021
""
""
""
""
""
""
""
0.91836214
""
""
""
""
0.92642897
""
""
""
""
0.74959582
0.82262212
0.83815777
""
""
""
""
""
0.82206291
""
""
""
""
""
""
0.87618148
""
""
""
""
0.89467329
""
""
0.97538531
""
""
""
""
""
""
""
""
""
""
""
0.85294956
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.86794984
""
""
""
""
0.88522863
""
""
""
""
0.93319213
0.82297617
""
0.85901666
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.92691076
""
""
""
""
""
0.81702751
""
""
""
0.81749392
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.91689092
""
""
""
0.88813037
""
0.87715995
0.94900507
0.85294586
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.93925011
""
""
""
""
""
""
""
0.98281902
""
0.99543613
""
""
""
""
""
""
""
""
""
""
""
""
""
0.78347987
""
""
""
""
""
0.86843628
""
""
""
0.89639026
""
""
""
""
""
""
""
""
""
""
""
""
0.94693887
""
""
""
""
""
""
""
""
0.88850987
""
""
0.98215795
""
""
""
""
""
""
""
""
""
""
""
""
""
0.9577533
""
""
0.90960592
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.92699945
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.91610104
""
""
""
""
""
""
""
