hours_wk_other_female_mean
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
29.258438
""
""
""
""
""
""
""
32.305317
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
25.557003
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
25.772373
""
""
28.846912
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
24.999767
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
28.484066
""
""
""
""
""
29.798321
""
23.160358
23.101923
""
""
""
""
21.508625
""
""
""
29.06542
""
34.870487
""
""
23.222292
""
""
22.824064
""
""
27.185383
25.404655
""
28.938251
26.991043
""
25.752756
28.653605
28.455553
24.650103
""
28.465416
31.801321
30.135403
31.576149
24.173576
""
""
27.188509
30.468866
24.792097
""
""
""
26.791315
""
28.456074
24.418491
""
30.062923
""
31.203323
""
""
""
34.830551
""
""
""
""
""
""
""
""
""
29.808653
""
""
""
""
24.695723
""
""
""
""
""
""
""
""
25.555178
""
""
""
""
28.921915
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
30.659737
29.446949
""
""
30.175526
32.407528
""
""
""
25.619164
""
32.843628
""
""
""
""
30.320204
31.147589
""
""
""
""
""
""
""
""
27.856182
24.882862
""
""
""
""
""
""
""
""
""
""
""
32.51841
""
""
""
""
""
""
""
""
""
""
""
""
""
""
27.850363
""
""
30.48127
""
26.75782
""
30.931391
""
29.091187
""
""
""
""
""
""
30.843807
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
28.539928
""
""
""
""
""
""
""
""
""
""
30.006903
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
27.5049
""
""
""
""
""
""
20.632668
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
33.230358
""
""
""
""
""
""
""
""
""
""
""
""
""
""
25.19574
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
27.338301
29.493864
33.654839
30.065256
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
28.725161
""
""
""
""
""
34.468689
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
26.696846
""
""
""
28.558214
""
""
""
""
""
""
""
""
""
""
19.091124
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
25.017797
""
""
""
""
""
""
""
""
""
""
""
""
