frac_below_median_pooled_male
0.47494838
0.45043564
0.65767229
0.58082813
0.51371253
0.79407638
0.71966934
0.56283993
0.65175635
0.63166559
0.56084287
0.60648257
0.60445893
0.58826691
0.60645515
0.49702626
0.51393658
0.72086287
0.74573338
0.64786327
0.66889721
0.57168025
0.55797058
0.70002842
0.64410377
0.48921457
0.66674894
0.5975771
0.62895048
0.57077986
0.65634727
0.81193304
0.77956969
0.61399776
0.54466325
0.53975701
0.51251161
0.60214919
0.48661551
0.53405643
0.44133863
0.46659935
0.86456317
0.81418049
0.3860479
0.60787523
0.60631973
0.56909472
0.58460724
0.50950795
0.58238101
0.43248847
0.8565138
0.67545629
0.69427997
0.65339035
0.67972887
0.48805743
0.24552609
0.85741663
0.63272148
0.62110621
0.52425963
0.55209577
0.54738092
0.73845613
0.65809608
0.50781041
0.47640473
0.32825661
0.81560075
0.43588871
0.084957384
0.635203
0.35033658
0.55260921
0.47702622
0.2633864
0.41497585
0.31440115
0.45928702
0.84659439
0.70683759
0.39765394
0.6228174
0.3414568
0.65784055
0.45962545
0.56704295
0.32393321
""
0.54795933
0.47764093
0.41672468
""
0.66581875
0.65000314
0.54304367
0.45219633
0.51129746
0.49830204
0.35183099
0.68828976
0.43116891
0.60741794
0.5567615
0.49387467
0.56867164
0.77073586
0.50411302
0.64241391
0.64231902
0.52071542
0.56636548
0.51801926
0.55790883
0.6390214
0.64283055
0.70773304
0.7696898
0.62086034
0.68708378
0.63976628
0.5981859
0.52957284
0.56495172
0.51047999
0.58174747
0.67440385
0.69594264
0.63760245
0.71413529
0.61807579
0.46112511
0.63431799
0.74594218
0.5951001
0.46556881
0.61746138
0.68466604
0.60866773
0.7155304
0.56426138
0.69616163
0.64347088
0.62797135
0.6675809
0.73642385
0.71684968
0.78651798
0.70611101
0.57378966
0.66006684
0.47578874
0.70528001
0.74398267
0.58097726
0.70140505
0.73864269
0.6701228
0.68701559
0.80597663
0.64629591
0.63126421
0.79023802
0.66454107
0.67938113
0.7766571
0.54997802
0.60798389
0.53083217
0.67031348
0.74746221
0.44757625
0.80225402
0.83773714
0.54140514
0.69079256
0.732696
0.79263699
0.5380854
0.71593928
0.5360536
0.55756956
0.79732519
0.69922805
0.38160983
0.64382738
0.37535036
0.51031482
0.35147366
0.54190838
0.29572254
0.5107615
0.27151561
0.61806655
0.584822
0.47676042
0.74325085
0.41786182
0.56153792
0.5878486
0.49501684
0.34742481
0.58995819
0.62383407
0.2496233
0.51295072
0.49949151
0.6065858
0.59248555
0.52917123
0.55466497
0.36939821
0.38409683
0.41792214
0.26768088
0.38074547
0.4974691
0.45418042
0.42851642
0.49401423
0.47693899
0.5145095
0.48223981
0.40382296
0.31797659
0.45910054
0.32474867
0.45055866
0.48202258
0.37146315
0.54084241
0.3473998
0.3453427
0.50645006
0.57791352
0.59528315
0.59351552
0.64727831
0.42852557
0.40550885
0.44356439
0.61607951
0.44859061
0.58314759
0.28845811
0.51429588
0.7012223
0.68819475
0.26981741
0.22263415
0.45663658
0.64734089
0.22721702
0.75013942
0.84785491
0.73980498
0.43258166
0.57197565
0.57067031
0.57335252
0.13575454
0.32258359
0.20608881
0.37392265
0.48868659
0.38774067
0.28038165
0.32249132
0.46460748
""
0.71699655
0.57684553
0.24767147
0.66819924
0.54443449
0.49149188
0.40179947
0.28982398
0.62941384
0.62381119
0.50735605
0.46925363
""
0.27843219
0.55364031
0.53064471
0.58238202
0.63190985
0.32881236
0.30800167
0.56612563
0.27794454
0.65861678
0.5427835
0.32197097
0.63006496
0.25308213
0.64293182
""
0.32546738
0.65244359
0.1945388
0.34149066
0.60579932
0.45192552
0.57595736
0.27407512
0.29244924
0.23218143
0.21467526
0.29957885
0.29120752
0.18329424
0.34125745
0.48022628
0.33835828
0.52019101
0.66866022
0.47965035
0.51995361
0.55662376
0.61191112
0.44870654
0.53543139
0.69899148
0.53313082
0.57230216
0.39648926
0.51885456
0.63789475
0.71532106
0.76054907
0.51959479
0.55539984
0.49433452
0.72772002
0.74759245
0.59265751
0.66972798
0.58251774
0.66418564
0.67136461
0.69894999
0.57792032
0.65120906
0.52119285
0.71214259
0.52489316
0.64006174
0.69470131
0.5998494
0.53409898
0.53639996
0.45885798
0.71333408
0.72480989
0.69521284
0.53023535
0.61696512
0.42192608
0.69301564
0.51194173
0.4069159
0.46786073
0.69251275
0.5749079
0.615107
0.51051873
0.56662893
0.51423895
0.57101417
0.64948612
0.34043661
0.5961237
0.47322315
0.47365981
0.40395418
0.63411373
0.6293906
0.61845565
0.63804603
0.56676167
0.52471995
0.63735712
0.68475968
0.63484204
0.75121361
0.67273724
0.77388877
0.58034927
0.59206605
0.52964348
0.5017885
0.67196667
0.6585564
0.57127845
0.55395156
0.63367134
0.76111847
0.32355985
0.58315009
0.71691054
0.5924924
0.68191797
0.40430322
0.68532777
0.5042758
0.48642337
