somecoll_hisp_female_mean
0.64068687
0.44076827
""
0.72053444
0.49993694
""
0.5038352
""
""
0.70336294
0.59120971
0.61786479
""
""
0.49168688
""
""
0.69266331
""
""
0.796453
0.70359427
0.74383956
0.79817212
0.6785574
""
0.57265288
0.62527072
0.70184338
""
""
0.50058925
0.66104048
0.78240442
""
0.83393598
""
""
""
""
0.74164659
""
""
""
""
""
0.74388325
0.6742667
0.7168265
0.69035107
0.67462301
0.63872415
""
""
""
0.65113628
""
""
""
""
""
0.47879964
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.6092186
""
""
""
0.6271475
0.55200279
""
""
0.70068419
0.7322517
0.53899467
0.48031723
""
""
0.60407317
""
""
""
0.29304436
0.67415428
0.601071
0.54692996
0.74629647
0.65155131
0.58767533
0.71120989
0.67967963
0.69480598
0.67250621
0.51589358
0.67845416
0.84804273
0.64832234
0.63988096
""
0.7693091
0.72637427
0.68199229
""
""
""
0.59057647
""
""
0.55479288
""
0.81928414
0.6850729
""
""
""
0.66826046
""
0.57686287
""
0.36327973
""
0.67520183
0.7185443
""
""
0.66521674
0.59772021
""
""
""
""
0.71381336
""
""
""
""
0.56629837
""
""
0.75382149
0.62587434
""
0.73698878
""
""
""
""
0.78750151
0.7097944
""
0.72774827
""
""
""
0.64562809
0.65649283
0.69426346
0.61130601
0.65502125
""
""
0.61010975
0.60680795
0.68850571
""
""
""
0.7198118
""
""
0.68072593
""
""
0.74982256
""
""
0.69399309
0.69709539
""
""
""
0.54512638
0.67616254
0.69189185
0.4897339
0.55438834
0.53694952
0.46516886
0.56177539
0.5919376
0.58685863
0.57986546
""
""
0.72068226
""
0.73077899
""
""
0.71288204
0.6788553
0.60531521
0.67251498
""
""
""
""
""
""
0.70227081
0.53446198
0.6974901
0.72011572
0.7540639
0.61723375
0.5851692
0.57488269
""
""
""
""
""
""
""
""
0.71320927
0.57868969
""
0.6032393
""
""
0.65785295
0.63131064
""
0.78411245
0.69218147
0.75726986
0.46981129
""
0.75928593
""
0.60423446
0.67449498
0.49898142
0.67101127
0.88526213
0.59836245
0.51578796
0.51591986
0.71546263
0.68683475
0.69266355
0.72124159
0.61852932
0.53305036
0.60215861
""
""
""
""
""
0.64997977
""
""
0.84039915
0.60029876
""
""
0.70323861
0.71879202
""
0.52215546
0.66822737
""
""
""
""
""
""
""
""
""
0.59551281
0.62312371
0.56546485
0.70397246
""
""
0.75229776
0.50932473
0.70934075
""
0.72250074
0.81048238
""
0.47795916
0.89606071
0.78962803
0.72639298
0.64050192
0.54972196
""
0.58081311
0.63074458
0.78355241
""
0.64495498
0.98897296
""
""
0.62153083
0.69216275
0.91434175
0.6577372
0.66798067
""
0.62099504
0.58349311
0.6066677
0.7133128
0.65074259
0.60473162
0.85821563
""
0.75816387
""
""
0.72449714
0.64370877
""
""
""
""
""
""
""
""
""
""
0.73689121
0.68853813
""
""
""
""
0.28707689
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.5726949
""
""
""
""
""
""
""
""
""
0.70244801
0.5424878
""
""
""
0.54854232
""
""
""
""
""
""
""
""
""
""
""
""
""
0.71726948
""
""
0.49594194
""
""
0.30344826
""
0.59739584
""
""
""
0.5674389
""
""
""
""
0.72065532
0.7985366
""
""
0.46094298
0.42685002
""
""
0.54636222
0.45442775
""
0.72191989
""
""
0.59256399
0.66631407
""
""
""
""
""
0.65353382
""
""
0.60897309
0.76634967
""
""
""
""
""
""
""
""
""
0.45610753
""
0.6297363
""
""
0.57267785
0.57078421
""
""
0.43540803
0.60394669
0.70399815
""
""
""
""
""
""
0.82851207
""
""
0.58952689
0.65781486
0.6085605
0.75392544
0.61755544
""
0.41061169
0.66442746
0.51551431
0.63348573
0.61258835
""
""
""
0.78186071
""
0.71191067
0.54399574
0.57852083
""
0.43086955
0.60539156
0.5477308
0.44802567
""
0.58879584
""
""
0.56750327
0.72219795
0.70559263
""
0.53149539
""
0.6336506
""
0.60582972
0.56131023
0.60142046
0.59110576
0.51821315
0.62369394
""
""
""
0.43246293
0.4830651
0.61202711
""
0.52281809
0.41018507
0.5407176
0.53569967
0.55719006
0.64744288
0.44081774
0.5452444
0.50629455
0.60777014
0.61744857
0.48782676
""
0.55445665
0.54277152
0.58246636
0.68266726
0.61957842
0.39135262
0.65058583
0.65277421
0.61748189
0.46449274
0.61822897
0.57176775
0.50833482
0.59604585
0.59798312
0.49119797
0.39528403
""
0.61128896
0.58390594
0.66877681
0.47907618
0.66508031
0.49993658
0.56151193
""
0.2711246
0.59842694
""
""
0.56388664
0.54708302
0.54961574
0.50246221
0.36158058
0.63571984
0.54939884
0.53102839
0.44533786
0.49285269
0.50685841
0.31178695
0.67111421
0.42956266
""
0.54288518
0.29914498
0.52900118
0.5761041
""
0.52541298
0.48545045
0.50372726
""
0.7183755
""
""
""
""
""
""
""
""
""
""
""
""
0.77076507
""
""
""
""
""
""
""
""
""
""
""
0.51595002
""
""
""
""
""
""
""
0.82074815
0.35901287
""
""
0.42888752
""
0.66756785
0.71750212
0.75535315
0.72359985
0.7396211
0.70342612
""
0.75852513
0.67471558
0.59910023
0.58582801
0.62484103
0.65110248
0.54231447
""
0.61243933
0.54994357
0.75873184
0.59921885
0.75978255
0.47704834
0.51588458
0.52873582
0.47479197
""
0.55940968
0.66491699
""
""
""
0.6823141
0.54110163
0.46669507
0.56730843
""
""
""
""
""
0.67762697
0.66817379
""
""
0.77289331
0.73534667
0.60844427
""
0.69762909
0.63151264
0.56764263
0.61433196
0.68868703
0.63972402
0.63512671
0.49385849
0.60974616
""
0.60854548
0.62924945
0.68811512
0.52029949
""
""
0.65462685
