has_mom_black_female_mean_se
0.012210197
0.023251874
0.010728063
0.0077877142
0.0053663501
0.010949311
0.0034881413
0.026532754
0.040832091
0.0058309902
0.0065171961
0.0027427562
""
0.014018554
0.0079089301
""
""
0.010188731
""
0.010351722
0.0039244038
0.0035353205
0.0061581559
0.0062245741
0.0027524077
0.011648257
0.0065208208
0.0042760051
0.0024180266
0.0098554064
0.0067108087
0.0068541192
0.002591518
0.0032385662
0.0072210915
0.0052876617
0.0095305545
0.0083814468
0.013597179
0.012319764
0.003470822
0.0086916136
0.013145685
0.034063332
0.010263755
0.0087747304
0.0025481049
0.0079434095
0.0035378397
0.0074647288
0.0056011076
0.004619942
0.0060560768
0.022739258
0.018462634
0.0040900661
0.011835665
0.030744821
0.021630898
0.006572457
0.0091059245
0.003902944
0.016148364
0.019743079
0.042406678
0.021941612
""
0.023886306
0.019880032
0.040151037
0.0091683026
0.0074776206
0.0060706926
0.0071170242
0.010733111
0.031699687
0.0077767372
0.013409215
0.014493114
0.0024300634
0.0067830645
0.011081843
0.027318567
0.010669352
0.0033979232
0.012478627
0.015084651
0.0062629096
0.0051428974
0.011510583
0.011455772
0.038488712
0.032263953
0.0060239327
0.040441919
""
0.014750352
0.0082721375
0.0029877457
0.0059268484
0.0066515305
0.0019067818
0.0038401016
0.0075738868
0.0060351151
0.0031339973
0.006192883
0.0028617959
0.011280981
0.0084607285
0.0074179461
0.005644138
0.0030061533
0.0099370973
0.0034180866
0.0040120319
0.0035969613
0.014712522
0.018125774
0.01419665
0.0061171106
0.0099961357
0.0087762112
0.0065644034
0.0099138543
0.0039527402
0.0043801339
0.010690333
0.0096947979
0.010679977
0.0014411249
0.0083062956
0.0084161125
0.014497599
0.012889425
0.0093268016
0.0052901958
0.0044615637
0.011065959
0.0087204538
0.0048098778
0.010357291
0.015762666
0.012523727
0.0058789877
0.011907432
0.0068368013
0.0077990908
0.0088873962
0.0085754609
0.020536035
0.0032630272
0.0061124992
0.010848466
0.004692276
0.0043581445
0.012123474
0.0046134409
0.012492817
0.01380602
0.012601642
0.024737943
0.0060207383
0.0020168347
0.016816268
0.001495021
0.082497843
0.0024554918
""
0.011219551
0.0014295514
0.0060331505
0.022051921
0.0070844255
0.017792597
""
0.0062202271
0.0045802509
0.049115665
""
0.076888196
0.05309182
0.0037467906
0.030134946
0.01567339
0.0030069659
0.027790111
0.058188789
0.0055804779
0.074257523
0.017548485
0.007355107
0.0035999722
0.030416889
0.014958998
0.014560045
0.018705487
0.011729999
0.0052709631
0.038103689
0.0051243026
0.0111806
0.03768342
0.017062537
0.0080830557
0.0060850708
0.0030757976
0.027497526
0.014721378
0.012360356
0.024996093
0.0088555729
""
0.067577355
0.0040813196
0.0083179893
0.008895766
0.0024658665
0.030260812
0.019303827
0.020487318
0.024535999
0.019537117
0.021575043
0.0034609416
0.011529369
0.032066915
0.019070959
0.0037493808
0.0059191417
0.011618409
0.0072623286
""
0.015695311
""
0.016213061
""
0.011020394
""
0.028518325
0.014143511
0.023852203
0.01247777
0.011040722
0.019628262
0.018834714
0.0078672012
0.0062537305
0.029766902
0.018972373
0.0032772713
0.013781179
0.038549207
""
0.014305583
0.044413816
0.055977993
0.0070770793
0.030218506
0.01124891
0.024668308
0.010024905
0.008109103
0.0056897714
0.00673398
0.0012916077
0.0057214964
0.0019642669
0.0017043565
0.0041736844
0.0052800342
0.011132018
0.018625662
0.048326407
""
""
0.021661641
0.033007767
""
0.025306491
0.0068128332
""
""
0.0032184813
0.01462755
0.049511131
0.007531371
0.00265408
0.023635423
""
""
""
""
0.071620926
""
""
""
0.061620791
0.054412495
0.034989357
0.0042404551
""
0.032428302
0.032166149
0.063758478
0.02934815
""
0.04572776
0.013444404
""
0.02299127
0.021927893
0.052071046
0.044279717
0.02384554
0.027979277
""
0.035737511
0.037586566
0.040141568
0.0068537234
0.0098190289
0.049930796
0.039134596
0.040971953
0.012184645
0.0070130448
0.021932062
0.023897806
0.0092847487
0.040032059
0.0078111975
0.0067955721
0.0028157576
0.011201874
0.0014610675
0.0074558826
0.012818933
0.042171679
0.0023611616
0.026984954
0.026622936
0.0091329683
0.0097678136
0.01966146
""
""
""
0.019399945
0.028179558
0.01261522
0.01377701
0.01677995
0.065337695
0.019333772
0.012031749
0.043824572
0.012112818
0.018014506
0.010542842
0.016148075
""
0.040237587
""
""
0.025257178
0.020378333
0.036191817
""
""
""
""
""
""
""
""
""
""
""
0.0089530032
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.033795506
""
""
""
""
""
""
0.058889952
""
""
0.034797836
0.036563288
""
""
""
0.04941624
""
""
""
""
""
""
""
""
""
""
""
""
""
0.055679061
""
""
""
""
""
0.04835888
0.041648012
0.0098949494
""
""
""
0.029668771
""
""
""
""
""
0.029032761
""
""
0.079597287
""
""
""
0.023646116
0.02263236
""
0.015567766
""
""
0.0049818326
""
""
""
""
""
""
0.0052753054
""
""
0.026667077
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.025783323
0.0042275558
""
""
0.046296842
0.081256106
0.032413729
""
""
""
""
""
""
0.024357053
""
""
0.0095604649
0.0090902112
0.006041789
0.017416235
0.027485486
0.05999897
0.049405605
0.01764231
0.011732743
0.0029422492
0.023203785
0.024318734
""
""
0.0095058037
0.02600383
0.018266659
0.037324376
0.020450192
""
0.02679161
0.013390376
0.013202246
0.026068814
0.02764727
0.004840245
0.01573251
""
0.021910274
0.0064495709
0.014762622
""
0.038834289
""
0.027310338
""
0.023182809
0.0086674783
0.019421935
0.039876774
0.012558763
0.030612748
""
0.078813858
""
0.026961541
0.033723433
""
""
0.032299679
""
""
0.069906011
0.015464216
0.021884194
0.048688371
0.0045143934
0.066781096
0.0039666998
0.032091942
0.068090223
""
0.011830015
0.066429555
""
""
""
""
0.05864482
0.025998998
0.0099084061
0.0090891775
0.0092307515
0.0017984769
0.0046349904
0.0099526206
0.013214799
0.017750397
""
""
""
0.03853428
""
0.025724441
0.034314834
0.044285469
0.012121372
0.031235611
""
0.011092145
""
""
0.038914435
0.030108444
0.00070733303
0.0075621339
0.012679763
0.0044463598
0.0032965285
0.0021267668
0.011591828
0.0060847858
0.0066675227
0.0076547097
0.0065941946
0.021816
0.02169843
0.01683159
0.037755825
0.027165266
0.00412841
0.034821756
0.013550374
0.0091377543
0.024814436
""
0.0074072792
""
""
""
""
""
""
""
""
""
""
""
""
0.014833316
""
""
0.039068844
""
""
""
""
""
""
""
""
0.052080862
""
""
""
""
""
""
""
""
0.061046597
""
""
0.054781865
""
0.007272339
""
0.06009461
""
0.050736766
""
""
""
0.009669642
""
0.0042582997
""
0.0076059941
0.04424509
""
0.028906811
0.027327836
""
0.043558661
0.02370224
""
""
0.023500605
""
""
-0.002754712
""
""
""
""
0.02733095
0.011292798
0.025167389
0.043201637
""
""
""
""
""
""
0.043235686
""
""
0.033185631
0.056044076
0.044933584
""
0.066307932
0.0090925395
0.0072538136
0.0063972468
0.016489582
0.0034683929
0.0057130856
""
""
""
0.013752443
0.01266354
0.0023614974
0.0045200721
""
""
0.003757877
0.016315177
0.011845702
0.0015993097
""
0.046987101
0.017547807
0.032223973
0.017589312
""
0.036318514
0.0062655746
""
0.014301551
""
0.020959735
0.020851739
""
""
0.052215267
""
""
""
0.028155776
0.036844682
0.0036331294
