kir_stycz_asian_male_p75_se
0.052362572
0.092995659
""
0.035799682
0.045749228
""
0.02170215
""
""
0.040562946
0.046975821
0.016219944
""
0.056972958
0.046892285
""
""
0.052630816
""
""
0.046992522
0.039359678
0.060252108
""
0.016743997
""
0.087903246
0.040649794
0.012185914
""
""
0.075993367
0.018281048
0.027123045
""
0.03330918
""
""
""
""
0.045252953
""
""
""
""
""
0.016469546
0.051992491
0.030496549
0.069172978
0.06005137
0.040891837
0.08799693
""
""
0.055656072
""
""
""
""
""
0.035453595
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.023016842
""
0.077983193
""
""
0.017825872
""
""
0.050387293
0.036129531
""
0.12778559
""
""
0.03768282
""
""
0.091965072
0.077153027
0.013119768
0.038047023
0.032858402
0.011590071
0.018770676
0.045914896
0.027425909
0.012322437
0.039922863
0.013923976
""
0.055922132
0.045162156
0.085459821
0.032910477
""
0.02752479
0.027504252
0.032411005
""
""
""
0.0753363
""
""
0.081511453
""
0.041915506
0.044109114
""
""
""
0.0086989375
""
0.050790064
""
0.059528418
""
0.05326432
0.052775316
""
0.075854383
0.047051173
0.066279389
""
""
0.099734567
""
0.081691816
""
""
""
""
0.03100278
0.070886999
""
0.025597895
0.043947428
""
0.049603816
""
""
""
""
0.036578596
0.0095904348
""
0.0045292499
""
""
""
0.05988501
0.007481664
0.030876663
""
0.046274558
""
""
0.038761843
0.018226879
""
""
""
""
0.02253212
""
""
0.018856784
""
""
0.037497789
""
""
0.060541611
0.025010141
""
""
""
0.080644466
0.082370467
0.029709486
""
0.0379172
0.05023085
0.082930669
0.065221593
0.059743367
0.039125063
0.019554345
0.068670936
0.064133056
0.0561652
0.066576466
0.055140276
""
""
0.031852528
0.054345701
0.047143836
0.014684653
""
""
""
""
""
""
0.015317671
0.067729808
0.057433654
0.070497692
0.016545365
0.051675498
0.03789679
0.040866304
""
0.06759201
""
""
""
0.049201477
""
""
0.059280809
0.077202924
""
0.044870086
""
0.080384843
0.062161859
0.023766266
""
0.03973208
0.014353931
0.042800151
0.08426141
""
0.071260348
""
""
0.022557709
""
0.03041805
0.072835371
0.022375373
0.021694615
0.021374507
0.018646074
0.0031640802
0.012200751
0.0037333467
0.0063425167
0.024119994
0.035388704
0.11532596
""
0.069998629
""
""
0.043250822
0.049259085
""
0.064893372
0.014423501
""
""
0.0061811558
0.018965835
0.10610083
0.035699844
0.008603733
0.070993431
""
""
""
""
""
""
""
""
0.093110405
0.07825657
0.042241935
0.0066827517
""
""
0.040610757
0.098527268
""
""
0.089091912
0.062939793
""
0.043834362
0.045940772
0.092198312
0.039754562
0.029444696
0.038538173
""
0.037690692
0.044006709
0.043133572
""
0.023559783
0.078172013
""
""
0.050630599
0.036899067
0.089531101
""
0.04720293
""
0.035666578
0.031320203
0.01488934
0.071558453
0.0033739116
0.025019474
0.077951103
""
0.014135938
""
""
0.045846224
0.054364357
""
""
""
""
""
""
""
""
""
""
""
0.070081167
""
""
""
""
""
""
0.05861403
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.050915904
""
""
""
""
""
""
""
""
""
0.071491361
0.08650928
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.09849599
""
""
0.080091439
""
0.019981805
""
""
""
0.077611193
""
""
""
""
""
""
""
""
""
""
""
""
0.078633957
0.049653083
""
0.037391033
""
""
0.02134607
""
""
""
""
""
""
0.024233712
""
""
0.084636532
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.038467977
0.010060251
""
""
""
""
""
""
""
""
""
""
""
0.060440309
""
""
0.082511336
0.050058134
0.02217743
""
""
""
0.13472755
""
""
0.015449706
""
""
""
""
0.040878817
""
0.055396128
""
0.07268732
""
""
0.046298351
""
0.041380841
""
0.024336182
""
""
""
0.0445204
""
""
""
""
""
""
""
0.052200619
0.088847265
""
0.043030169
""
""
""
""
""
0.063615113
""
""
""
""
""
""
0.064941302
""
""
0.013316236
""
0.01736021
""
""
""
0.04537617
""
""
""
""
""
0.12488448
0.034276325
0.034774434
0.056456331
0.031007623
0.0049990676
0.035392024
0.082840249
""
0.067492865
""
""
""
""
""
""
""
""
0.073751517
""
""
0.047973659
""
""
""
""
""
0.061209783
""
0.04347628
0.011014915
0.0070971013
0.08489456
0.048556104
0.079694726
0.097772993
0.075211182
""
""
""
""
""
0.016846376
""
0.093663074
""
""
""
0.022213558
""
""
""
""
""
0.090861849
0.058738548
""
0.088046491
""
""
""
0.059353366
""
""
0.10330823
""
""
""
""
""
""
""
""
0.082842395
""
""
""
""
""
""
""
""
0.087060235
""
""
""
""
0.0040627308
0.027655937
0.011774337
""
0.075810581
""
""
""
0.02537903
""
0.0090956697
""
0.020740351
0.057014272
""
""
0.064780779
""
""
0.020053664
0.10000591
""
0.031846255
""
""
""
""
""
""
""
0.052748729
0.014844582
0.054979313
0.055751119
""
""
""
""
""
""
0.085351467
""
""
0.066389151
0.063855775
0.057437409
""
0.080853388
0.016081044
0.015176577
0.011537355
0.027402293
0.0059635285
0.0034284007
""
""
""
0.019878155
0.020802019
0.0023873667
0.0088651078
""
""
0.0045913896
0.056494702
0.017885821
0.0020462647
""
0.085275762
""
0.086417802
0.034813989
""
0.049620759
0.0086904923
""
0.023460861
""
0.055648509
0.03221906
""
""
0.088188514
""
""
""
0.050180562
0.078104258
0.0046271295
