kfr_26_black_female_mean
""
0.33814698
0.42689797
""
0.57127404
0.32521823
0.33203849
0.30422649
0.37254083
0.34116578
0.37793803
0.36928946
0.36111075
""
0.36326215
""
0.37004802
0.34308484
0.52271897
0.39729372
0.41126153
0.43932205
0.35757905
0.40128988
""
""
""
""
0.35872895
""
""
0.36410037
""
0.33386979
""
""
""
""
""
""
0.38498801
""
""
0.36215371
0.37176755
0.32223073
0.31879801
0.37318867
0.34073517
0.33784544
0.39363965
0.3384378
""
""
0.34545687
0.32580894
""
""
""
""
""
""
""
""
""
0.37572938
0.37494001
0.34731969
0.34845638
""
0.32948992
0.3682858
0.33460069
0.36623976
""
0.39826748
""
0.33549404
0.31822112
0.383102
0.32057929
0.31079462
0.40819508
0.37539294
0.42616019
0.37847891
0.36643264
0.336032
0.38013497
""
0.43520314
0.4681294
0.35491911
0.44323394
0.36440581
""
""
0.36898834
0.38232136
""
0.35733613
""
0.39482516
""
""
""
0.35315865
0.40905076
0.34361172
0.37507612
0.37954909
0.40880647
0.32448176
0.35854143
0.39789298
""
""
""
0.36232054
""
""
0.38448891
0.33887881
""
""
""
0.40775007
0.3711718
""
""
0.345487
0.35997918
0.39217257
0.30849326
0.44590443
""
0.38998884
0.34953547
0.37780139
0.3849403
0.35559592
0.40267929
0.33199459
0.33349335
""
""
0.34157863
""
0.44088867
""
""
""
""
""
""
0.41400424
""
""
""
0.3679902
0.34082082
0.35683757
0.47063494
0.4241094
0.31391364
0.35252962
0.39685601
0.34671646
""
""
0.39877898
0.38685426
0.4415448
0.53640318
0.36450678
""
""
""
0.35427797
0.40468925
0.37263635
0.39057717
0.3774009
0.39991117
0.35243163
""
0.36597174
""
0.34858692
0.36686313
0.29011154
0.41140145
0.28785655
""
""
""
""
0.34481454
""
""
0.3790617
0.39758813
0.25025648
0.45189017
0.40367863
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.37722978
""
""
0.47255114
0.40549529
""
0.42948377
""
0.37223351
0.3382881
0.38701615
0.38314348
0.37057957
0.43866879
0.37545466
0.39644212
0.36618781
0.38167351
0.33395821
0.36971164
0.42427257
0.33712283
0.30889565
0.31142113
0.43049055
0.32792768
0.35424238
0.35652304
0.34002659
0.32184163
0.34960306
0.34344739
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.45461556
0.33437207
""
0.3644132
0.34972128
0.42091766
0.42580253
0.31708932
0.37318748
0.40805537
""
0.44327855
0.40117922
0.40664312
0.33099717
0.36865294
0.36106482
0.40870559
0.33946595
""
0.38817516
0.37969804
0.32939014
0.42937803
0.34379891
0.33819789
""
""
""
0.32063344
0.37365305
0.32117465
0.33394831
""
0.3628484
0.32471225
0.3856971
0.33685675
0.44129461
0.35524204
""
""
""
""
""
""
""
0.46184814
""
""
""
""
""
0.34231862
""
""
0.41606617
0.44867635
""
""
""
""
0.32844993
""
""
""
""
""
0.33710152
""
0.39160019
0.3726587
""
""
0.30686811
0.3509669
0.34259248
0.34830961
0.37871769
0.45713466
0.33367571
0.34631181
0.38544446
0.34928507
0.32454613
0.39732984
0.44774234
0.39277074
""
""
0.29540324
0.45293745
0.38246724
0.37982383
0.41788796
0.26565868
0.28208017
0.34589908
0.41017422
0.41395381
0.3500286
0.34649804
0.28804037
0.32482839
0.32764098
0.35260221
""
0.36628637
0.36188981
0.33341804
0.38836432
""
""
""
""
""
0.34150243
""
""
""
""
""
0.38588908
0.36527744
0.37254465
0.34527713
0.34074238
0.38317955
0.41056344
0.40062493
0.40958965
0.33483395
0.33661249
0.33074784
0.36145774
0.34586132
0.41104081
0.36905557
0.40137577
0.45340067
0.35262817
0.32819396
0.36560985
0.39380014
0.37323812
0.38644078
0.31827879
0.35561314
0.37759748
0.39275932
0.40408936
0.37656829
0.3875705
0.38214475
0.39309198
0.34633607
0.376849
0.3150931
0.36749977
""
""
""
0.33535939
0.37492144
0.3404879
0.44108763
0.40269974
0.41854465
0.44359207
0.34110793
0.37768865
0.40276867
0.37957591
0.42199916
0.41043061
0.38290814
0.42543218
0.35911685
0.41715208
0.47705042
0.39667118
0.45782346
0.34269592
0.33779263
0.3814185
0.34847629
0.35430649
0.41727164
0.41940305
0.38002023
0.46259576
0.39415279
0.35736102
""
0.45431668
0.47448659
0.39195353
""
""
0.50387329
""
0.4607555
0.35905549
0.3463788
0.37457681
0.47849673
0.40834188
""
""
""
0.3831982
""
0.49178848
0.39714187
""
0.3892321
0.41816959
""
""
0.34125584
""
""
0.60940272
""
0.40772742
""
0.3756935
0.37791002
0.42788988
0.42733961
0.41089287
0.48505196
0.47203341
0.47012848
0.45031035
""
0.36293581
""
0.48033515
0.48977032
0.42045555
0.41697142
0.39175642
0.41112196
0.47963446
""
""
""
""
""
0.38028207
0.43360075
0.44812328
""
""
0.42385486
0.44582102
""
0.49039808
0.39058438
0.39137772
0.36506778
0.40339196
0.43482402
0.36610535
0.38615191
0.38888854
""
""
0.40331888
0.49023464
0.40778133
0.44956681
0.43139517
0.56864542
0.32974267
0.41752133
0.45252499
0.43492001
0.48993686
0.48174456
""
0.65167111
""
0.51262248
""
0.36397845
""
0.40454635
0.30706683
0.38126227
0.32244104
0.32199648
0.43770888
0.38971689
0.36414096
0.3909097
0.47784132
0.53360349
0.4441039
""
""
""
""
""
""
""
""
""
""
0.45085248
0.41126004
""
0.32201126
""
""
""
""
""
0.39260986
""
0.56096417
0.389826
0.37322947
""
""
""
""
0.39802074
0.37743238
0.33291498
0.41607961
0.32597908
0.31300825
0.39116424
0.34256691
0.37812307
0.42540956
0.46027601
0.55324447
""
0.4123514
0.45028493
""
0.41425076
0.42293692
""
""
""
""
""
0.33764058
0.38725778
0.39286804
0.35430458
0.34557185
""
""
0.44086093
0.39744502
0.39278013
0.44156858
0.38578439
0.39474863
0.34659535
0.37196639
0.31993896
0.3857277
0.42291048
0.40101066
0.39946178
0.32027596
0.32041088
0.37773389
0.36487675
0.38259298
0.36154234
0.35426164
0.40838659
0.35925627
0.39215264
0.40093097
0.42997545
0.4029628
0.4114764
0.3703357
0.42390379
0.41681132
0.40554386
0.40605173
""
""
""
0.35143471
0.3633222
0.34943047
""
0.36747539
0.34182659
""
""
""
""
""
""
0.32115477
0.40166426
0.40000543
0.30391017
0.33504766
0.38463619
""
""
""
""
""
""
""
""
""
""
0.39627111
0.31524861
0.37730396
0.39609244
0.39753881
""
""
0.34865335
0.45185477
0.45936587
0.49699616
0.53310305
0.44801202
""
0.43934569
0.48411569
0.49630183
0.46049753
""
0.38863981
0.48134172
0.46244535
0.38651925
0.44879353
0.39370137
0.42927599
0.43355379
0.40953818
""
""
0.3555001
0.37702346
0.37602702
0.37588009
0.38173071
0.40830636
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.29639143
""
""
""
""
""
""
""
""
""
""
0.36585131
0.32540682
0.30344227
0.35111022
0.3332549
0.34568039
0.34346783
0.33209145
0.33337083
0.3113361
0.33386654
0.37692416
0.32182372
0.42716169
0.37209231
0.35776776
0.36341143
0.33431143
0.31942523
0.41652343
0.37818882
0.37134525
0.40905875
0.38127008
0.35043249
0.32472193
0.41091505
0.34560332
0.34302509
0.36083934
0.33876213
0.36449072
0.36073914
0.33476147
0.3420786
0.44842568
0.37368152
0.38248536
0.42630455
0.36992541
0.48571774
0.38144478
0.366245
0.37923935
0.6209985
0.4300746
0.41064572
0.41596207
0.39514577
""
0.34304324
""
0.35363024
0.36472902
0.39669505
0.34997517
0.35127941
0.43484798
0.45235127
0.44302657
0.43038353
0.4868544
0.4505477
0.39445117
0.34578526
