pos_hours_other_female_mean_se
""
""
""
0.064688139
""
""
0.060636017
""
""
""
""
0.057506293
""
""
""
""
""
""
""
""
""
0.047759403
""
""
0.047697723
""
""
0.072233267
0.035312142
""
""
""
0.044108786
0.04265118
""
0.081063211
""
""
""
""
""
""
""
""
""
""
0.04437422
""
""
""
0.064904451
0.037737031
""
""
""
0.07404501
""
""
""
""
""
0.054630406
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.058994379
""
""
""
""
0.058497563
""
""
0.060948871
0.073761068
""
""
""
""
0.086968869
""
""
""
""
0.031566642
""
0.059521727
0.033087466
0.035855327
0.082858719
0.063604817
0.034263037
""
0.048046689
""
""
""
""
0.036805231
""
0.06306906
0.11494755
0.056889515
""
""
""
""
""
""
""
""
""
""
""
""
""
0.030545829
""
""
""
""
""
0.094527252
0.063354909
""
""
""
""
""
""
""
""
""
""
""
""
""
0.065307833
""
""
0.043532804
""
""
""
""
""
""
""
0.089450091
0.030129688
""
0.014490291
""
""
""
""
0.021812947
0.047934476
""
0.049535245
""
""
0.059278779
0.048484866
""
""
""
""
0.051590361
""
""
0.053995911
""
""
0.078975402
""
""
0.058270127
0.044206005
""
""
""
""
""
0.050055124
""
0.06579721
0.091746725
""
""
""
0.074627616
0.044455249
""
""
""
""
0.10948247
""
""
0.082486458
0.063471392
0.035867285
0.035113011
""
""
""
""
""
""
0.043448389
""
""
""
0.033218417
0.060070951
0.058516081
0.023682475
""
""
""
""
""
""
""
""
""
""
""
0.048404068
""
""
""
0.052065648
""
""
0.032637309
0.091452189
""
""
""
""
""
0.020983145
""
0.073794112
""
0.059078045
0.045333322
0.056335118
0.051480569
0.015781064
0.046403456
0.019728566
0.022185283
0.081711531
0.067370087
""
""
""
""
""
0.064818636
""
""
""
0.03228553
""
""
0.020451861
0.059340056
""
0.058238681
0.026078686
""
""
""
""
""
""
""
""
""
""
""
0.057835471
0.024030332
""
0.059700582
""
""
""
""
""
""
""
""
""
""
""
0.043256093
0.083465666
""
0.11000609
""
""
""
0.053660769
""
""
""
""
""
""
""
0.033829309
""
0.077720553
0.072046436
0.03843949
""
0.018672932
0.065947019
""
""
0.033829335
""
""
""
0.10042914
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.087913364
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11157984
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.075242803
""
""
""
0.071998216
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.050097011
""
""
""
""
""
""
0.041802559
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.049815927
0.027502751
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.080213606
0.051098865
0.069133431
""
""
""
""
0.084473334
""
0.039730184
""
""
""
""
0.085719161
""
0.096834041
""
0.068351246
""
""
0.049154002
0.044749584
0.053910371
""
0.02902695
0.088182442
""
""
0.054767422
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.039961994
""
0.042314637
""
""
""
""
""
""
""
""
""
""
""
0.10356478
""
""
0.027899904
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.056969088
0.044909142
0.029719654
""
""
""
""
0.065592468
""
""
0.098163016
""
0.10472992
0.030113649
0.062797926
""
""
""
""
0.034849636
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.096691921
""
""
""
""
""
0.011745949
0.049637552
0.031767193
""
0.077216536
""
""
""
0.038151063
""
0.027113546
""
0.045480613
""
""
""
0.095079549
""
""
0.031747304
""
""
0.090135984
""
""
""
""
""
""
""
0.073773742
0.034532949
""
""
""
""
""
""
""
""
0.10707678
""
""
0.076735079
""
0.096310742
""
""
0.049489941
0.063099504
0.045862447
0.057599775
0.020626379
0.021420514
""
""
""
0.049678154
0.040031385
0.014380814
0.029222827
""
""
0.020659843
""
0.051677831
0.010341227
""
""
""
""
0.058660716
""
0.088932775
0.025561087
""
0.039831504
""
""
0.082253166
""
""
""
""
""
""
""
""
0.015934462
