coll_pooled_female_p1
0.071354814
0.040310644
0.073437981
0.065563463
0.11075858
0.008523182
0.084264539
0.075355947
0.11594213
0.094196454
0.074198581
0.12158
0.14567135
0.090203218
0.064356543
0.097209372
0.066209443
0.15069287
0.079695918
0.011450868
0.13848528
0.10772767
0.12541027
0.08333879
0.17502306
0.085449301
0.15123795
0.097746715
0.13017806
0.16744782
0.10224372
0.15398328
0.14023806
0.12735642
0.14548658
0.081738085
0.082424641
0.13533635
0.067400515
0.18008645
0.14884628
0.095950939
0.14005841
0.19814391
0.19798419
0.077860564
0.16100761
0.070743985
0.17131099
0.11817418
0.083149888
0.13326778
0.087431818
0.0043351343
0.12132205
0.086979821
0.081836067
0.044943973
0.071162947
0.15186584
0.090366937
0.13628559
0.029886203
0.086021006
0.11968544
0.067280449
0.103957
0.14018445
0.19326124
0.087944582
0.098548256
0.11847647
0.087219723
0.1150127
0.05552743
0.037829489
0.026940452
0.033514064
0.074797273
0.10246775
0.10111646
0.10149511
0.090047665
0.11709739
0.11388317
0.044584081
0.072131142
0.048925962
0.076021753
0.041302662
0.036739912
0.065892853
0.074247137
0.077966936
0.016906191
-0.018404556
0.0028092791
0.058339242
0.13142115
0.062434018
0.15696006
0.23584713
0.16471891
0.1635592
0.17249192
0.16870469
0.12912862
0.090849467
0.12448375
0.1112693
0.1680167
0.10503815
0.15021476
0.1473027
0.13848005
0.086939894
0.11441934
0.068360262
0.019797033
0.024665801
0.079244375
0.09066312
0.085340001
0.079041459
0.052611511
0.14785497
0.097337097
0.10144588
0.043055091
0.059262365
0.19294338
0.07650923
0.10457626
0.08220166
0.085900038
0.062584192
0.064727567
0.097196318
0.018805454
0.10963843
0.18527389
0.040347427
0.016653109
0.15433119
0.071250141
0.075138472
0.082996979
0.082539462
0.13677202
0.11419215
-0.018820994
0.11734987
0.10560135
0.057835896
0.091779605
0.12870151
0.073237479
0.07478971
0.085152768
0.11987661
0.14692074
0.15204246
0.10159592
0.13245586
0.11395739
0.23575649
0.14135961
0.11074874
0.040352907
0.083881594
0.13359292
0.11783347
0.055818159
0.12410457
0.01702681
0.071503393
0.064650305
0.083006412
0.07900285
0.10643167
0.085178114
0.09610346
0.082911335
0.10445482
0.032025963
0.1208942
0.071139283
0.14280018
0.10380181
0.013043278
0.1371675
0.05981246
0.11378154
0.053276151
0.17147887
0.047264993
0.09233892
0.0872453
0.10575719
0.043684341
0.075843461
0.022716315
0.036146756
0.079949588
0.069614843
0.073340073
0.096881598
0.041060638
0.021361144
0.056318287
0.079250738
0.10117837
0.10276009
0.041255668
0.15729631
0.10017319
0.12326305
0.16952769
0.08463496
0.034512077
0.15252076
0.11339686
0.082330607
0.056570098
0.095602632
0.06307929
0.11070003
0.12633491
0.23200601
0.15982571
0.14841951
0.14578642
0.15979484
0.14995123
0.21607868
0.14688198
0.065159798
0.14335749
0.10087001
0.12798104
0.10723789
0.10395651
0.061537951
0.050955266
0.057546284
0.1565453
0.08720278
0.18644983
0.1861891
0.18521748
0.1966227
0.1183868
0.13531446
0.21301804
0.14336179
0.17520411
0.10842742
0.22145902
0.10131656
0.2322861
0.14388351
0.16992608
0.087636009
0.087137818
0.22422753
0.33015889
0.2597172
0.3202537
0.21754305
0.14434658
0.10806019
0.1181771
0.11127302
0.1308431
0.079425097
0.15392935
0.16884026
0.2302392
0.1480964
0.16112724
0.20383292
0.62177837
0.35773635
0.28908268
0.22026698
0.13403246
0.20765641
0.23703013
0.26276448
0.12058095
0.3084988
0.12265393
0.079118632
0.11119844
0.15236646
0.17904033
0.20505223
0.1535892
0.24534011
0.12801203
0.16274115
0.10843854
0.10361185
0.17757411
0.11452898
0.17467989
0.26493376
0.18583623
0.20624499
0.28556523
0.15033571
0.14854831
0.13876037
0.1831798
0.12395455
0.1097531
0.14306216
0.11638795
0.10939298
0.1584667
0.15245974
0.13445985
0.27284044
0.13260499
0.11366751
0.13963203
0.1141047
0.12750044
0.11332591
0.11641135
0.21277444
0.083334662
0.10765958
0.13300578
0.06777104
0.20598996
0.11378574
0.12550876
0.091113396
0.15939853
0.077133819
0.10961421
0.090155751
0.10730474
0.11174598
0.16231024
0.14171794
0.0965771
0.11061552
0.12426357
0.02706158
0.098088674
0.12080388
0.25145194
0.082458064
0.096613295
0.049980491
0.11647827
0.069200583
0.038167655
0.072689705
0.20185806
0.12670095
""
0.19081682
0.12645778
0.1108549
0.10692055
0.11004274
0.066610061
0.16769694
0.20451747
0.3268396
0.4609417
0.39084065
0.63842022
0.22944766
0.30760127
0.28434059
0.25176919
0.38166907
""
""
0.47365323
