hours_wk_black_pooled_p75_se
3.6870961
""
""
2.6320975
1.7323855
4.0360398
1.0865974
""
""
2.2626932
2.4988782
0.94805086
""
7.4218941
3.490521
""
""
4.2006688
""
4.460146
1.5507405
1.1365148
2.1590416
2.3188183
0.94023538
5.7525697
2.2160356
1.7341598
0.81215388
3.9247875
2.6641114
2.4664655
0.9053998
1.1858906
2.3379612
1.8823583
4.075407
3.6721668
7.8837013
6.4427571
1.1720129
4.1033716
5.7222137
""
4.0245037
2.9960785
0.81962049
2.9402909
1.1468917
3.0671229
1.617541
1.8284473
2.0297365
12.363917
5.7093482
1.4535507
4.4315243
9.3357944
9.1513596
2.1353395
4.3519964
1.2579135
6.8765779
9.2224569
""
""
""
""
""
""
3.4176781
3.1346469
3.022352
2.3806672
4.7942629
""
3.0265336
4.3314161
6.1557236
0.83470935
3.9952633
5.3142309
""
3.4627244
1.1289643
5.7804031
4.8949451
2.2266471
1.4988891
3.7868066
3.804554
""
""
2.240519
""
""
7.1617131
3.1182802
1.1568843
2.5926986
3.2237372
0.75544816
1.4747556
2.9355726
2.5433526
1.3078846
2.6870062
1.109767
5.6904492
3.8645668
3.0767174
2.1177335
0.97972924
4.5309339
1.2610114
1.201367
1.1473178
4.767025
6.6936116
8.1462688
2.7852201
4.2109871
3.6913412
2.6519532
4.3239937
1.4718041
1.292228
6.5036178
3.9066339
4.1789103
0.49253303
3.5012932
3.247364
5.0235796
4.8498249
4.5304265
2.1339166
1.4887465
4.3495898
2.6682293
1.7120479
3.8921127
6.9922986
5.495152
2.3120375
4.1490669
2.2770698
2.988739
3.2658837
3.6234295
7.8641376
0.99219108
2.121362
3.9546268
1.94276
1.5943953
5.7300768
1.6908119
7.0087271
6.3828635
""
""
1.3262229
0.57651931
5.4626427
0.38856837
""
""
""
3.8191831
0.5042817
1.9564339
""
2.2280231
""
""
2.3821793
1.7327363
""
""
""
""
1.2659417
""
6.9489236
0.99222344
""
""
2.1154432
""
5.2173328
2.6338544
1.3323511
""
8.8081818
5.100194
6.3104424
3.7205331
1.6948599
""
1.8934277
4.3927155
""
4.6615376
2.8011408
2.5492983
1.0623846
""
4.994873
3.8894172
""
3.3703942
""
""
1.3117574
2.265368
2.6259477
0.83468843
""
7.4410882
5.6754436
""
4.1898355
""
1.1015239
4.2749634
""
5.7878036
1.2983425
2.0183139
3.5499086
2.836493
""
""
""
4.4765654
""
2.9438329
""
""
5.6439447
""
4.2426424
3.7900794
""
7.2431493
2.7008712
1.9274784
""
4.3461137
1.0336969
4.5840206
""
""
5.8826852
""
""
2.2517309
""
2.7198241
5.5434809
3.1305428
2.3866713
1.7940696
1.8650221
0.35499218
1.6964276
0.49904189
0.53404194
1.292102
1.837007
3.7826116
7.7119451
""
""
""
7.5308466
""
""
""
2.0739107
""
""
0.96618819
3.694505
""
2.2847431
0.90145642
""
""
""
""
""
""
""
""
""
""
""
""
1.2679411
""
""
""
""
""
""
""
4.5189667
""
6.4101467
6.5248613
""
""
7.1476264
7.9818344
""
""
""
""
""
3.1871414
""
""
""
3.6722257
2.5369327
""
""
3.7846544
""
2.845958
2.490483
1.0410303
3.9098511
0.42796001
2.0230808
4.8625021
""
0.80679303
""
""
3.8271022
3.6513903
6.9958
""
""
""
""
""
4.3045449
5.6966252
4.1646342
""
7.0648866
3.8192284
""
7.059514
""
5.0934129
7.434092
""
6.3893127
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
7.7338657
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
3.4195044
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
5.4262447
""
""
1.6471288
""
""
""
""
""
""
1.4609076
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.3128318
""
""
""
""
""
""
""
""
""
""
""
""
""
""
3.9192727
3.4301951
2.1096134
""
""
""
""
6.7796001
4.7803941
1.0373766
8.1762514
7.7043309
""
""
4.8852835
""
5.7558231
""
""
""
""
5.7214069
4.9453349
""
""
1.8113602
6.8265786
""
""
2.5937982
""
""
""
""
""
""
7.5761995
3.7068629
6.3908672
""
6.3463998
""
""
""
""
""
""
""
""
""
""
""
""
4.2644105
13.229826
""
1.5833256
""
1.4141698
""
""
""
4.0163622
""
""
""
""
""
""
4.334434
3.6899521
4.7119107
2.629914
0.61449802
1.5704508
4.7202597
5.210041
6.0148039
""
""
""
""
""
""
""
""
3.6240618
""
""
4.1788411
""
""
""
""
""
2.8159339
6.1905336
1.8385499
1.1466085
0.62867558
4.3107147
2.3780479
2.5596018
2.6966314
2.8318908
5.9812298
""
7.1390972
""
""
1.2501516
""
6.0229344
4.2963114
7.6093779
""
2.5865591
""
""
""
""
""
""
""
""
""
""
""
""
4.4426003
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
2.4711084
""
""
""
""
""
""
""
3.4013231
""
1.3478045
""
2.7771354
""
""
""
""
""
""
""
""
""
6.4171867
""
""
""
""
""
""
""
""
3.282522
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
3.4308574
2.8691635
2.1485968
5.4458132
1.2711276
1.3308192
""
""
""
5.1554775
4.7858963
0.79831964
1.3765707
""
""
1.2902983
5.8852606
3.6536522
0.51851863
""
""
""
""
5.2399421
""
""
2.0870879
""
5.2841311
""
""
5.8965864
""
""
""
""
""
""
""
""
1.1672527
