has_mom_black_female_mean
""
0.81921703
0.86463755
""
0.75601393
0.70269287
0.6845383
0.65138578
0.81655115
0.85629928
0.83302838
0.71150428
0.93724549
""
0.72722715
""
0.6837033
0.69472104
0.98675752
0.85108328
0.98396707
0.84591484
0.79308408
0.80667114
""
""
""
""
0.96793991
""
""
0.77580011
""
0.78940451
""
""
""
""
""
""
0.92842275
""
""
0.79858875
0.76183665
0.72039407
0.70050144
0.81207705
0.84677315
0.79503232
0.83891225
0.76753032
""
""
0.70730931
0.64175564
""
""
""
""
""
""
""
""
""
0.60840559
0.74355471
0.69173467
0.81286705
""
0.66944897
0.58233619
0.7478931
0.83485091
""
0.81286496
""
0.7844187
0.76274061
0.76537991
0.73367584
0.80664033
0.95493358
0.69005394
0.86894214
0.77369595
0.82283121
0.7587322
0.81309628
""
0.80226111
0.78199136
0.79103768
0.87843508
0.86247551
""
""
0.83641058
0.8928836
""
0.70998776
""
0.9013592
""
""
""
0.69699311
0.80972999
0.6869024
0.64971167
0.72460711
0.70803952
0.7792834
0.76767457
0.87439829
""
""
""
0.91711301
""
""
0.77344888
0.57546085
""
""
""
0.79400378
0.77585173
""
""
0.800924
0.70753711
0.69567955
0.62335032
0.82691771
""
0.72919363
0.59833533
0.69545251
0.80375177
0.722013
0.73747176
0.73625857
0.71166784
""
""
0.80758315
""
0.92808264
""
""
""
""
""
""
0.82492316
""
""
""
0.8307181
0.93861979
0.94347602
0.99454623
0.90757638
0.86262119
0.79412103
0.83504677
0.8540839
""
""
0.88061649
0.81602734
0.90953392
0.8966276
0.80604464
""
""
""
0.80415303
0.77369821
0.7760995
0.77370155
0.81697953
0.85173965
0.64015716
""
0.69468439
""
0.88320297
0.83574766
0.95925349
0.90316302
0.78317297
""
""
""
""
0.87669683
""
""
0.89641279
0.93034083
0.65231985
0.85730737
0.86912876
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.79936039
""
""
0.93360537
0.72436857
""
0.86219388
""
0.8938235
0.86302716
0.90185845
0.95014411
0.91909337
0.93975627
0.84027255
0.8387692
0.92454743
0.74750388
0.73220068
0.86167103
0.81003845
0.79715866
0.61209625
0.70376319
0.78416562
0.60455137
0.76944691
0.63409895
0.63094789
0.60992277
0.66389215
0.70237619
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.90597355
0.71606624
""
0.87557411
0.6674248
0.77976674
0.87152928
0.84640151
0.79216576
0.78483754
""
0.82867169
0.88073593
0.75833833
0.80816698
0.87189257
0.79789746
0.9215855
0.84249669
""
0.58141226
0.83080101
0.74503541
0.75183189
0.81920123
0.8070966
""
""
""
0.92902279
0.81185263
0.66830289
0.85825908
""
0.95496297
0.88583547
0.88079005
0.70961779
0.95786333
0.67659402
""
""
""
""
""
""
""
0.99689353
""
""
""
""
""
0.87140661
""
""
0.82725841
0.77523887
""
""
""
""
0.8325302
""
""
""
""
""
0.84014142
""
0.89686525
0.8975836
""
""
0.63647348
0.71149987
0.59200197
0.87627923
0.67323434
0.63767147
0.76478297
0.69541305
0.89871234
0.86850482
0.88873446
0.87131667
0.81774527
0.81034082
""
""
0.92825902
0.87703902
0.87837344
0.87545079
0.77960461
0.880445
0.7650848
0.84868103
0.82411945
0.89726043
0.85546952
0.927064
0.74845475
0.81047559
0.821145
0.8625437
""
0.83821625
0.80730009
0.78390753
0.95578825
""
""
""
""
""
0.82600313
""
""
""
""
""
0.75014436
0.82915664
0.83651406
0.76920366
0.78801352
0.74362481
0.86679399
0.793432
0.80157304
0.73496157
0.7383163
0.78035682
0.72362924
0.82403529
0.7921145
0.8425951
0.78670609
0.80278933
0.78811294
0.67457819
0.82963616
0.81287235
0.82451582
0.82602882
0.70394963
0.77795613
0.80893672
0.8495937
0.85451949
0.85980874
0.85060394
0.81724268
0.80747139
0.79231721
0.82311857
0.83373439
0.76789433
""
""
""
0.64092332
0.72397888
0.75467801
0.83263677
0.88562995
0.8361088
0.79985249
0.74938393
0.77334708
0.83324945
0.8062166
0.80886644
0.7810483
0.77154183
0.86986208
0.86497998
0.89452881
0.89538634
0.87868237
0.83961713
0.7364074
0.82276553
0.77394104
0.82297766
0.72453135
0.7879135
0.81719375
0.83758587
0.87163627
0.86806977
0.67841679
""
0.94130737
0.91546565
0.79048806
""
""
0.86807019
""
0.93424541
0.77789086
0.83302546
0.72324032
0.77367276
0.89198714
""
""
""
0.90992528
""
0.84389317
0.92648762
""
0.79084349
0.87799525
""
""
0.86071879
""
""
0.75352776
""
0.86253387
""
0.86213958
0.89801484
0.87264329
0.86035794
0.8432073
0.90667921
0.87402499
0.87262833
0.94439465
""
0.75429392
""
0.87060785
0.91392076
0.81079751
0.75322318
0.82620871
0.84375882
0.96428174
""
""
""
""
""
0.98901516
0.95512313
0.81002253
""
""
0.86179441
0.94684792
""
0.90322709
0.79672778
0.8616488
0.78974438
0.74815464
0.87241387
0.79642051
0.77997726
0.7880981
""
""
0.88560355
0.96223682
0.85929155
0.85699141
0.92998719
0.87621605
0.82395136
0.71679527
1.0013121
0.84756309
0.98779976
0.86492401
""
0.97009373
""
0.96656674
""
0.78507042
""
0.79985011
0.93623227
0.81104022
0.71145612
0.93511403
0.75932443
0.86403549
0.93291348
0.89244717
1.002686
0.97583616
0.9242509
""
""
""
""
""
""
""
""
""
""
0.82938206
0.9132328
""
0.81223333
""
""
""
""
""
0.87665606
""
0.85859078
0.84405708
0.85774654
""
""
""
""
0.83697909
0.82010299
0.65158105
0.82301283
0.95480901
0.82619625
0.79358381
0.71247017
0.76692754
0.69479042
0.73331684
0.86749172
""
0.79578638
0.8247726
""
0.76526719
0.79806781
""
""
""
""
""
0.88015318
0.84470189
0.88101935
0.95749611
0.93648547
""
""
0.85057843
0.86216515
0.86937511
0.90251172
0.62730771
0.76257533
0.75922942
0.67910409
0.70076966
0.81751382
0.75259268
0.80660868
0.83012116
0.80778623
0.71325862
0.79838365
0.75917161
0.81963056
0.70845532
0.75893903
0.8830725
0.84382486
0.8621006
0.82481807
0.88914657
0.93909591
0.92068142
0.83963037
0.88465768
0.9005118
0.85048008
0.90946054
""
""
""
0.81535518
0.8952986
0.86052597
""
0.94101888
0.80960387
""
""
""
""
""
""
0.90361726
0.8413229
0.83947754
0.84131473
0.80326837
0.80554622
""
""
""
""
""
""
""
""
""
""
0.78704703
0.85147357
0.87406218
0.55490285
0.98460174
""
""
0.92141485
0.90287548
0.91320914
0.90091199
0.94114667
0.854707
""
0.84774631
0.8923437
0.88624603
0.76915997
""
0.76689237
0.95405865
0.9909364
0.97452199
0.91010803
0.93647933
0.89161456
0.93921888
0.91662955
""
""
0.78126621
0.75624228
0.75215167
0.75195462
0.68148899
0.8369205
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.85329026
""
""
""
""
""
""
""
""
""
""
0.71641213
0.68170124
0.83651149
0.74216282
0.74246562
0.82195491
0.7923041
0.79785872
0.78352457
0.70526195
0.76413029
0.75088656
0.80561393
0.8251369
0.69137675
0.75444263
0.76328558
0.81865317
0.77243638
0.82787853
0.7921052
0.81183088
0.87454301
0.76789689
0.76030129
0.78311938
0.84614819
0.77048123
0.7671088
0.75109828
0.84588742
0.79556447
0.83481991
0.79620039
0.8870132
0.81887501
0.73437285
0.86408573
0.85367233
0.78816563
0.89559275
0.62900889
0.81805044
0.85610735
0.91752309
0.7626695
0.80964744
0.84976286
0.93802184
""
0.82907528
""
0.89670974
0.83918434
0.80296087
0.87142992
0.83485955
0.92225224
0.92849886
0.78883469
0.89000642
0.87042814
0.77738762
0.69070345
0.72240216
0.67730528
0.74415272
0.79552978
0.76474196
0.76850086
0.75964725
0.65047795
""
""
0.70671612
0.79642063
0.6458649
0.84161985
0.83044893
""
0.86965257
""
0.84683418
0.85313642
0.90749216
""
""
""
0.86912972
0.90234101
0.88149858
0.90036005
0.86266458
""
0.91456908
0.85843277
0.84310579
0.84867722
0.89375925
0.927836
""
0.83626914
0.82252359
0.92892283
0.88237572
0.84487426
0.81624222
""
""
""
0.80794048
0.73682427
0.79371655
0.79139566
0.78414869
0.69144911
0.80661386
0.74539906
0.88352472
0.83471048
""
0.57194072
0.5987727
0.67759067
0.75162661
0.74006218
0.83874726
0.72818238
0.97639591
0.72651947
0.73220581
0.71650153
0.83966237
0.63112766
0.75241852
0.72840452
""
0.59511191
""
0.80473667
0.75943661
0.71589816
0.7471692
0.76367795
0.74859172
0.7512989
0.97459447
0.91530198
0.77441525
0.84383833
0.75314742
0.81933057
0.8596676
0.96388906
0.86195958
0.82426298
0.83970112
0.99986953
0.73542255
0.78445613
0.8874079
0.95763546
0.99965852
0.91386974
0.78459901
0.86369264
0.82872307
0.91944098
0.82413661
""
0.83763152
0.88689059
0.85708892
0.87783039
""
""
0.88743711
0.93486995
""
""
0.78021848
0.8288464
0.73704726
0.83336127
0.71688002
0.80088127
0.80102772
""
""
0.84148616
0.81482148
0.82900214
0.82722133
0.7996583
0.78881121
0.76422429
""
""
0.86502993
0.95036536
0.91332805
0.87628073
""
