kfr_native_white_female_mean
0.54589432
0.54475093
0.59930599
0.52632397
0.51354182
""
0.55212444
0.50283837
0.50906461
0.49083197
0.51690316
0.60724282
0.53962702
0.57960546
0.52425528
0.54719591
0.53019524
0.550102
0.43693781
0.51983738
0.54184186
0.52183485
0.5349142
0.5404315
0.50616544
0.53406817
0.54242182
0.53727651
0.49685293
0.54639602
0.48150715
""
0.54930526
0.5236336
0.56430537
0.50485885
0.59911203
0.52572513
0.54185051
0.51057684
0.58132571
0.5540269
0.55284268
0.49633494
0.57149839
0.63905656
0.50541419
0.51750535
0.55414814
0.53593421
0.59590721
0.55410463
0.49828416
0.61684996
0.56351352
0.53062004
0.48593062
0.51808703
0.61010939
""
0.53180671
0.52793413
0.57817733
0.49478522
0.5739823
0.51909667
0.46686825
""
""
0.53974682
""
""
""
""
0.518076
""
""
0.54259717
0.50554216
0.41571632
0.41632554
""
""
0.48049513
0.42928448
""
""
""
0.53218096
0.5235225
""
0.45675051
0.46244797
""
""
""
0.59175134
0.53511798
0.55938894
0.53939885
0.59493256
0.55484486
0.52922076
0.57887745
0.49906242
0.57230836
0.56116939
0.50940585
0.55698705
0.54556459
0.55058599
0.56372988
0.51725405
0.48360616
0.55863935
0.50486791
0.56024623
0.52500522
0.48496035
0.52966821
0.51914114
0.49897936
0.50517094
0.53630072
0.55195326
0.54634637
0.52562743
0.50854498
0.54150486
0.56977034
0.58461154
0.54913574
0.49124369
0.55369246
0.52580285
0.45452937
0.51611137
0.57771486
0.50549197
0.50970769
0.52898347
0.54768294
0.50297391
0.49112141
0.52007157
0.53410816
0.46899992
0.4767735
0.46953356
0.63038605
0.53752995
0.52765596
0.51667571
0.5381152
0.53781617
0.44944891
0.535537
0.53015071
0.50387013
0.51436192
0.48308855
0.50778079
0.56105244
0.48700568
0.58198434
0.53752208
0.46995625
0.48694205
0.52314281
0.49474251
0.5740447
0.48688501
0.50774968
0.50628525
0.50655395
0.49121812
0.52235091
0.51033282
0.44612589
0.48677039
0.57210827
0.51706606
0.53949618
0.52125674
0.56740582
0.44593719
0.63412178
""
0.57462269
0.55223483
0.51328027
0.58415532
0.6467452
0.5126313
0.60600775
0.58308256
0.55797553
0.54548323
0.59213716
0.6469301
0.57784027
0.54591793
0.55307662
0.57700884
0.61000699
0.54790598
0.65348184
0.50973475
0.53348303
0.56053925
0.65775692
0.56355989
0.5880872
0.60956365
0.57016432
0.6299026
0.62206882
0.49382606
0.55672222
0.57643175
0.61087966
0.5635432
0.60079676
0.65330333
0.58519059
0.5794788
0.66574967
0.61080277
0.64437878
0.6087774
0.53214175
""
0.54985255
0.59728605
0.6092602
0.5533483
0.5692969
0.52593189
0.54580963
0.56640488
0.58272529
0.60741085
0.61772281
0.52989095
0.54984754
0.56929207
0.63791794
0.61220711
0.54844189
0.52848595
0.62192857
0.62726587
0.57757461
0.57991368
0.63485754
0.68668866
""
0.50333703
0.52820283
0.5512867
0.58034855
""
0.63732827
0.64271337
0.61040503
0.56554031
0.53244632
0.5928365
0.56793207
0.40977371
0.55748415
""
0.58782327
""
0.61820346
0.63198113
0.59791708
0.60932565
0.6340186
0.59536237
0.59906256
0.55898023
0.57292432
0.56056356
""
0.56227702
0.56232303
0.57780445
0.60918295
0.55837685
0.53892422
0.50340593
0.58107984
0.6605612
0.58908832
0.54976398
0.63291556
0.55538034
0.5958333
0.58691072
""
0.67930377
0.62219614
0.56362957
0.55668646
0.58775181
0.60785562
0.61394066
0.69895059
0.65150386
0.61295974
0.64518368
0.64148074
0.6027329
0.63733625
0.57461369
0.54488939
0.60590929
0.54121619
0.6948126
0.58471107
0.47833514
0.51359272
0.48548624
0.52605951
0.59442115
0.45845783
0.51968294
0.48292077
0.5206992
0.56335163
0.48256949
0.48293912
0.43184146
0.54289168
0.52636766
0.52136302
0.4556976
0.54473555
0.45078823
0.45648149
