working_natam_female_p25_se
""
0.11977058
""
""
""
""
""
0.15029959
""
""
""
""
""
""
""
0.17430849
""
""
""
""
""
""
""
""
0.11331225
""
0.081658088
""
""
""
""
""
""
""
""
0.10039649
0.082597606
""
""
0.043030776
""
""
""
""
0.066804081
""
""
0.080974929
0.057112772
""
0.12134733
0.095175847
""
""
""
""
""
""
""
""
""
""
""
""
0.089722946
""
""
0.066516705
""
0.022014948
0.029545216
""
""
0.045092817
0.045047645
""
""
0.067963324
0.078373551
0.10483124
0.10647232
0.036740195
0.097040042
0.081208751
0.037411325
0.081577383
0.044616252
""
0.082076415
0.092140898
""
""
0.10796747
""
""
0.050487604
0.018247029
0.09962564
0.015968131
0.046754774
0.044174451
""
0.064428173
0.012833832
0.047462203
0.016682331
0.019954603
0.033776928
""
0.079832502
0.069942698
""
""
""
0.04837681
""
""
""
""
""
""
""
""
""
""
""
""
0.055936038
""
""
""
""
""
0.17558774
""
""
0.10957455
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.13862669
""
""
0.08133398
""
""
0.13238274
""
""
0.054334573
""
""
""
""
""
0.060531579
""
""
""
0.045980569
""
0.15294108
0.057236467
""
""
0.065332882
0.076156326
0.1048074
0.037764657
0.1294678
0.042962492
0.082210921
0.072164223
0.043215051
0.069034182
0.093195289
0.10666987
0.021513078
0.082288668
0.18810278
""
0.056396425
0.07647296
""
""
0.0749676
0.13948475
0.11438924
0.037653629
0.080886655
""
0.037502892
0.038528543
""
0.039349284
0.032170106
0.083614297
0.052730948
0.102133
0.088041767
0.049301602
0.042391378
0.091864057
0.058195412
""
0.085688867
0.065752
0.053721044
0.051871248
0.09158276
0.091089226
""
0.052081298
""
0.072778948
0.081850946
0.074854285
0.053241327
""
0.066025168
""
""
""
0.074019819
""
""
""
""
""
""
""
""
""
0.039076541
""
0.18092081
""
""
0.047123261
""
""
""
""
""
""
""
""
0.056782633
""
""
""
0.084134251
0.062973469
""
""
""
0.10897021
""
""
0.050738566
""
""
""
""
""
""
""
""
0.076674588
""
""
""
""
""
""
""
""
""
""
0.096842825
""
0.12347271
0.065284424
""
""
0.076942459
0.063298188
""
0.10123591
0.10480291
0.12296762
0.066379793
0.079172604
0.099485092
""
0.082451634
""
0.072664022
0.051642772
""
""
""
0.12715076
""
""
""
""
0.068611093
0.064821191
""
""
""
""
0.14353731
""
""
""
""
0.13820054
""
0.061564159
""
""
""
""
""
0.12774929
0.080269992
0.14062174
""
""
""
0.10515837
0.095836505
""
0.054154407
""
""
0.055943299
""
0.056321636
""
0.046044189
0.11264111
0.058094576
0.079195604
""
""
0.096899308
0.10038551
0.091834903
0.066380136
""
""
""
""
0.069505662
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.089878999
""
""
0.13429609
""
""
""
""
0.064907961
""
""
""
""
""
""
""
""
""
""
0.10936077
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.064421117
""
""
""
""
""
""
0.10457182
""
""
""
""
""
""
""
""
0.16909561
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10335088
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.15140262
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.068324633
""
""
0.063656822
""
0.063332327
""
0.081669003
0.060225338
""
""
""
0.093216971
""
""
""
0.08391846
""
""
""
""
""
""
""
""
""
""
""
""
""
0.099633589
""
""
""
""
""
""
0.089808621
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.1323787
""
""
""
""
""
0.031675797
""
""
""
""
""
0.095318623
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.14777735
""
""
""
0.13822067
""
""
""
""
""
""
""
""
""
""
0.12542315
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10151436
0.12485866
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.16844898
""
0.092639863
""
""
0.077830724
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10547207
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.092273168
""
""
""
0.067321032
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.16470882
""
""
""
""
""
""
0.093315735
""
""
""
""
""
""
""
""
""
""
0.12280429
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11204548
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.090544946
0.10915128
""
""
""
0.080553912
""
""
""
0.1000945
""
""
""
""
""
""
""
""
""
""
0.050682191
""
""
""
""
""
""
""
""
0.057348207
0.11941001
""
""
0.094579488
""
""
""
""
""
""
0.10210694
0.12922114
""
""
""
0.055295564
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.075494491
""
""
0.084052801
""
""
""
0.12231347
""
""
""
""
""
""
""
""
""
""
""
""
0.064150423
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.068933733
""
""
""
""
""
0.051985893
""
0.063432924
""
""
""
""
""
""
0.15699257
""
""
""
""
""
""
""
""
0.080268808
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11585253
""
""
""
""
""
""
""
""
0.081910424
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.17145751
""
""
0.088564254
""
""
0.092978671
0.061936304
0.088859603
""
""
""
""
""
""
0.12021675
""
""
""
""
""
""
""
""
0.055626236
""
0.13376775
0.067883752
""
""
""
""
""
""
0.089523233
""
""
""
0.068756618
""
""
0.087582812
""
""
""
""
""
""
""
0.12968503
0.1012269
""
""
0.034307141
""
""
0.1054213
""
""
""
""
""
""
""
0.087790303
0.12626618
""
""
0.15303162
""
""
""
0.091869682
""
""
""
""
0.089585513
0.087021612
""
0.088060871
0.073575675
""
""
""
""
0.10989535
""
0.31391436
""
0.20662533
0.094669573
""
0.088635802
0.070102118
""
""
""
""
""
""
""
0.056444239
0.084040709
""
0.11985464
""
0.13693811
""
""
""
0.11363605
""
0.13817677
0.083883412
0.076438472
0.094106495
""
""
0.14566499
""
""
""
0.089881547
""
""
0.078985803
0.11172769
""
""
""
0.093946069
0.07179372
0.034887824
""
0.20300779
""
0.096268892
""
0.16028729
0.069281101
0.081058331
""
""
0.075532436
""
""
""
""
0.070357777
""
""
""
0.08638376
0.13022912
0.10227438
""
0.061269671
""
""
0.16859968
0.1015453
0.11350317
0.22021537
0.11285232
0.037643109
0.10530534
""
0.053250458
""
""
0.13724436
0.13046259
""
0.14722845
""
""
0.099303328
""
0.080128282
""
""
""
""
""
""
0.16092373
""
""
0.1856963
0.10391241
""
""
0.11035491
""
0.15459676
0.1135184
0.090824023
0.041929044
""
""
0.060377285
0.066487163
0.035534825
""
""
""
""
0.057398628
0.19519092
0.060937233
""
""
0.095878258
0.12000866
""
""
""
0.077976704
""
""
""
""
""
0.20256129
""
0.026487414
""
""
""
0.071311072
""
""
""
""
""
""
""
""
""
""
""
""
0.076338924
""
""
""
0.086117275
""
""
""
""
""
""
""
0.12381857
""
0.090624437
""
0.11618256
""
0.044041291
""
""
""
""
""
""
0.042400498
0.10796117
""
""
""
""
""
""
""
""
""
""
""
0.085903622
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
