two_par_pooled_male_mean
0.79134154
0.76641023
0.81562829
0.76881337
0.71149004
0.7039147
0.68741244
0.81672591
0.8108598
0.68941593
0.70121765
0.68524837
0.80618292
0.75637949
0.72778779
0.80200297
0.78032792
0.75930226
0.82167959
0.55445468
0.59510672
0.64092326
0.68875378
0.56812006
0.70957512
0.49523735
0.6621204
0.69681972
0.6907869
0.66772395
0.68356663
0.75112623
0.68728542
0.70612091
0.52341902
0.69249773
0.63226354
0.64002937
0.47560295
0.41324192
0.55280858
0.56660306
0.66118497
0.73035091
0.5591011
0.47742912
0.5917331
0.75064576
0.65172559
0.63848698
0.73123252
0.70977807
0.57712227
0.51137376
0.6521104
0.56680733
0.6503846
0.77415943
0.72925091
0.57958001
0.67703247
0.67718256
0.64742595
0.79128277
0.81070435
0.78963792
0.84062183
0.83577007
0.82591641
0.80950582
0.4679282
0.50635391
0.38945556
0.65062821
0.61705089
0.76324928
0.66925377
0.76206744
0.72511047
0.53795683
0.52122968
0.77443802
0.82952172
0.75741959
0.71528918
0.77097338
0.75943339
0.74807894
0.74142653
0.74403095
0.76779187
0.76152718
0.79375774
0.70630121
0.77843153
0.79130626
0.77942866
0.70788759
0.66706032
0.66287017
0.69388449
0.57656384
0.64261967
0.67170501
0.73183483
0.65999323
0.68348187
0.68612498
0.67996687
0.70298398
0.68008626
0.62299466
0.65730429
0.56321657
0.65909195
0.71981746
0.65773892
0.54573476
0.59719497
0.55610925
0.61882144
0.66084319
0.63496065
0.7101565
0.65156031
0.63764679
0.63749886
0.66231441
0.55220646
0.5920372
0.6536414
0.62890214
0.66792965
0.71990514
0.71711296
0.60878056
0.68657243
0.60711867
0.55540168
0.5545035
0.62657398
0.7149654
0.59089524
0.57488549
0.52694088
0.51988202
0.69605339
0.59495491
0.56378299
0.568914
0.78046227
0.65740639
0.5563482
0.46858057
0.72982198
0.62994558
0.6274246
0.57431036
0.64047742
0.84075141
0.8158536
0.8520292
0.80489957
0.66100198
0.68678188
0.68426728
0.81632823
0.83608693
0.76319718
0.79477251
0.71863067
0.77734816
0.80152029
0.78303999
0.80293345
0.81648773
0.76356
0.79083043
0.81787151
0.82263154
0.81966525
0.80962652
0.74985152
0.78720784
0.76140153
0.75626403
0.80237639
0.84025544
0.74649864
0.77083576
0.80099529
0.81207967
0.72063285
0.77683085
0.79658693
0.81225866
0.80554372
0.82013357
0.75347292
0.81692845
0.7384001
0.78897202
0.82611603
0.78119695
0.75401431
0.77892894
0.71601456
0.79866743
0.79609555
0.79427987
0.79695123
0.80008805
0.82507807
0.8033061
