hours_wk_other_pooled_p75_se
4.5162053
""
""
2.4967575
4.8771949
""
2.3477049
""
""
""
5.1609755
2.326287
""
""
""
""
""
5.2688122
""
""
6.0193849
2.0641501
5.1328421
""
2.0262976
""
4.7080035
3.4158528
1.5218812
""
""
""
1.8115957
2.6673005
""
3.1137493
""
""
""
""
5.5605264
""
""
""
""
""
2.0883696
8.0961256
3.5713179
""
4.5591516
4.4074306
""
""
""
3.7517891
""
""
""
""
""
3.0042253
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
2.3725266
""
""
""
""
2.3479455
""
""
4.1547513
2.6974657
5.3077335
""
""
""
4.9667053
""
""
""
5.11833
1.6778144
5.8479967
3.0227158
1.890287
2.2862742
4.5507884
2.2988625
2.3235953
4.7481451
2.3324153
""
5.2998614
5.3076248
7.4963188
3.9694085
""
3.5963295
4.0162663
3.438344
""
""
""
5.1221304
""
""
4.8378768
""
2.7601197
4.6095123
""
""
""
1.477271
""
""
""
5.5884213
""
4.3181887
4.5454893
""
""
5.0680051
5.0924048
""
""
""
""
3.8681934
""
""
""
""
3.1458135
""
""
2.5192673
4.8555098
""
4.2919717
""
""
""
""
4.3595619
1.2352951
""
0.68268812
5.2826362
""
6.0323453
4.0196476
0.96494484
3.1660399
4.6086116
2.6956522
""
""
2.7871735
1.9147367
""
6.3497925
""
""
1.9373527
""
""
1.970824
""
""
4.0326214
""
""
2.9395542
2.8949878
""
""
""
""
5.5137715
2.5831032
""
2.5820026
3.7116585
""
""
4.9034576
3.2243831
1.794348
""
""
5.0292888
4.9813023
3.6987078
""
""
2.9607565
4.2499952
2.0986753
1.4518617
""
""
""
""
5.5659828
""
1.8286966
4.0909648
5.1414237
4.7239776
1.9514533
3.6713984
3.2396953
4.4730101
""
""
""
""
""
6.1581831
""
""
4.9910746
""
""
3.6327136
""
""
4.7277403
2.4039466
""
4.56147
1.7575287
4.4685502
5.3895993
""
5.2678113
""
""
2.0382981
""
2.5353575
""
2.5524473
2.4872992
2.3227201
2.1843374
0.70012367
1.951887
0.88328016
1.0089235
3.5119591
3.2807071
""
""
4.5164704
""
""
2.7693398
4.0165944
""
3.5508912
1.8657384
""
""
0.85208994
2.0314817
""
3.3975806
1.1821684
""
""
""
""
""
""
""
""
""
""
""
3.7546232
1.0528761
""
4.3678365
4.7763495
""
""
""
""
3.5328298
""
""
""
""
4.1346579
2.2826023
4.1455564
6.5772543
3.4008121
4.5156121
3.7363842
""
2.5176566
""
""
""
4.8638148
4.2497244
""
6.4842281
3.8334062
""
3.1177201
3.3686912
1.9255114
""
0.74186051
3.1995864
6.7881913
""
1.4910467
""
""
5.4712996
3.7515304
""
""
""
""
""
""
5.6415744
""
""
""
""
6.7757916
""
""
""
""
""
""
4.2486739
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
3.5351002
""
""
""
""
""
""
4.8573155
""
""
""
3.4061019
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
2.833195
""
""
""
5.5924091
""
""
""
""
""
3.8847125
""
""
""
""
""
""
""
""
""
4.2803965
""
""
2.0173109
""
""
""
""
""
""
1.6323998
""
""
5.2480125
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
2.8535454
1.1444272
""
""
""
""
""
""
""
""
""
""
""
""
""
""
4.2656131
2.2900777
1.9154104
""
""
""
""
3.5727978
5.4819016
1.5393296
5.0168424
""
""
""
4.2648258
""
4.6339612
""
3.1542296
""
""
2.8333149
2.9081175
3.7486322
5.4701905
1.3499957
4.4118915
""
5.9428153
2.3465514
""
""
""
""
""
""
""
4.9392428
""
""
5.1006432
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.7654413
""
1.9122397
""
""
""
5.0920858
""
""
""
""
""
""
6.4680152
4.8391566
""
4.2206941
1.3572237
4.6207342
""
""
""
""
""
""
""
""
""
""
""
5.2228622
""
""
6.1028037
""
""
""
""
""
5.3753719
""
2.5012548
1.7024606
1.2161317
""
5.9811058
6.9621725
7.5223618
3.683733
""
""
4.8814931
""
5.0141129
1.3459634
5.0323286
6.0676403
""
5.9740157
""
1.6831744
""
""
""
""
""
""
""
5.6372166
""
""
""
""
3.1966307
""
""
6.0303063
""
""
""
""
""
""
""
""
3.6285002
""
""
""
""
""
""
""
4.1793447
""
""
""
""
""
0.47103712
2.183274
1.3350846
""
3.0935082
""
""
""
1.4755479
""
1.0821899
""
2.2725463
3.0343697
""
3.836426
4.1233292
""
4.9849987
1.3098009
""
""
3.2368774
""
""
""
""
""
""
""
2.7346489
1.6080995
""
3.565084
""
""
""
""
""
""
3.9628289
""
""
3.5608721
3.7198007
3.7739029
""
3.9691367
2.0597956
2.1957352
1.9482586
2.7684674
0.98340905
0.7843293
""
""
""
2.9855406
1.8704681
0.60651994
1.1918694
""
""
0.89582103
""
2.0067997
0.42270026
""
""
""
""
2.5130713
""
3.8394473
1.1362579
""
1.7335985
""
4.2759776
2.8796816
""
""
4.8331242
""
""
""
4.1484776
4.9555898
0.62827158
