marr_32_hisp_pooled_mean_se
""
""
""
0.10523579
0.099822
""
""
""
0.10120212
""
""
""
""
""
""
""
""
""
""
""
0.10857415
0.1077108
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.072053827
0.074199274
0.071525395
0.09307427
""
0.073786728
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.062803596
""
""
0.088765435
0.10286628
""
""
""
""
""
""
0.071050741
0.070490293
""
""
""
0.10457364
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11947705
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.089742728
0.069988586
0.053437803
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.042990487
""
""
""
""
""
""
0.088993654
0.088292263
0.076319315
0.06985189
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.1191886
""
""
""
0.089527838
""
""
""
""
""
0.074365586
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.072053738
""
0.090477169
0.10409516
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10225029
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10389632
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.090687439
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.094772831
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10296901
""
""
0.076483794
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10447899
""
""
""
""
""
""
""
""
""
""
""
""
0.098798998
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.089846581
""
""
""
""
""
""
""
""
""
0.095953807
0.10626096
""
""
""
""
""
0.11738896
""
0.10522574
""
""
""
0.099041589
""
""
""
""
""
""
""
""
""
""
""
""
0.1130022
""
""
""
