pos_hours_natam_female_mean
""
""
""
""
""
""
""
""
""
""
""
0.73318619
""
""
""
""
""
""
""
""
""
0.66905224
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.68817925
0.70388341
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.83205438
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.53131968
""
0.7275722
""
""
0.84486723
""
0.74137831
""
""
""
""
""
""
0.80118006
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.81875652
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.73132128
""
0.78870732
0.77578151
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.85488772
""
""
""
""
""
""
""
""
""
0.89454508
""
""
""
""
""
""
0.77909529
""
0.81741697
""
""
""
""
""
""
""
""
""
""
""
0.84025478
0.86597538
0.81124538
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.6944564
""
0.70233196
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.69679081
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.68324238
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.62396753
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.71319652
""
""
""
""
""
""
""
0.53912741
""
""
""
""
""
""
0.80905122
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.50160676
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.75572312
0.62590092
""
""
""
""
0.78494644
""
0.62794256
""
""
""
""
""
""
""
""
0.73005867
""
""
0.79541212
0.69932157
0.79689151
0.87551731
0.7233808
0.6349982
""
""
0.59458762
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.75121236
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.60592526
0.77641982
""
""
""
""
0.77241117
""
""
0.75584853
""
0.76051199
0.74592441
0.81596255
0.72204834
""
0.69803375
""
0.80877656
""
""
0.74652731
0.84118778
0.95892292
""
""
""
""
0.72496796
0.73739493
""
0.78436106
0.63867462
""
""
""
""
""
""
""
""
""
""
0.52246284
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.5856266
""
""
""
0.6774193
""
0.62488252
""
0.51312417
""
""
0.66146863
0.68833768
""
0.57308614
""
""
""
""
""
""
""
""
""
""
""
""
0.8491286
""
""
""
""
""
""
""
""
""
""
""
""
0.6790126
""
""
""
""
""
0.73546547
0.7030893
0.68959111
""
""
""
""
0.69651479
""
0.60634249
0.65011781
""
""
0.49858651
""
""
0.65294695
""
""
""
""
""
0.8175596
""
0.73273081
""
0.79979962
""
0.55943918
""
""
""
""
""
""
""
0.63953203
""
0.67989999
