coll_hisp_female_n
""
467.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
465.0
36.0
34.0
25.0
409.0
51.0
""
""
""
""
""
86.0
28.0
""
""
40.0
""
""
""
""
""
""
""
""
""
""
25.0
33.0
""
""
""
""
""
""
""
""
90.0
56.0
""
29.0
""
""
""
""
""
20.0
""
""
""
""
""
""
""
59.0
291.0
""
104.0
""
""
91.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
52.0
""
""
""
""
""
""
22.0
""
29.0
""
""
""
""
""
""
""
""
""
""
""
""
""
23.0
""
410.0
22.0
""
""
129.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
64.0
""
""
""
""
""
""
77.0
""
""
""
""
""
""
""
24.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
21.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
31.0
""
""
""
""
""
""
25.0
""
""
""
""
""
43.0
""
""
""
""
""
""
86.0
24.0
""
""
""
54.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
61.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
24.0
""
""
""
""
""
""
""
""
""
87.0
47.0
""
20.0
""
""
""
""
""
""
""
""
21.0
""
""
""
""
""
110.0
""
""
""
""
""
31.0
""
""
""
39.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
40.0
""
""
""
""
""
""
21.0
""
215.0
44.0
94.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
133.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
25.0
""
""
""
""
""
""
""
""
""
""
""
""
35.0
""
""
""
""
""
""
""
""
74.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
20.0
25.0
28.0
""
""
""
""
""
""
48.0
""
""
""
""
""
""
""
""
202.0
""
25.0
""
""
""
""
""
""
""
89.0
""
""
""
""
""
""
""
25.0
""
""
""
""
""
""
""
34.0
""
""
""
""
""
33.0
""
""
""
""
""
""
""
""
21.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
98.0
88.0
""
""
22.0
""
25.0
""
47.0
""
45.0
65.0
""
496.0
305.0
""
23.0
""
""
""
""
""
62.0
20.0
""
72.0
""
340.0
""
258.0
34.0
300.0
""
71.0
54.0
372.0
195.0
""
""
53.0
""
""
""
""
""
39.0
""
47.0
""
42.0
""
""
""
""
""
25.0
""
""
""
52.0
""
84.0
""
""
""
25.0
""
""
""
109.0
29.0
""
""
""
29.0
30.0
""
192.0
""
""
28.0
""
56.0
27.0
""
""
101.0
""
""
""
""
""
21.0
""
31.0
24.0
""
46.0
22.0
197.0
""
""
""
""
""
""
107.0
""
""
105.0
34.0
""
""
""
""
22.0
34.0
54.0
379.0
""
""
55.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
92.0
""
""
""
""
""
""
""
147.0
""
""
""
""
""
""
23.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
25.0
""
""
""
""
""
""
131.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
41.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
45.0
""
""
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
""
""
""
""
""
76.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
23.0
""
""
""
""
""
""
""
""
215.0
24.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
32.0
""
26.0
""
""
""
""
""
""
42.0
""
""
""
109.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
37.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
37.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
44.0
""
""
""
187.0
""
""
""
""
""
""
""
""
""
""
""
43.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
61.0
""
""
""
""
22.0
""
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
75.0
""
34.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1219.0
""
37.0
""
""
20.0
""
""
26.0
""
""
""
""
217.0
""
35.0
""
""
""
""
""
84.0
""
37.0
""
""
145.0
457.0
140.0
240.0
""
120.0
516.0
56.0
952.0
25.0
136.0
461.0
198.0
170.0
156.0
558.0
""
87.0
40.0
449.0
32.0
1196.0
""
166.0
30.0
35.0
103.0
""
320.0
139.0
44.0
""
""
23.0
133.0
""
31.0
90.0
49.0
""
103.0
22.0
81.0
38.0
173.0
128.0
96.0
305.0
""
25.0
41.0
""
""
164.0
41.0
""
2609.0
24.0
""
""
48.0
""
""
""
""
""
""
86.0
125.0
""
""
""
""
""
""
""
35.0
2043.0
""
""
""
225.0
24.0
638.0
1831.0
21.0
53.0
61.0
""
214.0
""
""
""
34.0
2186.0
24.0
266.0
151.0
""
29.0
30.0
""
""
""
""
683.0
31.0
""
""
49.0
""
""
""
581.0
""
""
28.0
""
""
""
""
""
""
""
""
""
27.0
""
23.0
""
""
""
""
24.0
""
""
""
""
""
""
24.0
147.0
""
""
""
""
""
42.0
""
53.0
""
23.0
""
""
""
""
61.0
""
26.0
""
""
""
""
""
25.0
""
26.0
""
23.0
""
""
""
""
""
""
145.0
""
""
""
""
""
""
58.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
29.0
""
94.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
42.0
""
""
""
""
""
""
""
""
249.0
""
29.0
""
20.0
22.0
""
128.0
""
""
""
21.0
""
64.0
23.0
""
""
""
""
""
""
""
""
""
""
29.0
""
""
""
137.0
132.0
""
44.0
""
""
""
""
""
""
72.0
""
""
""
""
21.0
""
""
""
""
""
""
""
""
""
40.0
""
20.0
""
31.0
44.0
33.0
""
""
""
""
""
""
""
26.0
54.0
""
""
""
""
""
""
""
""
""
38.0
""
""
""
""
85.0
""
86.0
""
""
""
""
""
""
""
21.0
""
""
""
""
""
""
""
""
47.0
""
""
23.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
326.0
""
""
""
""
""
""
""
24.0
""
""
20.0
""
""
""
27.0
""
210.0
""
""
""
""
""
""
27.0
123.0
""
""
20.0
""
""
28.0
26.0
""
""
""
27.0
66.0
""
26.0
39.0
""
95.0
""
31.0
51.0
180.0
""
193.0
30.0
""
""
46.0
""
""
""
184.0
""
45.0
""
88.0
""
""
""
194.0
""
""
87.0
""
""
""
""
""
96.0
""
""
""
""
""
36.0
65.0
78.0
""
43.0
""
""
20.0
""
""
""
""
""
""
20.0
157.0
""
38.0
194.0
33.0
""
""
""
""
61.0
99.0
""
133.0
""
""
476.0
""
""
""
""
""
""
""
""
""
""
""
""
""
22.0
""
61.0
""
21.0
""
274.0
""
""
""
""
""
""
""
""
42.0
""
28.0
""
""
""
""
""
""
""
29.0
""
""
""
""
55.0
""
""
20.0
""
""
""
""
""
23.0
""
""
""
""
""
""
""
55.0
""
25.0
""
""
""
30.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
24.0
""
""
24.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
77.0
""
""
""
""
""
""
""
""
""
""
""
""
""
26.0
""
""
""
""
""
""
""
""
""
""
""
""
""
35.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
54.0
""
""
""
""
""
""
""
""
""
""
""
23.0
""
""
""
98.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
23.0
""
22.0
39.0
61.0
20.0
""
""
97.0
""
""
""
66.0
""
60.0
274.0
3719.0
""
""
""
""
330.0
139.0
28.0
""
34.0
35.0
""
29.0
79.0
60.0
""
1412.0
""
""
""
29.0
""
25.0
""
""
21.0
""
""
263.0
""
28.0
117.0
20.0
""
28.0
71.0
""
""
""
28.0
""
""
2569.0
34.0
83.0
""
315.0
41.0
""
37.0
""
39.0
""
319.0
""
139.0
2915.0
35.0
""
""
""
""
35.0
""
421.0
""
""
37.0
35.0
240.0
""
""
""
""
43.0
23.0
36.0
55.0
""
200.0
138.0
""
""
""
""
""
4403.0
""
""
""
159.0
""
29.0
1872.0
28.0
47.0
24.0
""
""
61.0
""
34.0
29.0
""
""
""
""
""
136.0
26.0
134.0
97.0
20.0
30.0
48.0
""
""
""
60.0
""
""
""
96.0
""
""
45.0
""
28.0
""
""
""
34.0
""
""
""
""
""
377.0
""
""
207.0
""
""
""
""
""
55.0
241.0
70.0
""
188.0
24.0
""
""
""
208.0
51.0
""
""
22.0
29.0
""
26.0
964.0
""
""
28.0
""
""
43.0
31.0
53.0
""
234.0
23.0
""
84.0
""
""
""
71.0
22.0
""
""
29.0
24.0
21.0
""
""
""
191.0
""
""
37.0
""
""
""
116.0
""
234.0
""
""
""
22.0
25.0
1341.0
204.0
""
44.0
""
38.0
184.0
947.0
""
""
""
""
87.0
211.0
""
209.0
""
24.0
39.0
""
933.0
55.0
""
103.0
""
74.0
251.0
60.0
39.0
30.0
20.0
21.0
""
""
53.0
""
27.0
27.0
21.0
""
123.0
""
""
""
""
""
""
""
""
""
""
""
435.0
""
""
""
""
23.0
""
140.0
""
30.0
""
150.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
147.0
""
""
""
""
""
""
""
""
""
""
""
""
""
59.0
""
""
""
""
""
""
""
539.0
""
""
""
""
""
""
""
""
""
""
""
""
""
31.0
""
""
""
""
""
""
""
""
""
45.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
181.0
""
""
""
""
""
""
""
""
""
""
""
26.0
41.0
""
""
""
""
""
""
""
""
22.0
92.0
""
""
""
46.0
""
""
""
""
28.0
""
""
""
""
32.0
""
""
""
""
""
""
""
42.0
51.0
""
""
""
""
""
21.0
""
""
""
""
133.0
""
""
""
31.0
""
94.0
45.0
""
93.0
""
23.0
22.0
""
105.0
""
65.0
""
24.0
""
445.0
68.0
""
""
""
""
""
""
""
""
262.0
""
48.0
""
200.0
108.0
""
67.0
""
31.0
40.0
""
332.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
52.0
""
""
""
""
""
""
""
75.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
27.0
""
69.0
""
""
""
""
""
""
""
""
""
""
452.0
""
""
""
27.0
""
""
""
""
""
""
88.0
""
25.0
""
""
""
""
""
22.0
""
""
""
""
29.0
""
21.0
90.0
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
65.0
""
30.0
""
""
""
""
""
37.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
