grad_other_male_p25_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.084432118
""
""
""
""
""
""
""
0.10660747
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.03278777
""
""
""
""
0.063276455
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.025274856
""
""
0.073941268
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.029929832
""
""
0.029382499
""
""
0.037793573
""
""
0.055433001
""
0.054078963
""
""
0.031010633
""
""
""
0.016271811
""
0.14493811
""
""
0.055881366
""
""
0.060488466
""
""
0.017495556
0.10820112
""
0.032066029
0.02567694
""
0.041590456
0.019937837
0.055838969
0.031644698
""
0.034704726
0.065958455
0.046826258
0.072265573
""
""
""
0.057288799
0.050527431
0.018293511
""
""
""
0.074614018
""
0.035376582
0.13765164
""
0.045486972
""
0.053946484
""
""
""
0.027232854
""
""
""
""
""
""
""
""
""
0.095190786
""
""
""
""
0.052435085
""
""
""
""
""
""
""
""
0.11466218
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.069827311
0.091420859
""
""
0.042460684
0.051782925
""
""
""
0.061337002
""
0.068770535
""
""
""
""
0.045512725
0.027056497
""
""
""
""
""
""
""
""
0.050478905
""
""
""
""
""
""
""
""
""
""
""
""
0.047224835
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.021817056
""
""
0.10332876
""
0.033082962
""
0.075430959
""
0.093185097
0.051540148
""
""
""
""
""
0.051376514
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.057952721
""
""
""
""
""
""
""
""
""
""
0.07861086
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.084920622
""
""
""
""
""
""
0.087162614
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.021442659
0.010422217
0.071278416
0.021178033
0.061240744
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.025299005
""
""
""
""
""
0.079727441
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.13658057
""
""
""
0.093873397
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
