kir_stycz_other_pooled_p25
0.34004286
0.4022865
""
""
0.37329021
""
""
0.38030693
""
""
""
""
""
""
""
0.28055155
0.39121461
""
""
""
""
0.34046751
0.45627531
""
0.35177052
0.44265532
0.39321613
0.37241724
""
""
""
""
""
""
0.34875673
0.26855469
0.38857183
""
0.30088222
0.34010723
0.36722651
0.40454307
""
""
0.39954439
""
""
0.3114751
0.38322011
""
0.34995306
0.44028169
""
""
""
""
0.33010432
0.3663936
0.3754766
""
0.28208312
""
0.24115258
0.34606138
""
""
""
""
""
0.46808335
0.35007274
""
""
""
0.48022392
""
""
0.46661004
0.41207111
0.33503896
0.62819028
""
""
0.37170005
0.46772745
""
""
""
0.40094352
0.38276103
""
""
""
""
""
0.51755005
0.42452231
0.41358522
0.40141249
0.42493299
""
""
0.32289422
0.44944343
0.40189135
0.42930651
0.41991362
0.38255292
""
0.35620323
0.43726045
""
""
0.47466648
0.38906825
0.47646609
""
""
""
""
""
""
""
""
""
""
0.36396292
0.35531741
0.46398923
""
""
""
""
0.41122112
""
""
0.32412589
""
0.28987816
0.31857136
0.29822972
""
""
""
""
0.34159723
""
""
""
""
""
""
""
0.35746139
""
""
0.29127824
0.33950201
""
""
""
""
""
""
""
""
""
""
0.36039904
""
0.44654936
""
""
0.37896466
""
""
0.35047266
""
""
""
0.32895294
""
0.3675105
0.34589651
""
""
0.51379329
""
0.38238952
0.38095474
0.42466974
0.495612
0.50623977
0.32728192
0.43760994
0.41930336
0.42144418
0.37391323
0.39813223
0.67357564
0.44145057
0.42309526
0.43465754
0.35370556
0.49098539
0.41939631
0.50272042
0.49994057
0.33318487
0.39358938
""
""
0.4316366
0.44601139
0.3678492
0.49421734
0.4593364
""
0.44620457
0.46447435
0.39198655
0.44782543
0.47498617
0.54308426
0.43932495
0.42336541
0.50404912
0.45818034
0.5349021
0.4148342
0.34907708
""
0.38531429
0.47024122
0.43264863
0.40961638
0.43889624
0.36014611
""
0.41874215
0.4222171
0.48621267
0.4010804
0.31734541
0.45477843
""
0.48946279
""
""
""
0.44853267
0.42538631
""
""
""
""
""
""
""
0.40153071
0.44865686
""
0.5082761
""
0.3907178
0.40609831
0.37746155
0.44062567
""
""
""
""
""
""
0.47275236
""
""
""
0.56332564
0.41040394
""
""
0.30644956
0.45883879
""
""
0.39313293
0.42827454
0.38788795
""
""
0.2532571
""
""
""
0.39968774
""
""
""
""
""
""
""
""
0.41016084
""
0.43956119
""
0.4732281
0.43802506
0.35309026
0.40063605
0.41210222
0.42930052
0.39437908
0.4561395
0.44747284
0.42137322
0.43310127
0.48818153
0.37311226
""
0.36573386
""
0.38494718
0.42296499
""
0.36116433
0.35091162
0.41677174
0.40361306
0.40272745
""
""
0.41369614
0.36348614
0.4928914
""
0.33753052
""
""
""
""
""
""
0.39633515
0.35228866
0.41705227
0.34661588
0.42242092
0.37583214
""
""
0.39894548
0.39839423
0.39394125
0.39186636
""
""
0.42501879
0.35218656
0.40219846
0.42431265
0.32825261
0.42535907
0.41488242
0.47284627
0.4390634
0.44085658
0.42575732
0.37939969
0.41580328
0.4016192
0.3970837
0.37584984
0.4197118
0.38912511
0.3994385
0.4366307
0.45675161
0.50470257
""
""
0.36399204
0.36364812
0.39804479
""
""
""
""
""
""
""
0.33585906
0.47399908
""
""
0.38752866
""
""
""
0.35658285
""
0.40124163
""
""
0.43420726
""
0.42148995
0.46264243
""
0.38042703
0.38815525
0.47291791
0.48816457
0.38243774
""
0.42494929
""
0.4594762
""
""
0.43133238
""
0.44311437
""
""
""
""
""
0.41937187
""
""
0.30326104
0.37113446
""
""
0.4220888
""
""
""
""
0.43541887
0.3540903
0.42916578
""
0.4490453
""
""
0.38177019
0.48545408
""
""
0.46792272
""
0.39614424
""
""
""
""
""
0.4392578
0.42354783
""
0.37627319
""
""
""
""
""
0.35234594
""
""
""
""
0.423953
""
""
0.32764009
""
""
""
""
""
""
""
""
""
""
""
""
""
0.40985256
0.33340204
""
""
0.34607145
0.29760125
""
""
""
0.29889426
""
""
""
""
""
0.38308883
0.36114612
""
""
""
0.34250778
""
""
""
""
""
""
""
""
""
0.27804631
0.27854234
""
""
""
0.35251418
""
""
""
""
0.36594442
0.19822456
0.35475829
""
""
0.37886006
""
""
""
0.41286987
""
""
""
""
0.41991529
0.47104818
0.42322281
0.44865599
0.44538209
""
0.34616229
""
""
0.40129906
""
""
0.29434165
0.27956873
""
""
""
0.39033863
""
""
""
""
""
0.36672732
""
""
0.42602727
""
""
""
""
0.39871883
0.34424353
""
""
""
""
0.4264659
0.39370877
""
""
0.28431025
""
""
""
0.38282567
""
""
0.39030904
""
""
0.24343249
""
0.4778747
""
""
""
0.40089837
""
""
""
0.35825062
0.17739916
0.46622494
""
""
0.37650406
""
""
0.50628203
""
""
""
""
""
""
""
""
""
0.22540496
""
""
""
""
0.37256634
""
0.38772398
""
0.40424103
0.35440478
""
""
0.45846927
0.44998154
0.41208169
0.38160455
0.49831015
0.43675101
""
0.45243645
""
""
""
0.4805454
0.38129634
0.38710481
0.35377777
0.36539081
""
""
""
0.42179534
""
""
""
""
0.36863771
""
0.37083608
0.36423302
""
""
""
""
""
""
""
""
0.41890147
0.41306359
""
0.38806081
""
""
""
""
0.51931065
0.31020138
""
0.38545945
""
""
""
""
""
0.35483414
0.43994302
0.40119585
0.40306395
""
""
0.38391492
0.33962062
""
""
0.52162701
""
""
0.31161973
0.3818368
""
""
""
""
0.49224356
""
""
0.37637493
""
0.3900708
""
0.43467599
""
""
""
0.38339683
0.39239389
""
0.46727324
0.41690174
0.38607129
0.4096095
0.46380317
0.34402019
0.29054347
0.26088613
""
""
0.35371119
""
0.36841375
""
0.41285604
""
0.40492472
0.35797232
0.43330538
0.32736671
0.42010614
0.38019359
""
0.43884319
0.39682639
0.28302997
0.31839499
""
0.33084372
""
""
""
""
""
""
0.47511616
""
""
0.45526454
0.45515278
""
""
0.37324455
""
0.36692253
""
0.25724989
0.41935918
""
""
0.31172857
""
""
0.35717711
""
0.35459998
0.34647444
""
0.33878502
""
0.36842778
""
""
0.41860706
""
""
""
""
""
0.31349358
0.39123625
""
""
""
""
""
""
""
""
""
0.34980306
""
""
""
""
""
0.29767105
""
0.53810257
""
""
""
0.41338268
""
0.41233563
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.42858127
""
""
""
0.32243314
0.42740574
""
""
""
""
""
""
0.52315474
""
""
""
""
""
0.42872834
""
""
""
""
""
""
0.43867201
0.43929198
""
""
""
0.35408381
""
""
0.37747085
0.39022696
""
""
""
0.48850253
0.43380356
""
""
0.31365666
""
""
0.38646024
""
""
""
""
""
""
""
""
""
0.38968697
""
""
0.39313847
""
""
""
""
""
""
0.38651401
0.31918463
""
0.3373602
""
0.39552224
""
""
""
""
0.34779418
0.43606633
0.34198394
0.39495683
""
""
""
""
""
""
""
""
0.42481059
""
""
0.43671939
""
""
0.4737666
""
""
""
0.41646618
""
0.40992558
""
""
""
0.24625722
""
""
""
""
0.5828135
""
0.40988696
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.44496596
""
""
0.41098681
""
""
""
0.35994467
""
0.40862027
0.42102575
0.3981314
""
""
""
""
""
""
0.27977088
""
""
""
""
""
""
""
""
0.39250559
""
""
""
""
0.32416388
""
""
0.41412064
""
0.29695028
0.37145209
""
""
""
0.36947089
""
""
""
0.47582245
""
""
""
""
0.43203866
0.38541669
""
""
""
""
0.35473913
""
""
""
0.39389777
""
""
0.3441731
""
""
""
0.38066083
""
""
""
0.5184142
""
0.38542274
""
""
""
0.40850046
""
""
0.30984464
""
0.41345707
0.33437091
""
0.38212803
""
""
""
0.28910905
""
""
""
""
""
""
""
0.41137984
""
0.42436284
""
""
0.34456685
""
""
""
""
""
0.34514779
""
""
""
""
""
""
""
0.33090425
""
""
0.3792989
""
""
""
""
""
""
0.2648761
""
""
""
""
0.4863987
0.42902988
""
""
""
""
""
""
""
0.33860242
""
""
""
""
""
0.3128804
0.44241953
""
0.493716
""
0.35070926
0.37063476
""
0.41497537
0.39009807
0.42616409
""
""
""
""
""
0.4316662
0.41507459
""
""
""
""
""
0.44345647
0.50600308
""
0.43381238
""
0.52227515
0.35234204
""
0.15708166
0.28077993
""
""
0.46279886
0.39921579
0.37266037
0.53398108
""
0.44843701
