par_rank_white_male_mean
0.56963295
0.57235366
0.55323923
0.48031566
0.49278754
0.52684724
0.48546061
0.503681
0.51344705
0.41993111
0.47733325
0.54825813
0.57099915
0.46054628
0.46008992
0.56244373
0.5308879
0.46457478
0.42113844
0.44184911
0.45425135
0.46507785
0.51005727
0.57115048
0.43344173
0.55613375
0.47524953
0.46847466
0.44180396
0.46344626
0.43537539
0.50611252
0.50572932
0.53697646
0.56941611
0.47659963
0.64408904
0.45142549
0.54146141
0.48539084
0.63138086
0.55359757
0.51918751
0.47880137
0.62989509
0.6183877
0.448019
0.47561395
0.55978686
0.60397536
0.64579642
0.57850051
0.48422506
0.5355922
0.49841627
0.44905961
0.46840549
0.52077073
0.70448691
0.58492047
0.50499308
0.4986518
0.59422517
0.48698926
0.51064247
0.57875353
0.42318293
""
""
0.67733783
0.61571062
""
0.71187472
""
0.62663865
0.48052171
0.52651602
0.70038748
0.58079708
0.64273429
0.58167481
""
""
0.57438141
0.67745173
0.65427655
""
0.62572914
0.51800543
0.66309083
""
0.46682227
0.5522595
0.53073937
""
0.43871185
0.52118593
0.53521889
0.60092342
0.51894909
0.54736656
0.55343699
0.44573057
0.63185298
0.46570021
0.53581351
0.59558153
0.51988882
0.58377331
0.52377605
0.58313388
0.51252174
0.54955411
0.46678063
0.53560871
0.47331414
0.50328904
0.44043049
0.4025774
0.5047369
0.50853229
0.4112398
0.41917732
0.48708072
0.58899945
0.469666
0.52253473
0.46501142
0.54657358
0.4541454
0.48171434
0.5161013
0.51209646
0.54757845
0.42716107
0.35797176
0.47517523
0.52908522
0.44271508
0.45977527
0.45871183
0.43633783
0.4860675
0.39302772
0.45315325
0.54903513
0.4322485
0.44750628
0.39171401
0.44118202
0.41493896
0.50716281
0.41627696
0.53051329
0.39005354
0.36770004
0.50996858
0.48848969
0.42347977
0.39508441
0.43716404
0.34040111
0.51974255
0.41216156
0.47168988
0.40642095
0.40657637
0.35699096
0.49526522
0.46014339
0.60530609
0.41508877
0.45676121
0.53704488
0.34447372
0.32519814
0.52651954
0.44983754
0.36376721
0.35463214
0.56900775
0.39019677
0.51796681
0.46957585
0.38085005
0.40489471
0.7235052
0.68965286
0.58339977
0.52740586
0.58195204
0.57723385
0.73907316
0.50601172
0.65679514
0.58460152
0.50859338
0.52472639
0.62713242
0.60393178
0.58475214
0.56351191
0.51488858
0.59406799
0.63879228
0.5469777
0.75673288
0.48602638
0.52372319
0.54305327
0.46177951
0.51256931
0.65016556
0.67126811
0.58268708
0.70466608
0.68006271
0.57231563
0.59855378
0.60064888
0.68567592
0.59536564
0.64709431
0.68801767
0.61704719
0.60377759
0.75003475
0.6569469
0.76343989
0.67304021
0.52084839
0.57320589
0.48971477
0.65061808
0.65725261
0.57129323
0.5382517
0.46795818
0.4420459
0.5433324
0.54920638
0.69977778
0.63810849
0.4671869
0.58826083
0.55408019
0.70289117
0.53743798
0.40288115
0.45655724
0.71246749
0.69789511
0.52591807
