grad_pooled_pooled_n
1246.0
3204.0
734.0
4790.0
4473.0
12414.0
1250.0
43899.0
4978.0
775.0
980.0
15317.0
310.0
832.0
2236.0
2982.0
1344.0
322.0
669.0
515.0
350.0
443.0
1180.0
801.0
938.0
184.0
1562.0
2006.0
284.0
1303.0
496.0
801.0
1235.0
301.0
3086.0
25.0
144.0
598.0
564.0
290.0
158.0
123.0
366.0
272.0
1113.0
27.0
74.0
41.0
205.0
89.0
111.0
735.0
142.0
26.0
""
35.0
102.0
""
64.0
44.0
88.0
142.0
296.0
200.0
262.0
417.0
173.0
1837.0
510.0
311.0
224.0
60.0
92.0
537.0
1558.0
378.0
517.0
1317.0
1938.0
191.0
419.0
37.0
2070.0
1458.0
172.0
133.0
71.0
134.0
605.0
325.0
248.0
182.0
119.0
69.0
223.0
27.0
1460.0
906.0
768.0
1086.0
752.0
807.0
717.0
1174.0
4465.0
464.0
444.0
643.0
1469.0
39.0
33.0
""
45.0
635.0
817.0
145.0
137.0
666.0
743.0
455.0
320.0
808.0
1880.0
291.0
2571.0
484.0
597.0
6889.0
384.0
167.0
""
87.0
135.0
427.0
4566.0
40.0
45.0
1318.0
163.0
107.0
88.0
45.0
126.0
215.0
96.0
50.0
191.0
535.0
537.0
90.0
441.0
""
219.0
3205.0
14382.0
235.0
""
362.0
476.0
773.0
357.0
107.0
76.0
229.0
139.0
144.0
553.0
330.0
265.0
1241.0
2423.0
4014.0
765.0
560.0
563.0
475.0
1409.0
868.0
12021.0
1520.0
816.0
403.0
235.0
2035.0
547.0
3077.0
967.0
2232.0
494.0
843.0
2421.0
1282.0
2339.0
633.0
8024.0
529.0
261.0
884.0
5114.0
502.0
45.0
313.0
""
757.0
29.0
662.0
2039.0
609.0
232.0
1796.0
494.0
74.0
34.0
""
444.0
461.0
160.0
87.0
292.0
175.0
179.0
237.0
1034.0
220.0
108.0
6101.0
250.0
9867.0
225.0
352.0
""
1868.0
291.0
97.0
92.0
127.0
76.0
1209.0
4494.0
3044.0
969.0
1976.0
22065.0
2628.0
880.0
532.0
738.0
142.0
43.0
205.0
316.0
245.0
394.0
159.0
226.0
1365.0
68.0
117.0
1134.0
169.0
33.0
172.0
395.0
350.0
1762.0
608.0
2213.0
10948.0
18189.0
1174.0
2396.0
1766.0
1431.0
1437.0
441.0
98.0
1001.0
464.0
693.0
8477.0
714.0
1225.0
1161.0
742.0
23.0
2441.0
26.0
""
88.0
129.0
57.0
93.0
265.0
110.0
146.0
305.0
84.0
""
729.0
199.0
154.0
802.0
85.0
298.0
150.0
314.0
342.0
129.0
""
49.0
1249.0
""
79.0
596.0
498.0
421.0
40.0
130.0
796.0
875.0
399.0
131.0
710.0
""
5696.0
257.0
662.0
242.0
1055.0
69.0
50.0
291.0
4405.0
80.0
17000.0
235.0
5480.0
1319.0
61.0
1359.0
1637.0
204.0
1041.0
708.0
897.0
420.0
3049.0
531.0
47.0
1052.0
452.0
73.0
312.0
""
3854.0
12006.0
1822.0
2601.0
93.0
66.0
223.0
348.0
169.0
806.0
1017.0
52.0
57.0
1425.0
717.0
1503.0
265.0
1021.0
4536.0
4009.0
7882.0
2365.0
14256.0
12303.0
427.0
154.0
96.0
2696.0
3051.0
21630.0
8217.0
""
152.0
13886.0
1718.0
3223.0
76915.0
675.0
423.0
514.0
603.0
3771.0
565.0
1512.0
10698.0
455.0
5854.0
463.0
1603.0
2305.0
364.0
49.0
932.0
""
56.0
81.0
987.0
597.0
20965.0
