hours_wk_other_male_p25_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
5.8811612
""
""
""
""
""
""
""
5.618968
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
3.4052055
""
""
""
""
4.4809546
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.8129386
""
""
3.8634162
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.8565587
""
""
4.4485192
""
""
2.9175861
""
""
2.9880614
""
4.9661746
""
""
2.9673896
""
""
""
0.97025865
""
6.3922024
""
""
2.0093892
""
""
4.2349329
""
""
1.5594834
4.6014647
""
2.3802552
1.8016266
""
2.0894563
1.4305651
2.8223994
3.1338792
""
2.6987026
4.116847
1.8369284
5.1386743
""
""
""
2.3608103
4.3476019
3.6471827
""
""
""
5.2346973
""
3.8515708
7.085784
""
3.2703526
""
3.0380614
""
""
""
7.3687725
""
""
""
""
""
""
""
""
""
4.017293
""
""
""
""
2.9005895
""
""
""
""
""
""
""
""
4.4867802
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
4.7755079
4.9046288
""
""
4.8747602
5.1621833
""
""
""
5.7305331
""
4.7676749
""
""
""
""
4.5443058
2.5846846
""
""
""
""
""
""
""
""
3.0497849
""
""
""
""
""
""
""
""
""
""
""
""
2.816355
""
""
""
""
""
""
""
""
""
""
""
""
""
""
2.6114097
""
""
5.4403133
""
2.91363
""
3.4415007
""
3.2527955
4.6585817
""
""
""
""
""
5.1376629
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
4.5764475
""
""
""
""
""
""
""
""
""
""
3.5661755
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
4.87783
""
""
""
""
""
""
4.0328908
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
2.0553041
1.0648745
3.4274828
2.3438001
5.937243
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.8133922
""
""
""
""
""
3.9490545
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
5.9527092
""
""
""
3.8283644
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
